rebalance_date,hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,gross_return,original_gross_return,cost,turnover,net_return,return_delta,risk_exit_count,n_positions
2019-04-30,-0.08,4,score_power,1,25.0,0.001703052512054902,0.001703052512054902,0.00125,0.5,0.00045305251205490196,0.0,0,4
2019-05-31,-0.08,4,score_power,1,25.0,0.05582329295128288,0.05582329295128288,0.0025,1.0,0.05332329295128288,0.0,0,4
2019-06-28,-0.08,4,score_power,1,25.0,-0.0006179057810300069,-0.0006179057810300069,0.001007435434365776,0.40297417374631045,-0.001625341215395783,0.0,0,4
2019-07-31,-0.08,4,score_power,1,25.0,-0.0046951258030539685,-0.0046951258030539685,0.0021275390116765247,0.8510156046706099,-0.006822664814730493,0.0,0,4
2019-08-30,-0.08,4,score_power,1,25.0,0.00958442141636041,0.00958442141636041,0.0015629054075508419,0.6251621630203368,0.008021516008809569,0.0,0,4
2019-09-30,-0.08,4,score_power,1,25.0,0.04467306792986946,0.04467306792986946,0.0008896352410022525,0.355854096400901,0.04378343268886721,0.0,0,4
2019-10-31,-0.08,4,score_power,1,25.0,-0.01549290352838986,-0.01549290352838986,0.001293490818990252,0.5173963275961008,-0.016786394347380114,0.0,0,4
2019-11-29,-0.08,4,score_power,1,25.0,0.04057039252817428,0.04057039252817428,0.0021298696548602268,0.8519478619440907,0.03844052287331405,0.0,0,4
2019-12-31,-0.08,4,score_power,1,25.0,0.05532555230603443,0.05532555230603443,0.00043837475031871943,0.17534990012748777,0.054887177555715705,0.0,0,4
2020-01-31,-0.08,4,score_power,1,25.0,-0.04747347562495449,-0.04747347562495449,0.0004412889624394195,0.1765155849757678,-0.04791476458739391,0.0,0,4
2020-02-28,-0.08,4,score_power,1,25.0,-0.08,-0.08,0.0010578197602514232,0.4231279041005693,-0.08105781976025142,0.0,0,4
2020-03-31,-0.08,4,score_power,1,25.0,0.1687677609859511,0.1687677609859511,0.0025,1.0,0.16626776098595109,0.0,0,4
