hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,cagr,sharpe,max_dd,calmar,ending_equity,months,target_cagr,target_max_dd,target_pass,rank_score
-0.08,4,score_power,1,25.0,0.5080239435252911,1.9129467604433428,-0.1581296913336695,3.212704326686566,17.139190516443747,83,0.5,-0.18,True,1006.8350565043626
-0.1,4,score_power,1,25.0,0.5080239435252911,1.9129467604433428,-0.1581296913336695,3.212704326686566,17.139190516443747,83,0.5,-0.18,True,1006.8350565043626
-0.12,4,score_power,1,25.0,0.5080239435252911,1.9129467604433428,-0.1581296913336695,3.212704326686566,17.139190516443747,83,0.5,-0.18,True,1006.8350565043626
-0.08,4,conviction_curve,1,25.0,0.5047207830726843,1.9006108460938473,-0.1511202000673485,3.339863121195906,16.881204962238268,83,0.5,-0.18,True,1006.7966984767534
-0.1,4,conviction_curve,1,25.0,0.5047207830726843,1.9006108460938473,-0.1511202000673485,3.339863121195906,16.881204962238268,83,0.5,-0.18,True,1006.7966984767534
-0.12,4,conviction_curve,1,25.0,0.5047207830726843,1.9006108460938473,-0.1511202000673485,3.339863121195906,16.881204962238268,83,0.5,-0.18,True,1006.7966984767534
-0.08,3,score_power,1,25.0,0.4991541118719225,1.7556507751204273,-0.1647811917530302,3.029193481134921,16.45394742380405,83,0.5,-0.18,False,6.497821889278871
-0.1,3,score_power,1,25.0,0.4991541118719225,1.7556507751204273,-0.1647811917530302,3.029193481134921,16.45394742380405,83,0.5,-0.18,False,6.497821889278871
-0.12,3,score_power,1,25.0,0.4991541118719225,1.7556507751204273,-0.1647811917530302,3.029193481134921,16.45394742380405,83,0.5,-0.18,False,6.497821889278871
-0.08,5,score_power,1,25.0,0.48803171862822303,1.8970849059482506,-0.14546428064293748,3.3549935177981287,15.62791252039727,83,0.5,-0.18,False,5.435109674409847
-0.1,5,score_power,1,25.0,0.48803171862822303,1.8970849059482506,-0.14546428064293748,3.3549935177981287,15.62791252039727,83,0.5,-0.18,False,5.435109674409847
-0.12,5,score_power,1,25.0,0.48803171862822303,1.8970849059482506,-0.14546428064293748,3.3549935177981287,15.62791252039727,83,0.5,-0.18,False,5.435109674409847
-0.08,3,conviction_curve,1,25.0,0.48519482488392285,1.7318530938966399,-0.17260336891279182,2.8110391352156543,15.422994556019447,83,0.5,-0.18,False,4.930680462215362
-0.1,3,conviction_curve,1,25.0,0.48519482488392285,1.7318530938966399,-0.17260336891279182,2.8110391352156543,15.422994556019447,83,0.5,-0.18,False,4.930680462215362
-0.12,3,conviction_curve,1,25.0,0.48519482488392285,1.7318530938966399,-0.17260336891279182,2.8110391352156543,15.422994556019447,83,0.5,-0.18,False,4.930680462215362
-0.08,5,conviction_curve,1,25.0,0.4831764207088518,1.8872680883226107,-0.14341930320754237,3.36897760554342,15.278602070428235,83,0.5,-0.18,False,4.893255063088768
-0.1,5,conviction_curve,1,25.0,0.4831764207088518,1.8872680883226107,-0.14341930320754237,3.36897760554342,15.278602070428235,83,0.5,-0.18,False,4.893255063088768
-0.12,5,conviction_curve,1,25.0,0.4831764207088518,1.8872680883226107,-0.14341930320754237,3.36897760554342,15.278602070428235,83,0.5,-0.18,False,4.893255063088768
-0.08,2,conviction_curve,1,25.0,0.5087679374449576,1.5705904819453897,-0.19661680451496533,2.5876116677821055,17.197761458683125,83,0.5,-0.18,False,4.799972600383468
-0.1,2,conviction_curve,1,25.0,0.5087679374449576,1.5705904819453897,-0.19661680451496533,2.5876116677821055,17.197761458683125,83,0.5,-0.18,False,4.799972600383468
-0.12,2,conviction_curve,1,25.0,0.5087679374449576,1.5705904819453897,-0.19661680451496533,2.5876116677821055,17.197761458683125,83,0.5,-0.18,False,4.799972600383468
-0.08,2,winner_take_all,1,25.0,0.5087679374449576,1.5705904819453895,-0.19661680451496533,2.5876116677821055,17.19776145868313,83,0.5,-0.18,False,4.799972600383468
-0.1,2,winner_take_all,1,25.0,0.5087679374449576,1.5705904819453895,-0.19661680451496533,2.5876116677821055,17.19776145868313,83,0.5,-0.18,False,4.799972600383468
-0.12,2,winner_take_all,1,25.0,0.5087679374449576,1.5705904819453895,-0.19661680451496533,2.5876116677821055,17.19776145868313,83,0.5,-0.18,False,4.799972600383468
-0.08,2,score_power,1,25.0,0.5087679374449576,1.5705904819453895,-0.19661680451496533,2.5876116677821055,17.197761458683125,83,0.5,-0.18,False,4.799972600383468
-0.1,2,score_power,1,25.0,0.5087679374449576,1.5705904819453895,-0.19661680451496533,2.5876116677821055,17.197761458683125,83,0.5,-0.18,False,4.799972600383468
-0.12,2,score_power,1,25.0,0.5087679374449576,1.5705904819453895,-0.19661680451496533,2.5876116677821055,17.197761458683125,83,0.5,-0.18,False,4.799972600383468
-0.08,4,score_power,1,50.0,0.48194963399496005,1.8368841417375703,-0.1636049644611518,2.9458130172412926,15.191406551704317,83,0.5,-0.18,False,4.687738916722023
-0.1,4,score_power,1,50.0,0.48194963399496005,1.8368841417375703,-0.1636049644611518,2.9458130172412926,15.191406551704317,83,0.5,-0.18,False,4.687738916722023
-0.12,4,score_power,1,50.0,0.48194963399496005,1.8368841417375703,-0.1636049644611518,2.9458130172412926,15.191406551704317,83,0.5,-0.18,False,4.687738916722023
-0.08,3,winner_take_all,1,25.0,0.4828364961892613,1.741615966058328,-0.17513115925955824,2.756999372531186,15.254398708203041,83,0.5,-0.18,False,4.67849938761751
-0.1,3,winner_take_all,1,25.0,0.4828364961892613,1.741615966058328,-0.17513115925955824,2.756999372531186,15.254398708203041,83,0.5,-0.18,False,4.67849938761751
-0.12,3,winner_take_all,1,25.0,0.4828364961892613,1.741615966058328,-0.17513115925955824,2.756999372531186,15.254398708203041,83,0.5,-0.18,False,4.67849938761751
-0.08,4,winner_take_all,1,25.0,0.479216269053097,1.8688023967030414,-0.1629351482668444,2.941147285595299,14.998658499768702,83,0.5,-0.18,False,4.419656844276868
-0.1,4,winner_take_all,1,25.0,0.479216269053097,1.8688023967030414,-0.1629351482668444,2.941147285595299,14.998658499768702,83,0.5,-0.18,False,4.419656844276868
-0.12,4,winner_take_all,1,25.0,0.479216269053097,1.8688023967030414,-0.1629351482668444,2.941147285595299,14.998658499768702,83,0.5,-0.18,False,4.419656844276868
-0.08,4,conviction_curve,1,50.0,0.47805331816416063,1.8226993273805108,-0.1567147185058495,3.050468537492966,14.917287622517925,83,0.5,-0.18,False,4.251849606932332
-0.1,4,conviction_curve,1,50.0,0.47805331816416063,1.8226993273805108,-0.1567147185058495,3.050468537492966,14.917287622517925,83,0.5,-0.18,False,4.251849606932332
-0.12,4,conviction_curve,1,50.0,0.47805331816416063,1.8226993273805108,-0.1567147185058495,3.050468537492966,14.917287622517925,83,0.5,-0.18,False,4.251849606932332
-0.08,3,score_power,1,50.0,0.4713940734706348,1.6800648799319682,-0.18461381999554993,2.5534062048117394,14.45857859958135,83,0.5,-0.18,False,2.8874171421512504
-0.1,3,score_power,1,50.0,0.4713940734706348,1.6800648799319682,-0.18461381999554993,2.5534062048117394,14.45857859958135,83,0.5,-0.18,False,2.8874171421512504
-0.12,3,score_power,1,50.0,0.4713940734706348,1.6800648799319682,-0.18461381999554993,2.5534062048117394,14.45857859958135,83,0.5,-0.18,False,2.8874171421512504
-0.08,5,score_power,1,50.0,0.46257028232939956,1.8195264828128592,-0.15083761706560894,3.0666772077697178,13.869393980803219,83,0.5,-0.18,False,2.5514199219812017
-0.1,5,score_power,1,50.0,0.46257028232939956,1.8195264828128592,-0.15083761706560894,3.0666772077697178,13.869393980803219,83,0.5,-0.18,False,2.5514199219812017
-0.12,5,score_power,1,50.0,0.46257028232939956,1.8195264828128592,-0.15083761706560894,3.0666772077697178,13.869393980803219,83,0.5,-0.18,False,2.5514199219812017
-0.08,5,conviction_curve,1,50.0,0.457118219347461,1.807421047114378,-0.14892555860177115,3.069441025699296,13.515712772575103,83,0.5,-0.18,False,1.9414996167333163
-0.1,5,conviction_curve,1,50.0,0.457118219347461,1.807421047114378,-0.14892555860177115,3.069441025699296,13.515712772575103,83,0.5,-0.18,False,1.9414996167333163
-0.12,5,conviction_curve,1,50.0,0.457118219347461,1.807421047114378,-0.14892555860177115,3.069441025699296,13.515712772575103,83,0.5,-0.18,False,1.9414996167333163
-0.08,5,winner_take_all,1,25.0,0.456778381002386,1.8095828119509478,-0.16342788775808903,2.794984303281967,13.49392495368141,83,0.5,-0.18,False,1.891776834455318
-0.1,5,winner_take_all,1,25.0,0.456778381002386,1.8095828119509478,-0.16342788775808903,2.794984303281967,13.49392495368141,83,0.5,-0.18,False,1.891776834455318
-0.12,5,winner_take_all,1,25.0,0.456778381002386,1.8095828119509478,-0.16342788775808903,2.794984303281967,13.49392495368141,83,0.5,-0.18,False,1.891776834455318
-0.08,4,score_power,1,75.0,0.45628368611314496,1.7605281548476348,-0.16905743916899352,2.6989861455137376,13.46226262840168,83,0.5,-0.18,False,1.782676188124587
-0.1,4,score_power,1,75.0,0.45628368611314496,1.7605281548476348,-0.16905743916899352,2.6989861455137376,13.46226262840168,83,0.5,-0.18,False,1.782676188124587
