ticker,shares,price,price_date,market_value_usd,cost_basis,current_weight
BE,1118.0,321.9800109863281,2026-06-23,359973.65228271484,290.5199890136719,0.24637120246732153
CIEN,257.0,459.8500061035156,2026-06-23,118181.45156860352,439.89174748833824,0.08088510408373709
LITE,77.0,827.9199829101562,2026-06-23,63749.83868408203,543.4268615421316,0.04363131666469811
SNDK,273.0,1963.5999755859375,2026-06-23,536062.7933349609,1120.430624713828,0.3668891713446866
WDC,438.0,670.75,2026-06-23,293788.5,393.7702838773184,0.20107312176065692
