row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,SNDK,213.0,1963.5999755859375,418246.7947998047,0.28640792537297677
equity,BE,1293.0,321.9800109863281,416320.15420532227,0.2850885963489033
equity,WDC,362.0,670.75,242811.5,0.16627297288670823
equity,CIEN,383.0,459.8500061035156,176122.55233764648,0.12060557415762987
equity,LITE,114.0,827.9199829101562,94382.87805175781,0.06463170699604186
cash,CASH,0.0,1.0,112434.6304900671,0.07699322423773991
