model,rebalance_date,net_return,cash_weight
cash0.00_cap0.18,2023-10-31,0.06880661804514637,0.0
cash0.00_cap0.18,2023-11-30,0.035161030293270196,6.938893903907228e-18
cash0.00_cap0.18,2023-12-29,0.05017844241994784,0.0
cash0.00_cap0.18,2024-01-31,0.06672341245924653,0.0
cash0.00_cap0.18,2024-02-29,0.07134968256746643,0.0
cash0.00_cap0.18,2024-03-28,-0.03887954852883245,0.0
cash0.00_cap0.18,2024-04-30,0.09681014269105909,0.0
cash0.00_cap0.18,2024-05-31,0.036110910011606434,0.0
cash0.00_cap0.18,2024-06-28,-0.01598929661821684,-5.551115123125783e-17
cash0.00_cap0.18,2024-07-31,0.024910000777811477,-5.551115123125783e-17
cash0.00_cap0.18,2024-08-30,0.05156124203761095,-5.551115123125783e-17
cash0.00_cap0.18,2024-09-30,0.06296110180520738,-6.938893903907228e-18
cash0.00_cap0.18,2024-10-31,0.10441799430021058,2.7755575615628914e-17
cash0.00_cap0.18,2024-11-29,-0.036074864774453486,0.0
cash0.00_cap0.18,2024-12-31,0.03202632793146342,0.0
cash0.00_cap0.18,2025-01-31,0.015769330336128585,5.551115123125783e-17
cash0.00_cap0.18,2025-02-28,-0.05364073201391651,1.1102230246251565e-16
cash0.00_cap0.18,2025-03-31,0.0035458871970089362,0.0
cash0.00_cap0.18,2025-04-30,0.06898075857533198,0.0
cash0.00_cap0.18,2025-05-30,0.0542851438151491,0.0
cash0.00_cap0.18,2025-06-30,0.01399840966401526,5.551115123125783e-17
cash0.00_cap0.18,2025-07-31,-0.00028640096842098134,0.0
cash0.00_cap0.18,2025-08-29,0.07708846358235358,1.3877787807814457e-17
cash0.00_cap0.18,2025-09-30,0.10483437547999117,0.0
cash0.00_cap0.18,2025-10-31,-0.0002547447432048821,-1.1102230246251565e-16
cash0.00_cap0.18,2025-11-28,0.0622502022846477,1.3877787807814457e-17
cash0.00_cap0.18,2025-12-31,0.09028401231820843,2.7755575615628914e-17
cash0.00_cap0.18,2026-01-30,0.0009594492078869671,5.551115123125783e-17
cash0.00_cap0.18,2026-02-27,-0.032136881619500464,1.1102230246251565e-16
cash0.00_cap0.22,2019-04-30,-0.004655985951820687,-2.7755575615628914e-17
cash0.00_cap0.22,2019-05-31,0.06450053237260599,0.0
cash0.00_cap0.22,2019-06-28,0.018806760663226216,3.469446951953614e-18
cash0.00_cap0.22,2019-07-31,-0.0034040162374194115,0.0
cash0.00_cap0.22,2019-08-30,-0.0026964380020111853,2.7755575615628914e-17
cash0.00_cap0.22,2019-09-30,0.024081836471216863,0.0
cash0.00_cap0.22,2019-10-31,0.006104335950158217,0.0
cash0.00_cap0.22,2019-11-29,0.022190414438742614,0.0
cash0.00_cap0.22,2019-12-31,0.05615162642965631,0.0
cash0.00_cap0.22,2020-01-31,-0.02327918315642911,8.326672684688674e-17
cash0.00_cap0.22,2020-02-28,-0.07482238298100861,-1.1102230246251565e-16
cash0.00_cap0.22,2020-03-31,0.19315124424101376,0.0
cash0.00_cap0.22,2020-04-30,0.131184817864282,0.0
cash0.00_cap0.22,2020-05-29,0.06024945289791232,0.0
cash0.00_cap0.22,2020-06-30,0.08600800859241892,0.0
cash0.00_cap0.22,2020-07-31,0.11195496284566926,-3.469446951953614e-18
cash0.00_cap0.22,2020-08-31,-0.027982453868351756,0.0
cash0.00_cap0.22,2020-09-30,-0.0035506094884912263,0.0
cash0.00_cap0.22,2020-10-30,0.10449036133320651,-5.551115123125783e-17
cash0.00_cap0.22,2020-11-30,0.06829349293316946,-1.3877787807814457e-17
cash0.00_cap0.22,2020-12-31,-0.01638620251132939,0.0
cash0.00_cap0.22,2021-01-29,0.06038723972948054,0.0
cash0.00_cap0.22,2021-02-26,-0.0117704028391301,0.0
cash0.00_cap0.22,2021-03-31,0.04768872396521284,2.7755575615628914e-17
cash0.00_cap0.22,2021-04-30,-0.0005299303231583601,-2.7755575615628914e-17
cash0.00_cap0.22,2021-05-28,0.03711607472436286,-3.469446951953614e-18
cash0.00_cap0.22,2021-06-30,0.06628814356146095,6.938893903907228e-18
cash0.00_cap0.22,2021-07-30,0.05702083911122891,0.0
cash0.00_cap0.22,2021-08-31,-0.04926234151319461,0.0
cash0.00_cap0.22,2021-09-30,0.10997007700922652,5.551115123125783e-17
cash0.00_cap0.22,2021-10-29,0.011799124509571473,5.551115123125783e-17
cash0.00_cap0.22,2021-11-30,0.039875260278029054,2.7755575615628914e-17
cash0.00_cap0.22,2021-12-31,-0.0491132579912641,-5.551115123125783e-17
cash0.00_cap0.22,2022-01-31,-0.00894946968546566,2.7755575615628914e-17
cash0.00_cap0.22,2022-02-28,0.04537895605782585,-6.938893903907228e-18
cash0.00_cap0.22,2022-03-31,-0.05969776554332909,-1.1102230246251565e-16
cash0.00_cap0.22,2022-04-29,0.0046008597622724245,0.0
cash0.00_cap0.22,2022-05-31,-0.05846281285962017,1.1102230246251565e-16
cash0.00_cap0.22,2022-06-30,0.03855815810830511,0.0
cash0.00_cap0.22,2022-07-29,-0.025556643839660262,0.0
cash0.00_cap0.22,2022-08-31,-0.039580428783089525,-1.3877787807814457e-17
cash0.00_cap0.22,2022-09-30,0.09000466855135994,-1.3877787807814457e-17
cash0.00_cap0.22,2022-10-31,0.010048035096773652,0.0
cash0.00_cap0.22,2022-11-30,-0.040511712563790665,5.551115123125783e-17
cash0.00_cap0.22,2022-12-30,0.029463958353584695,0.0
cash0.00_cap0.22,2023-01-31,-0.02164414550079916,0.0
cash0.00_cap0.22,2023-02-28,0.022316820504876867,0.0
cash0.00_cap0.22,2023-03-31,0.015643670025432665,0.0
cash0.00_cap0.22,2023-04-28,0.04670675519015263,-1.3877787807814457e-17
cash0.00_cap0.22,2023-05-31,0.09126912469338512,1.3877787807814457e-17
cash0.00_cap0.22,2023-06-30,0.026852585883926104,0.0
cash0.00_cap0.22,2023-07-31,0.028402325186589524,-6.938893903907228e-18
cash0.00_cap0.22,2023-08-31,-0.0602358693083307,5.551115123125783e-17
cash0.00_cap0.22,2023-09-29,-0.009976190316458414,-5.551115123125783e-17
cash0.00_cap0.22,2023-10-31,0.06884319625586617,2.7755575615628914e-17
cash0.00_cap0.22,2023-11-30,0.03516536575679884,-1.3877787807814457e-17
cash0.00_cap0.22,2023-12-29,0.050256386419236146,-2.7755575615628914e-17
cash0.00_cap0.22,2024-01-31,0.06661014194377311,0.0
cash0.00_cap0.22,2024-02-29,0.07134287954099214,-2.7755575615628914e-17
cash0.00_cap0.22,2024-03-28,-0.038960408097854865,5.551115123125783e-17
cash0.00_cap0.22,2024-04-30,0.09699591001247176,1.3877787807814457e-17
cash0.00_cap0.22,2024-05-31,0.036210324225149915,5.551115123125783e-17
cash0.00_cap0.22,2024-06-28,-0.01597703533620534,-2.7755575615628914e-17
cash0.00_cap0.22,2024-07-31,0.024985624234536607,0.0
cash0.00_cap0.22,2024-08-30,0.05157118796772602,5.551115123125783e-17
cash0.00_cap0.22,2024-09-30,0.06300625379204795,0.0
cash0.00_cap0.22,2024-10-31,0.10443150104225937,0.0
cash0.00_cap0.22,2024-11-29,-0.03609038364250316,5.551115123125783e-17
cash0.00_cap0.22,2024-12-31,0.03204353822471689,-6.938893903907228e-18
cash0.00_cap0.22,2025-01-31,0.015832023288743707,0.0
cash0.00_cap0.22,2025-02-28,-0.05365095618412723,-1.1102230246251565e-16
cash0.00_cap0.22,2025-03-31,0.0033479816001334892,5.551115123125783e-17
cash0.00_cap0.22,2025-04-30,0.06909429268362029,-5.551115123125783e-17
cash0.00_cap0.22,2025-05-30,0.05434442308542659,0.0
cash0.00_cap0.22,2025-06-30,0.014420068022090032,5.551115123125783e-17
cash0.00_cap0.22,2025-07-31,-0.00028885119148357695,-6.938893903907228e-18
cash0.00_cap0.22,2025-08-29,0.07718211134313023,0.0
cash0.00_cap0.22,2025-09-30,0.10509247070810881,0.0
cash0.00_cap0.22,2025-10-31,-0.0002909275742713445,-1.1102230246251565e-16
cash0.00_cap0.22,2025-11-28,0.062393018242617504,0.0
cash0.00_cap0.22,2025-12-31,0.09046101557070595,-2.7755575615628914e-17
cash0.00_cap0.22,2026-01-30,0.0006389112582270198,0.0
cash0.00_cap0.22,2026-02-27,-0.03211440259017695,-1.1102230246251565e-16
cash0.00_cap0.25,2019-04-30,-0.004706918964881772,2.7755575615628914e-17
cash0.00_cap0.25,2019-05-31,0.06453029366527849,0.0
cash0.00_cap0.25,2019-06-28,0.01881314865658196,-3.469446951953614e-18
cash0.00_cap0.25,2019-07-31,-0.0034056280466642505,0.0
cash0.00_cap0.25,2019-08-30,-0.002708260596839807,-2.7755575615628914e-17
cash0.00_cap0.25,2019-09-30,0.024081836471216863,0.0
cash0.00_cap0.25,2019-10-31,0.006100510346122409,-6.938893903907228e-18
cash0.00_cap0.25,2019-11-29,0.022178292170737118,6.938893903907228e-18
cash0.00_cap0.25,2019-12-31,0.05615162642965631,0.0
cash0.00_cap0.25,2020-01-31,-0.02335642175059486,0.0
cash0.00_cap0.25,2020-02-28,-0.0748200564013997,0.0
cash0.00_cap0.25,2020-03-31,0.1929009071047991,0.0
cash0.00_cap0.25,2020-04-30,0.131184817864282,0.0
cash0.00_cap0.25,2020-05-29,0.06024945289791232,0.0
cash0.00_cap0.25,2020-06-30,0.08600397844872211,1.734723475976807e-18
cash0.00_cap0.25,2020-07-31,0.11194857811103634,0.0
cash0.00_cap0.25,2020-08-31,-0.02792443187496721,0.0
cash0.00_cap0.25,2020-09-30,-0.00348565723994187,0.0
cash0.00_cap0.25,2020-10-30,0.10427918643232394,-5.551115123125783e-17
cash0.00_cap0.25,2020-11-30,0.06830248433071309,0.0
cash0.00_cap0.25,2020-12-31,-0.01640109146574861,0.0
cash0.00_cap0.25,2021-01-29,0.060289206368176806,5.551115123125783e-17
cash0.00_cap0.25,2021-02-26,-0.011788966356959623,0.0
cash0.00_cap0.25,2021-03-31,0.0476914165061725,-2.7755575615628914e-17
cash0.00_cap0.25,2021-04-30,-0.000532848031092783,-1.3877787807814457e-17
cash0.00_cap0.25,2021-05-28,0.037118572383168714,3.469446951953614e-18
cash0.00_cap0.25,2021-06-30,0.06630368014273721,6.938893903907228e-18
cash0.00_cap0.25,2021-07-30,0.05702833434053373,-6.938893903907228e-18
cash0.00_cap0.25,2021-08-31,-0.049257405197279155,-5.551115123125783e-17
cash0.00_cap0.25,2021-09-30,0.11007091281709525,5.551115123125783e-17
cash0.00_cap0.25,2021-10-29,0.01172420162380668,0.0
cash0.00_cap0.25,2021-11-30,0.039919871716425255,-1.3877787807814457e-17
cash0.00_cap0.25,2021-12-31,-0.049036807737866464,0.0
cash0.00_cap0.25,2022-01-31,-0.009002780621449,0.0
cash0.00_cap0.25,2022-02-28,0.0453817938784466,6.938893903907228e-18
cash0.00_cap0.25,2022-03-31,-0.05967105228936224,2.220446049250313e-16
cash0.00_cap0.25,2022-04-29,0.004550456558984825,5.551115123125783e-17
cash0.00_cap0.25,2022-05-31,-0.058440506664853176,2.220446049250313e-16
cash0.00_cap0.25,2022-06-30,0.03859487758008669,-1.3877787807814457e-17
cash0.00_cap0.25,2022-07-29,-0.02555660343633227,0.0
cash0.00_cap0.25,2022-08-31,-0.03957260244566784,5.551115123125783e-17
cash0.00_cap0.25,2022-09-30,0.08998633574638294,0.0
cash0.00_cap0.25,2022-10-31,0.010022472563157941,0.0
cash0.00_cap0.25,2022-11-30,-0.04047339880797955,0.0
cash0.00_cap0.25,2022-12-30,0.029466949569878352,6.938893903907228e-18
cash0.00_cap0.25,2023-01-31,-0.021763814177361684,-2.7755575615628914e-17
cash0.00_cap0.25,2023-02-28,0.0223349852221834,0.0
cash0.00_cap0.25,2023-03-31,0.015677135181750887,1.3877787807814457e-17
cash0.00_cap0.25,2023-04-28,0.046756819857129504,-1.3877787807814457e-17
cash0.00_cap0.25,2023-05-31,0.09128176336876387,-1.3877787807814457e-17
cash0.00_cap0.25,2023-06-30,0.02686135260694495,-2.7755575615628914e-17
cash0.00_cap0.25,2023-07-31,0.028406258490132123,0.0
cash0.00_cap0.25,2023-08-31,-0.06025609860693959,0.0
cash0.00_cap0.25,2023-09-29,-0.009943075450132894,0.0
cash0.00_cap0.25,2023-10-31,0.06886187469460107,0.0
cash0.00_cap0.25,2023-11-30,0.035167601201146974,1.3877787807814457e-17
cash0.00_cap0.25,2023-12-29,0.05029704819364643,2.7755575615628914e-17
cash0.00_cap0.25,2024-01-31,0.06655484070653214,-1.3877787807814457e-17
cash0.00_cap0.25,2024-02-29,0.07133954509081199,0.0
cash0.00_cap0.25,2024-03-28,-0.039000968589212544,0.0
cash0.00_cap0.25,2024-04-30,0.09708913384897125,-1.3877787807814457e-17
cash0.00_cap0.25,2024-05-31,0.03626156889648856,2.7755575615628914e-17
cash0.00_cap0.25,2024-06-28,-0.01597096228181166,2.7755575615628914e-17
cash0.00_cap0.25,2024-07-31,0.02502426151145804,5.551115123125783e-17
cash0.00_cap0.25,2024-08-30,0.051576286971967575,0.0
cash0.00_cap0.25,2024-09-30,0.06302923335691249,6.938893903907228e-18
cash0.00_cap0.25,2024-10-31,0.10443848241857921,1.3877787807814457e-17
cash0.00_cap0.25,2024-11-29,-0.03609856441773977,0.0
cash0.00_cap0.25,2024-12-31,0.032052393350735314,6.938893903907228e-18
cash0.00_cap0.25,2025-01-31,0.015864623667553975,-2.7755575615628914e-17
cash0.00_cap0.25,2025-02-28,-0.05365642963528588,-2.220446049250313e-16
cash0.00_cap0.25,2025-03-31,0.0032457432898548673,0.0
cash0.00_cap0.25,2025-04-30,0.0691529137257667,0.0
cash0.00_cap0.25,2025-05-30,0.05437493566220382,6.938893903907228e-18
cash0.00_cap0.25,2025-06-30,0.014631616118965539,-5.551115123125783e-17
cash0.00_cap0.25,2025-07-31,-0.0002900240095349924,6.938893903907228e-18
cash0.00_cap0.25,2025-08-29,0.07722978192785511,-2.7755575615628914e-17
cash0.00_cap0.25,2025-09-30,0.10521985895046995,0.0
cash0.00_cap0.25,2025-10-31,-0.00030977918461243584,0.0
cash0.00_cap0.25,2025-11-28,0.062465284740798224,0.0
cash0.00_cap0.25,2025-12-31,0.09055256981139655,2.7755575615628914e-17
cash0.00_cap0.25,2026-01-30,0.0004705546935999807,5.551115123125783e-17
cash0.00_cap0.25,2026-02-27,-0.03210266535733721,-1.1102230246251565e-16
cash0.00_cap0.33,2019-04-30,-0.004790296332007914,0.0
cash0.00_cap0.33,2019-05-31,0.06457965986442818,0.0
cash0.00_cap0.33,2019-06-28,0.01882381081434327,-3.469446951953614e-18
cash0.00_cap0.33,2019-07-31,-0.0034082117329454547,3.469446951953614e-18
cash0.00_cap0.33,2019-08-30,-0.0027275400164728345,0.0
cash0.00_cap0.33,2019-09-30,0.024081836471216863,0.0
cash0.00_cap0.33,2019-10-31,0.006094075817332714,6.938893903907228e-18
cash0.00_cap0.33,2019-11-29,0.022157657634345018,-6.938893903907228e-18
cash0.00_cap0.33,2019-12-31,0.05615162642965631,0.0
cash0.00_cap0.33,2020-01-31,-0.02348363202909471,0.0
cash0.00_cap0.33,2020-02-28,-0.07481598679084754,0.0
cash0.00_cap0.33,2020-03-31,0.1924827053054845,-5.551115123125783e-17
cash0.00_cap0.33,2020-04-30,0.131184817864282,0.0
cash0.00_cap0.33,2020-05-29,0.06024945289791232,0.0
cash0.00_cap0.33,2020-06-30,0.08599753050321,1.734723475976807e-18
cash0.00_cap0.33,2020-07-31,0.11193835252271508,-3.469446951953614e-18
cash0.00_cap0.33,2020-08-31,-0.027830550928991303,-2.7755575615628914e-17
cash0.00_cap0.33,2020-09-30,-0.003376960595126441,2.7755575615628914e-17
cash0.00_cap0.33,2020-10-30,0.10392933858320104,5.551115123125783e-17
cash0.00_cap0.33,2020-11-30,0.06831756843038729,0.0
cash0.00_cap0.33,2020-12-31,-0.016425481562011415,-2.7755575615628914e-17
cash0.00_cap0.33,2021-01-29,0.06012525619957544,-5.551115123125783e-17
cash0.00_cap0.33,2021-02-26,-0.011820362954787297,1.1102230246251565e-16
cash0.00_cap0.33,2021-03-31,0.04769594393254589,-2.7755575615628914e-17
cash0.00_cap0.33,2021-04-30,-0.0005377739965264363,-1.3877787807814457e-17
cash0.00_cap0.33,2021-05-28,0.037122771747683976,-1.0408340855860843e-17
cash0.00_cap0.33,2021-06-30,0.06633008819817021,6.938893903907228e-18
cash0.00_cap0.33,2021-07-30,0.057041115322008354,-6.938893903907228e-18
cash0.00_cap0.33,2021-08-31,-0.04924889380250244,0.0
cash0.00_cap0.33,2021-09-30,0.11023761606507688,5.551115123125783e-17
cash0.00_cap0.33,2021-10-29,0.011598870767140414,-2.7755575615628914e-17
cash0.00_cap0.33,2021-11-30,0.039995004275544276,-1.3877787807814457e-17
cash0.00_cap0.33,2021-12-31,-0.04890823347483308,5.551115123125783e-17
cash0.00_cap0.33,2022-01-31,-0.009091356644895937,0.0
cash0.00_cap0.33,2022-02-28,0.045386584238492615,-6.938893903907228e-18
cash0.00_cap0.33,2022-03-31,-0.059625204777678485,1.1102230246251565e-16
cash0.00_cap0.33,2022-04-29,0.004464704102048021,5.551115123125783e-17
cash0.00_cap0.33,2022-05-31,-0.058401718082685336,2.220446049250313e-16
cash0.00_cap0.33,2022-06-30,0.03865619839294825,-1.3877787807814457e-17
cash0.00_cap0.33,2022-07-29,-0.025556534557196454,-2.7755575615628914e-17
cash0.00_cap0.33,2022-08-31,-0.039559217610856866,0.0
cash0.00_cap0.33,2022-09-30,0.089956734140614,-1.3877787807814457e-17
cash0.00_cap0.33,2022-10-31,0.009979689793884649,1.3877787807814457e-17
cash0.00_cap0.33,2022-11-30,-0.040407478440559676,-5.551115123125783e-17
cash0.00_cap0.33,2022-12-30,0.029471754481513877,0.0
cash0.00_cap0.33,2023-01-31,-0.021959709049915333,-5.551115123125783e-17
cash0.00_cap0.33,2023-02-28,0.022365547814959995,0.0
cash0.00_cap0.33,2023-03-31,0.015733871258456347,1.3877787807814457e-17
cash0.00_cap0.33,2023-04-28,0.046841797170171416,0.0
cash0.00_cap0.33,2023-05-31,0.0913031934467477,1.3877787807814457e-17
cash0.00_cap0.33,2023-06-30,0.02687567248276481,5.551115123125783e-17
cash0.00_cap0.33,2023-07-31,0.028412521957130878,0.0
cash0.00_cap0.33,2023-08-31,-0.06029017955707821,5.551115123125783e-17
cash0.00_cap0.33,2023-09-29,-0.009887208663215841,-5.551115123125783e-17
cash0.00_cap0.33,2023-10-31,0.06889338013829768,0.0
cash0.00_cap0.33,2023-11-30,0.035171405332958,0.0
cash0.00_cap0.33,2023-12-29,0.05036699645813008,2.7755575615628914e-17
cash0.00_cap0.33,2024-01-31,0.06646519134965241,1.3877787807814457e-17
cash0.00_cap0.33,2024-02-29,0.07133412126984666,-2.7755575615628914e-17
cash0.00_cap0.33,2024-03-28,-0.03906829563330189,5.551115123125783e-17
cash0.00_cap0.33,2024-04-30,0.09724393654045489,-1.3877787807814457e-17
cash0.00_cap0.33,2024-05-31,0.03634875006609488,2.7755575615628914e-17
cash0.00_cap0.33,2024-06-28,-0.01596099346638001,0.0
cash0.00_cap0.33,2024-07-31,0.025089463702831036,-1.1102230246251565e-16
cash0.00_cap0.33,2024-08-30,0.05158491870524654,-5.551115123125783e-17
cash0.00_cap0.33,2024-09-30,0.06306787626230397,0.0
cash0.00_cap0.33,2024-10-31,0.10445038964074753,0.0
cash0.00_cap0.33,2024-11-29,-0.036112775857386814,-5.551115123125783e-17
cash0.00_cap0.33,2024-12-31,0.03206743308783977,0.0
cash0.00_cap0.33,2025-01-31,0.015920536375184004,-2.7755575615628914e-17
cash0.00_cap0.33,2025-02-28,-0.05366607893705374,0.0
cash0.00_cap0.33,2025-03-31,0.0030714556361587982,-5.551115123125783e-17
cash0.00_cap0.33,2025-04-30,0.06925279777304144,0.0
cash0.00_cap0.33,2025-05-30,0.054426777437153455,-6.938893903907228e-18
cash0.00_cap0.33,2025-06-30,0.014982823435265729,-5.551115123125783e-17
cash0.00_cap0.33,2025-07-31,-0.00029189357694932815,0.0
cash0.00_cap0.33,2025-08-29,0.07730996047547618,0.0
cash0.00_cap0.33,2025-09-30,0.1054283257648846,-2.7755575615628914e-17
cash0.00_cap0.33,2025-10-31,-0.0003421698116492038,0.0
cash0.00_cap0.33,2025-11-28,0.06258617953891478,1.3877787807814457e-17
cash0.00_cap0.33,2025-12-31,0.0907088236959238,0.0
cash0.00_cap0.33,2026-01-30,0.00017909356703111733,1.1102230246251565e-16
cash0.00_cap0.33,2026-02-27,-0.0320824577386745,1.1102230246251565e-16
cash0.03_cap0.18,2019-04-30,-0.0046495757512515,0.02999999999999997
cash0.03_cap0.18,2019-05-31,0.06259543333912625,0.02999999999999997
cash0.03_cap0.18,2019-06-28,0.018527079358025094,0.0292667467107856
cash0.03_cap0.18,2019-07-31,-0.003364536656001092,0.023833924930964
cash0.03_cap0.18,2019-08-30,-0.0026567464810421043,0.03
cash0.03_cap0.18,2019-09-30,0.024081836471216863,0.0
cash0.03_cap0.18,2019-10-31,0.005772711384948192,0.03
cash0.03_cap0.18,2019-11-29,0.021020013751203107,0.029999999999999992
cash0.03_cap0.18,2019-12-31,0.05615162642965631,0.0
cash0.03_cap0.18,2020-01-31,-0.02271186386641854,0.03
cash0.03_cap0.18,2020-02-28,-0.07257922143528674,0.030000000000000027
cash0.03_cap0.18,2020-03-31,0.18722137021044363,0.02999999999999997
cash0.03_cap0.18,2020-04-30,0.131184817864282,0.0
cash0.03_cap0.18,2020-05-29,0.06024945289791232,0.0
cash0.03_cap0.18,2020-06-30,0.08507236665217548,0.0096725378606606
cash0.03_cap0.18,2020-07-31,0.10985475509300806,0.017288411165446
cash0.03_cap0.18,2020-08-31,-0.02693932198861109,0.029999999999999985
cash0.03_cap0.18,2020-09-30,-0.002968133822375313,0.03
cash0.03_cap0.18,2020-10-30,0.10123115810681337,0.02999999999999997
cash0.03_cap0.18,2020-11-30,0.06642195682291889,0.03
cash0.03_cap0.18,2020-12-31,-0.01593167266583628,0.02999999999999997
cash0.03_cap0.18,2021-01-29,0.05856060689698455,0.030000000000000082
cash0.03_cap0.18,2021-02-26,-0.011413699333422471,0.02999999999999997
cash0.03_cap0.18,2021-03-31,0.046270253816218396,0.03
cash0.03_cap0.18,2021-04-30,-0.0005424952512565453,0.029999999999999985
cash0.03_cap0.18,2021-05-28,0.03611870373253901,0.03
cash0.03_cap0.18,2021-06-30,0.06495953554642232,0.03
cash0.03_cap0.18,2021-07-30,0.055567039470783605,0.030000000000000002
cash0.03_cap0.18,2021-08-31,-0.047752617199082005,0.03
cash0.03_cap0.18,2021-09-30,0.10674294524067054,0.02999999999999997
cash0.03_cap0.18,2021-10-29,0.011159488927096402,0.03
cash0.03_cap0.18,2021-11-30,0.03911595101796538,0.03
cash0.03_cap0.18,2021-12-31,-0.047642713342159276,0.030000000000000027
cash0.03_cap0.18,2022-01-31,-0.008935987155694651,0.02999999999999997
cash0.03_cap0.18,2022-02-28,0.044155816800582344,0.03
cash0.03_cap0.18,2022-03-31,-0.05791637711675139,0.029999999999999916
cash0.03_cap0.18,2022-04-29,0.0044101363080138985,0.030000000000000027
cash0.03_cap0.18,2022-05-31,-0.056689626068670694,0.030000000000000027
cash0.03_cap0.18,2022-06-30,0.037750756366943555,0.03
cash0.03_cap0.18,2022-07-29,-0.024789629212746647,0.03
cash0.03_cap0.18,2022-08-31,-0.03827446269464615,0.029999999999999985
cash0.03_cap0.18,2022-09-30,0.08714538538375982,0.03
cash0.03_cap0.18,2022-10-31,0.00927628314573124,0.03
cash0.03_cap0.18,2022-11-30,-0.039086842319591864,0.03
cash0.03_cap0.18,2022-12-30,0.028637359811677733,0.03
cash0.03_cap0.18,2023-01-31,-0.021308267739813716,0.030000000000000027
cash0.03_cap0.18,2023-02-28,0.021852648693760957,0.03
