portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,SNDK,0.372631194803808,0.25,TRIM_REVIEW,current weight materially above target,0.25
concentrated,BE,0.2221884396477471,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.2171019867935709,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,CIEN,0.0788187063291059,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,LITE,0.0459722607231755,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.0632874117025924,0.0,CASH_NO_ACTION,cash row,0.0632874117025924
main,SNDK,0.155004470608665,0.12,TRIM_REVIEW,current weight materially above target,0.12
main,WDC,0.1431908495940288,0.1101040441087198,TRIM_REVIEW,current weight materially above target,0.1101040441087198
main,MRVL,0.1179403776190876,0.0850553340548542,TRIM_REVIEW,current weight materially above target,0.0850553340548542
main,STM,0.1101075167774178,0.1056930257439846,HOLD_REVIEW,current weight already aligned enough for review,0.1056930257439846
main,CIEN,0.0594862599477888,0.0928122939585701,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0928122939585701
main,ON,0.0489262141904682,0.0563899553650616,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0563899553650616
main,MU,0.0473648011357053,0.0317598012649269,TRIM_REVIEW,current weight materially above target,0.0317598012649269
main,LITE,0.0451433239324152,0.0625921472448072,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0625921472448072
main,PWR,0.0398756380498377,0.0530271592520471,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0530271592520471
main,FIX,0.0325778978327558,0.0399811781173604,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0399811781173604
main,COHR,0.02260733726175,0.0253026372932251,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0253026372932251
main,TER,0.0132501298375256,0.0136798010342207,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.0136798010342207
main,KEYS,0.0090989244635455,0.0112772680365715,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.0112772680365715
main,CASH,0.1554262587490077,0.1923253545256502,CASH_NO_ACTION,cash row,0.1554262587490077
concentrated,AMD,0.0,0.5,NEW_POSITION_REVIEW,target-only position from production target,0.5
concentrated,MRVL,0.0,0.25,NEW_POSITION_REVIEW,target-only position from production target,0.25
