policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return,equity,drawdown
bargain_reentry,2019-04-30,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.019788531605169087,0.9802114683948309,-0.019788531605169135
bargain_reentry,2019-05-31,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.042652544126244765,1.0220199813035926,0.0
bargain_reentry,2019-06-28,green,quality_compounder,0.07,0.07,green_redeploy_step,0.013674679141528067,1.0359957766241499,0.0
bargain_reentry,2019-07-31,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,0.011114184338291283,1.047510024659242,0.0
bargain_reentry,2019-08-30,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,-0.0026908140051823764,1.0446913700143199,-0.0026908140051823404
bargain_reentry,2019-09-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.01373721058077554,1.0590425153561256,0.0
bargain_reentry,2019-10-31,recovery,breakout_growth,0.05,0.05,bargain_reentry_step,0.0054173181269992045,1.0647796855718272,0.0
bargain_reentry,2019-11-29,green,breakout_growth,0.02,0.019999999999999907,green_redeploy_step,0.02970961963769104,1.0964138850281067,0.0
bargain_reentry,2019-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.04541488771634019,1.1462073985072945,0.0
bargain_reentry,2020-01-31,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,-0.027501844926098584,1.1146845803804,-0.02750184492609864
bargain_reentry,2020-02-28,red,cash_defense,0.32,0.31999999999999995,raise_or_hold_red_floor,-0.052862320548691694,1.0557597667816474,-0.07891035413262648
bargain_reentry,2020-03-31,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.09364686693881108,1.1546283611807986,0.0
bargain_reentry,2020-04-30,yellow,turnaround_accumulation,0.27,0.27,yellow_partial_redeploy,0.09474151649971019,1.2640196031126425,0.0
bargain_reentry,2020-05-29,green,quality_compounder,0.020000000000000018,0.020000000000000018,green_redeploy_step,0.061941234828597314,1.342314538176993,0.0
bargain_reentry,2020-06-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.0931596645420761,1.4673641102635133,0.0
bargain_reentry,2020-07-31,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,0.11847794057554517,1.6412143881220016,0.0
bargain_reentry,2020-08-31,yellow,quality_compounder,0.1,0.10000000000000009,yellow_partial_redeploy,-0.019000045247554175,1.6100312404867467,-0.019000045247554165
bargain_reentry,2020-09-30,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,-0.004473298181080915,1.602829090667194,-0.023388350560788584
bargain_reentry,2020-10-30,red,cash_defense,0.32,0.31999999999999995,raise_or_hold_red_floor,0.07531104467326563,1.7235398239180408,0.0
