policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return
crisis_ladder,2019-04-30,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,-0.019596789703856348
crisis_ladder,2019-05-31,red,cash_defense,0.3,0.30000000000000016,raise_or_hold_red_floor,0.0438880315521931
crisis_ladder,2019-06-28,green,quality_compounder,0.10000000000000014,0.10000000000000014,green_redeploy_step,0.013233560459543292
crisis_ladder,2019-07-31,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,0.010991923929282523
crisis_ladder,2019-08-30,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,-0.002706783476120403
crisis_ladder,2019-09-30,green,quality_compounder,0.03,0.03,green_redeploy_step,0.01359703496260436
crisis_ladder,2019-10-31,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,0.005132196120315036
crisis_ladder,2019-11-29,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.02935364476265691
crisis_ladder,2019-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.04541488771634019
crisis_ladder,2020-01-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.027234226658285857
crisis_ladder,2020-02-28,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,-0.054415449251454945
crisis_ladder,2020-03-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.0975488197279282
crisis_ladder,2020-04-30,yellow,turnaround_accumulation,0.3,0.3,yellow_partial_redeploy,0.09084802952027002
crisis_ladder,2020-05-29,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.0568848074956506
crisis_ladder,2020-06-30,green,quality_compounder,0.03,0.03,green_redeploy_step,0.09220905572021817
crisis_ladder,2020-07-31,green,quality_compounder,0.03,0.029999999999999916,normal_low_cash,0.11755560612823292
crisis_ladder,2020-08-31,yellow,quality_compounder,0.1,0.10000000000000009,yellow_partial_redeploy,-0.019024627991138018
crisis_ladder,2020-09-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.004407151642257405
crisis_ladder,2020-10-30,red,cash_defense,0.3,0.2999999999999998,raise_or_hold_red_floor,0.07811702736258132
crisis_ladder,2020-11-30,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,0.03986071811246465
crisis_ladder,2020-12-31,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,-0.01249157029923638
crisis_ladder,2021-01-29,red,cash_defense,0.3,0.30000000000000016,raise_or_hold_red_floor,0.04782211777184467
crisis_ladder,2021-02-26,red,cash_defense,0.30000000000000016,0.30000000000000016,raise_or_hold_red_floor,-0.002191586801963311
crisis_ladder,2021-03-31,recovery,quality_compounder,0.10000000000000014,0.10000000000000009,bargain_reentry_step,0.039767573711363566
crisis_ladder,2021-04-30,green,quality_compounder,0.03,0.029999999999999805,green_redeploy_step,-0.007902377509099504
crisis_ladder,2021-05-28,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.054518342007792715
crisis_ladder,2021-06-30,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.06657408169260151
