months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,policy_id,avg_cash_weight,avg_turnover_monthly,research_only,production_activation_allowed
83,0.2951784507410331,1.8726022014698096,-0.11064963001488481,5.983378396888473,0.022646732590737136,0.1451246777748846,fast_reentry,0.0860240963855422,0.5126754377214244,True,False
83,0.28388884904999223,1.8776385131207007,-0.10259733604020638,5.631810537371847,0.021837876330869983,0.13956601025130022,bargain_reentry,0.1157831325301205,0.5013243251014539,True,False
83,0.2808501410027653,1.8674835716930747,-0.1005305146589367,5.540258766172726,0.02162956049255375,0.13898635031917883,crisis_ladder,0.12566265060240966,0.4925256806987651,True,False
