date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99760.27248273374,99760.27248273374,0.0387856356035316,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,INIT,0.0,0.0,99760.27248273374,99760.27248273374,0.0,0.0
2019-06-04,102436.290051322,102436.290051322,0.0377724102882462,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,102436.290051322,102436.290051322,0.0,0.0
2019-06-05,105511.95971379758,105508.72103471917,0.0366713459471301,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,105511.95971379758,105508.72103471917,0.0,0.0
2019-06-06,106371.36285291196,106366.21165590321,0.0363750681804713,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,106371.36285291196,106366.21165590321,0.0,0.0
2019-06-07,109015.18265424253,109003.29006756053,0.0354929055019452,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109015.18265424253,109003.29006756053,0.0,0.0
2019-06-10,109683.43365560056,109669.18707592232,0.0352766634601684,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,0.0,0.0
2019-06-11,107992.11158261776,107984.23570424797,0.0358291501066187,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,-0.015420032147183238,-0.01536394512077388
2019-06-12,109271.29976926328,109259.40844662457,0.035409714942484,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,-0.003757485270121652,-0.003736497371992664
2019-06-13,109308.36173520566,109296.33668216052,0.0353977089657371,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,-0.0034195858744958674,-0.0033997734797075463
2019-06-14,107970.9024704504,107963.72152942742,0.0358361881552604,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,-0.015613398742853057,-0.015551000166657891
2019-06-17,108371.77267537596,108363.33886358488,0.0357036290973535,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,-0.01195860611314492,-0.011907156851937106
2019-06-18,109062.03643308164,109051.34290910703,0.035477657512827,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,109683.43365560056,109669.18707592232,-0.005665369890498373,-0.005633707910933761
2019-06-19,111633.29576001644,111613.5324586087,0.034660497568237,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111633.29576001644,111613.5324586087,0.0,0.0
2019-06-20,111759.90530477048,111739.57865011506,0.0346212316990856,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,0.0,0.0
2019-06-21,111317.28901753903,111298.95185430834,0.0347588915466194,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.003960421101149136,-0.003943336829525967
2019-06-24,109914.50537572383,109902.25038923028,0.0352025018262868,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.016512182289473265,-0.016442949607300084
2019-06-25,106626.46168599608,106626.7833116984,0.0362880425275568,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.04593278425545766,-0.045756350616160124
2019-06-26,105936.39749227048,105938.50543885071,0.0365244209527386,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.052107308042354084,-0.051916011151509456
2019-06-27,107568.8069084692,107567.11610192052,0.0359701449465429,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.03750091219988161,-0.037340954732428155
2019-06-28,108307.376114707,108303.51670982302,0.035724857484558,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.030892377553903505,-0.030750625533063958
2019-07-01,108458.6635417223,108454.3185502227,0.0665455812148188,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.029538695062828246,-0.02940104249166131
2019-07-02,108888.92371361256,108897.3564544817,0.0662826351571709,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.025688833426699142,-0.025436127735303793
2019-07-03,109667.87675087452,109699.31094512649,0.0658118404130482,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.018718954245630193,-0.01825913189969297
2019-07-05,109820.63283340933,109856.53133554014,0.0657202987904357,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.01735213058809182,-0.01685210681231586
2019-07-08,109715.8906134844,109748.7342414632,0.06578303983871,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.018289338074437556,-0.017816824017975685
2019-07-09,110364.6281966448,110416.41913555002,0.065396358607819,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.012484594580862818,-0.011841457884033901
2019-07-10,110434.54081146716,110488.35609592444,0.0653549582416243,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.011859033789345497,-0.011197666657653316
2019-07-11,110408.1938666582,110461.24697780891,0.065370554035899,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.01209477973720674,-0.011440276469172339
2019-07-12,110735.6073722124,110798.13534781573,0.0651772720124847,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.009165164642586321,-0.008425334278798657
2019-07-15,111341.8098296404,111421.80389418316,0.0648224131995834,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111759.90530477048,111739.57865011506,-0.0037410149372435475,-0.0028438871863560866
2019-07-16,111884.5566176653,111980.06238035955,0.064507962683626,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111884.5566176653,111980.06238035955,0.0,0.0
2019-07-17,111226.69785110952,111303.53810714734,0.0648894999366773,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111884.5566176653,111980.06238035955,-0.005879799558073273,-0.006041470765700052
2019-07-18,111497.79041092396,111582.39080022738,0.0647317294501225,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111884.5566176653,111980.06238035955,-0.003456832814407118,-0.003551271285966995
2019-07-19,110697.95174591542,110759.739388197,0.0651994430730983,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111884.5566176653,111980.06238035955,-0.010605618037212938,-0.010897680946251875
2019-07-22,111448.54348556996,111531.97070612115,0.0647603331316832,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111884.5566176653,111980.06238035955,-0.003896991195892152,-0.004001530850343493
2019-07-23,110841.77979652882,110907.88836252132,0.0651148404186164,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,111884.5566176653,111980.06238035955,-0.009320113987669298,-0.009574686734826088
2019-07-24,112567.3818053484,112683.14673706658,0.0641166622818571,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,112567.3818053484,112683.14673706658,0.0,0.0
2019-07-25,112652.0200022936,112770.16518669967,0.0640684898772294,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,112652.0200022936,112770.16518669967,0.0,0.0
2019-07-26,113579.17897217274,113723.36866967937,0.0635454919509032,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,113579.17897217274,113723.36866967937,0.0,0.0
2019-07-29,111936.11636154652,112034.72245297341,0.0644782491814751,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,113579.17897217274,113723.36866967937,-0.014466230743125696,-0.014848717870913575
2019-07-30,111385.15918343067,111468.13543909747,0.0647971853349027,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,113579.17897217274,113723.36866967937,-0.019317094986921912,-0.01983086903741349
2019-07-31,110419.87268059254,110475.26155490086,0.0653636399676354,0.0387856356035316,GREEN,0.03,0.0,0.0387856356035316,HOLD_CASH,0.0,0.0,113579.17897217274,113723.36866967937,-0.027815893019919047,-0.0285614746799574
