signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-08-01,2019-08-02,main,WATCH,0.0387856356035316,0.0874305827876577,0.03,-0.03012687118071733,0.0,0.0874305827876577,0.0486449471841261,13.41350846188981,RAISE_CASH
2019-08-02,2019-08-05,main,WATCH,0.0874305827876577,0.15,0.15,-0.03571203475294393,0.0,0.0879262871947312,0.0625694172123423,17.153730428925943,RAISE_CASH
2019-09-03,2019-09-04,main,GREEN,0.15,0.1843915318199969,0.03,-0.010988191593168217,0.0,0.1843915318199969,0.03439153181999691,9.670361767529059,RAISE_CASH
2019-12-02,2019-12-03,main,GREEN,0.1843915318199969,0.0843915318199969,0.03,-0.044929222898007604,0.0,0.0311021891036106,0.1,27.551941340700402,RELEASE_CASH
2019-12-03,2019-12-04,main,GREEN,0.0843915318199969,0.0313141729430031,0.03,-0.05127629403811451,0.0,0.0313141729430031,0.053077358876993795,14.526657765169373,RELEASE_CASH
2020-02-03,2020-02-04,main,WATCH,0.0313141729430031,0.0903372940533067,0.03,-0.026713970996507963,0.0,0.0903372940533067,0.059023121110303604,18.243092870430964,RAISE_CASH
2020-02-04,2020-02-05,main,WATCH,0.0903372940533067,0.15,0.15,0.0,0.0,0.0874624455856257,0.05966270594669329,19.0441071850504,RAISE_CASH
2020-02-06,2020-02-07,main,GREEN,0.15,0.089535764075335,0.03,-0.021716282202031034,0.0,0.089535764075335,0.06046423592466499,18.88082926893633,RELEASE_CASH
2020-02-25,2020-02-26,main,WATCH,0.089535764075335,0.35,0.03,-0.10020364402700377,0.35,0.091626463641137,0.26046423592466494,79.48216794490044,RAISE_CASH
2020-03-02,2020-03-03,main,DEFENSE_REVIEW,0.35,0.5795831758292678,0.35,-0.09756264601732778,0.0,0.5795831758292678,0.2295831758292678,70.26426340322612,RAISE_CASH
2020-03-09,2020-03-10,main,CRISIS_DEFENSE,0.5795831758292678,0.6144289931907492,0.55,-0.15005608871091825,0.55,0.6144289931907492,0.0348458173614814,10.044268144871634,RAISE_CASH
2020-03-16,2020-03-17,main,CRISIS_DEFENSE,0.6144289931907492,0.75,0.55,-0.23192146289635818,0.75,0.6782364085349453,0.13557100680925083,35.3142368918776,RAISE_CASH
2020-03-24,2020-03-25,main,CRISIS_DEFENSE,0.75,0.65,0.55,-0.1932393258010744,0.55,0.6358247909865036,0.09999999999999998,27.360378141846972,RELEASE_CASH
2020-04-01,2020-04-02,main,CRISIS_DEFENSE,0.65,0.7896275734726877,0.55,-0.19848728659471593,0.55,0.7896275734726877,0.13962757347268773,37.954124794217904,RAISE_CASH
2020-04-14,2020-04-15,main,DEFENSE_REVIEW,0.7896275734726877,0.7570258420140729,0.35,-0.16590801557106116,0.55,0.7570258420140729,0.03260173145861489,9.222145897356523,RELEASE_CASH
2020-05-01,2020-05-04,main,DEFENSE_REVIEW,0.7570258420140729,0.6570258420140729,0.35,-0.1531420278311748,0.55,0.3230816985318461,0.09999999999999998,28.720232767894665,RELEASE_CASH
2020-05-04,2020-05-05,main,DEFENSE_REVIEW,0.6570258420140729,0.5570258420140729,0.35,-0.14246810279668676,0.35,0.3150860088181682,0.09999999999999998,29.082226893960993,RELEASE_CASH
2020-05-05,2020-05-06,main,DEFENSE_REVIEW,0.5570258420140729,0.4570258420140729,0.35,-0.13131525210334438,0.35,0.3087562595233732,0.09999999999999998,29.4604632434613,RELEASE_CASH
2020-05-06,2020-05-07,main,DEFENSE_REVIEW,0.4570258420140729,0.35702584201407295,0.35,-0.12267135175306554,0.35,0.304797167365208,0.09999999999999998,29.753611372476023,RELEASE_CASH
2020-06-09,2020-06-10,main,REENTRY_READY,0.35702584201407295,0.2669605790757826,0.2,-0.058331359845788966,0.0,0.2669605790757826,0.09006526293829037,28.762908783495384,RELEASE_CASH
2020-07-01,2020-07-02,main,WATCH,0.2669605790757826,0.16696057907578257,0.15,0.0,0.0,0.1256859889125398,0.1,34.578929198629545,RELEASE_CASH
2020-07-14,2020-07-15,main,GREEN,0.16696057907578257,0.1210256389956147,0.03,-0.017429614475934163,0.0,0.1210256389956147,0.045934940080167866,16.46281942630959,RELEASE_CASH
2020-08-03,2020-08-04,main,GREEN,0.1210256389956147,0.0586306030836177,0.03,0.0,0.0,0.0586306030836177,0.06239503591199701,24.343942122605398,RELEASE_CASH
2020-09-04,2020-09-08,main,GREEN,0.0586306030836177,0.35,0.03,-0.11365171026293797,0.35,0.0292633420594825,0.2913693969163823,114.99229068609746,RAISE_CASH
2020-09-15,2020-09-16,main,WATCH,0.35,0.24999999999999997,0.15,-0.09348420398867163,0.0,0.0283002578502229,0.1,40.3641447874486,RELEASE_CASH
2020-09-16,2020-09-17,main,WATCH,0.24999999999999997,0.35,0.15,-0.10440140518639407,0.35,0.0287394796516051,0.1,39.878037990680696,RAISE_CASH
2020-09-21,2020-09-22,main,WATCH,0.35,0.24999999999999997,0.15,-0.09467394656378547,0.0,0.0282725141382917,0.1,40.31116949261867,RELEASE_CASH
2020-09-22,2020-09-23,main,WATCH,0.24999999999999997,0.15,0.15,-0.08294234633268527,0.0,0.0277967013357843,0.09999999999999998,40.83353877994951,RELEASE_CASH
2020-09-23,2020-09-24,main,WATCH,0.15,0.35,0.15,-0.10612249494626802,0.35,0.0286160314900773,0.19999999999999998,79.60280713251083,RAISE_CASH
2020-10-07,2020-10-08,main,REENTRY_READY,0.35,0.24999999999999997,0.2,-0.035089998636647524,0.0,0.1989643282218417,0.1,42.96424527102324,RELEASE_CASH
2020-10-08,2020-10-09,main,GREEN,0.24999999999999997,0.2010192991522624,0.03,-0.044564496570360435,0.0,0.2010192991522624,0.04898070084773756,20.837554544336964,RELEASE_CASH
2020-10-30,2020-11-02,main,WATCH,0.2010192991522624,0.35,0.15,-0.11279511802570386,0.35,0.2164028769262435,0.14898070084773757,58.85377372245125,RAISE_CASH
2020-11-04,2020-11-05,main,WATCH,0.35,0.24999999999999997,0.15,-0.08569264726962345,0.0,0.1362159786346654,0.1,40.711076991951906,RELEASE_CASH
2020-11-05,2020-11-06,main,WATCH,0.24999999999999997,0.15,0.15,-0.06226553632609211,0.0,0.1322735056956604,0.09999999999999998,41.75420861992466,RELEASE_CASH
