ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
PLTR,2025-01-31,2025-03-31,3,-47644.5909576416,Information Technology,Software - Infrastructure,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.09353728939173107,0.1160602754742009,0.0507636885294393,0.09353728939173107,0.1160602754742009,0.0507636885294393,1.0,1.0,1.0,0.10046579252165916,0.6900319721487389,-0.3548275201122749,0.06873522359844246,0.0800789483429348,0.059667158763035,0.04767941882871443,0.0907047581578688,-0.0061233708699791,0.07038353612908009,0.0981596119579275,0.0461917550452565
TPR,2025-01-31,2025-03-31,3,-18825.98419189453,Consumer Discretionary,Apparel & Luxury,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.046732722438533734,0.058931039133177,0.0242272941682227,0.046732722438533734,0.058931039133177,0.0242272941682227,0.49781125,1.0,0.246716875,0.48480379680234953,0.6351227470908734,0.3168984857174515,0.05503574699546818,0.1792315527789606,-0.1063646450308389,0.03397994222574008,0.1576094736342794,-0.1721551746638531,0.042623757835268096,0.0439113668872305,0.0402971334886775
ETR,2025-02-28,2025-03-31,2,-11151.656509399414,Utilities,Utilities,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.0406335640912121,0.0570398340142015,0.0242272941682227,0.0406335640912121,0.0570398340142015,0.0242272941682227,1.0,1.0,1.0,0.5681529595242898,0.5987795418917439,0.5375263771568357,0.0998283980096184,0.1547114475217413,0.0449453484974955,0.05612209362077085,0.1330893683770602,-0.0208451811355185,0.04406402767719325,0.0455958386524855,0.042532216701901
BROS,2025-02-28,2025-03-31,2,-10255.849361419678,Consumer Discretionary,Hotels Restaurants & Leisure,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.03533353399235835,0.0495998556645231,0.0210672123201936,0.03533353399235835,0.0495998556645231,0.0210672123201936,1.0,1.0,1.0,0.13081224245198664,0.2748614197013632,-0.0132369347973899,0.09788141122513495,0.3500329443806261,-0.1542701219303562,0.05417510683628729,0.328410865235945,-0.2200606515633704,0.0652471812141424,0.0654867256637168,0.065007636764568
HWM,2025-02-28,2025-03-31,2,-10188.717117309568,Industrials,Aerospace & Defense,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.03533353399235835,0.0495998556645231,0.0210672123201936,0.03533353399235835,0.0495998556645231,0.0210672123201936,1.0,1.0,1.0,0.5701483614586769,0.6193660002141319,0.5209307227032218,0.05928434904948805,0.1030710146308989,0.0154976834680772,0.015578044660640403,0.0814489354862177,-0.0502928461649369,0.03507689443703425,0.0352865489560857,0.0348672399179828
APP,2025-01-31,2025-01-31,1,-9875.08056640625,Information Technology,Other,MARKET_LEADER,GREEN,balanced,neutral,neutral,0.0601741126570603,0.0601741126570603,0.0601741126570603,0.0601741126570603,0.0601741126570603,0.0601741126570603,1.0,1.0,1.0,0.612852436218849,0.612852436218849,0.612852436218849,0.11706355290845,0.11706355290845,0.11706355290845,0.1413087473769612,0.1413087473769612,0.1413087473769612,0.0517107770178911,0.0517107770178911,0.0517107770178911
VRSN,2025-02-28,2025-03-31,2,-9461.821105957031,Information Technology,Software - Infrastructure,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.03533353399235835,0.0495998556645231,0.0210672123201936,0.03533353399235835,0.0495998556645231,0.0210672123201936,1.0,1.0,1.0,0.6846324026964149,0.7058154189740079,0.6634493864188219,0.13527409087094325,0.1375389498037343,0.1330092319381522,0.0915677864820956,0.1159168706590532,0.067218702305138,0.0254662565705766,0.025823780142878,0.0251087329982752
GILD,2025-02-28,2025-03-31,2,-9377.804107666016,Health Care,Pharmaceuticals,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.03533353399235835,0.0495998556645231,0.0210672123201936,0.03533353399235835,0.0495998556645231,0.0210672123201936,1.0,1.0,1.0,0.5044646342961641,0.5533957931158073,0.4555334754765207,0.14626449041057224,0.2396294417879375,0.052899539033207,0.10255818602172459,0.2180073626432563,-0.0128909905998071,0.0496708188701293,0.0566383318624552,0.0427033058778034
NTNX,2025-02-28,2025-02-28,1,-8789.579833984375,Information Technology,Software - Infrastructure,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.0495998556645231,0.0495998556645231,0.0495998556645231,0.0495998556645231,0.0495998556645231,0.0495998556645231,1.0,1.0,1.0,0.7093273500537995,0.7093273500537995,0.7093273500537995,0.1468964436874814,0.1468964436874814,0.1468964436874814,0.1252743645428002,0.1252743645428002,0.1252743645428002,0.0360858684016679,0.0360858684016679,0.0360858684016679
FOX,2025-02-28,2025-03-31,2,-6296.21280670166,Communication,Other,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.0294982568553556,0.0379293013905176,0.0210672123201936,0.0294982568553556,0.0379293013905176,0.0210672123201936,0.1877585416666666,0.1877585416666666,0.1877585416666666,0.57444621175961,0.5922940339955035,0.5565983895237164,0.1018452974656799,0.158023895544641,0.0456666993867188,0.05813899307683225,0.1364018163999598,-0.0201238302462953,0.027941377427583597,0.0301926602579145,0.0256900945972527
