rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2019-05-31,HEI,HEICO CORP,Industrials,0.21115778792547793,future_winner,future_relaxed,0.4942310220354384,future_heavy,1.0,5,alpha_selector,1,True,False
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.20187271886242375,early_scout,early_relaxed,0.41750449507576387,future_heavy,0.9777667493796528,5,alpha_selector,1,True,False
2019-05-31,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.19810445995758638,future_winner,future_relaxed,0.457990584877088,future_heavy,0.9685980148883374,5,alpha_selector,1,True,False
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.19504591447076078,future_winner,future_relaxed,0.4689006471756049,future_heavy,0.9610918114143923,5,alpha_selector,1,True,False
2019-05-31,MSCI,MSCI INC,Financials,0.19381911878375113,future_winner,future_relaxed,0.38709132162654186,future_heavy,0.9580645161290323,5,alpha_selector,1,True,False
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.21878759912498574,core_compounder,core_strict,0.5040057289303804,future_heavy,1.0,5,alpha_selector,1,True,False
2019-06-28,HEI,HEICO CORP,Industrials,0.2058779573149854,future_winner,future_relaxed,0.5648600969833419,future_heavy,0.970048780487805,5,alpha_selector,1,True,False
2019-06-28,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.1928945886719816,early_scout,early_relaxed,0.4923254580797349,future_heavy,0.9389634146341463,5,alpha_selector,1,True,False
2019-06-28,KBR,KBR INC,Industrials,0.1916389844390591,early_scout,early_relaxed,0.538368802504804,future_heavy,0.9359024390243903,5,alpha_selector,1,True,False
2019-06-28,MSCI,MSCI INC,Financials,0.19080087044898808,future_winner,future_relaxed,0.4260603959260252,future_heavy,0.9338536585365854,5,alpha_selector,1,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.20620611291341784,core_compounder,core_strict,0.510611139574453,future_heavy,1.0,5,alpha_selector,1,True,False
2019-07-31,CTAS,CINTAS CORP,Industrials,0.20395550403958998,early_scout,early_relaxed,0.5892881704772105,future_heavy,0.9945278450363195,5,alpha_selector,1,True,False
2019-07-31,TER,TERADYNE INC,Information Technology,0.2018654190489006,early_scout,early_relaxed,0.5980920491823485,future_heavy,0.9894188861985471,5,alpha_selector,1,True,False
