rebalance_date,regime_label,rebalance_action,reported_cash_weight,period_end_cash_weight,book_explicit_cash_weight,book_stock_weight_sum,book_total_weight_sum,reported_vs_book_cash_gap,cash_target_used,target_defense_cash,excess_cash_over_target,possible_idle_cash,drawdown_or_risk_defense,confirmed_macro_defense,event_shock_without_confirmation,partial_rebalance,stock_count,target_n,drawdown_before_month,drawdown_after_month,next_rebalance_date,primary_cash_reason
2021-03-31,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.2612049281896653,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,True,21,15.0,-0.0038056759691723,0.0,2021-04-30,no_cash
2021-04-30,balanced,rebalance,0.0,0.0869266541858868,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,False,24,17.0,0.0,-0.0066730750057095,2021-05-28,no_cash
2021-05-28,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1369979921115288,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,True,13,14.0,-0.0066730750057095,0.0,2021-06-30,no_cash
2021-06-30,balanced,rebalance,0.0,0.0755590448919588,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,20,15.0,0.0,0.0,2021-07-30,no_cash
2021-07-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.0776843616236145,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,True,23,14.0,0.0,0.0,2021-08-31,no_cash
2021-08-31,balanced,rebalance,0.0,0.3820465914869222,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,False,29,14.0,0.0,-0.0553028918700609,2021-09-30,no_cash
2021-09-30,risk_off_alert,"partial_rebalance:core_compounder,early_scout",0.2799999999999999,0.2593703208651058,0.2799999999999999,0.7199999999999994,0.9999999999999993,0.0,0.28,0.2799999999999999,0.0,False,True,True,False,True,13,14.0,-0.0553028918700609,0.0,2021-10-29,confirmed_macro_defense_cash
2021-10-29,growth_reentry_alert,rebalance,0.0,0.3405821207476012,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,False,19,14.0,0.0,-0.0082677527736264,2021-11-30,no_cash
2021-11-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1329453995847898,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,True,22,14.0,-0.0082677527736264,0.0,2021-12-31,no_cash
2021-12-31,balanced,rebalance,0.0,0.2545854554185067,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,False,22,14.0,0.0,-0.0385722447488881,2022-01-31,no_cash
2022-01-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.0715509921270277,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,True,20,14.0,-0.0385722447488881,-0.0619653810458531,2022-02-28,no_cash
2022-02-28,balanced,rebalance,0.0,0.0027467151263096,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,23,14.0,-0.0619653810458531,-0.025658955826565,2022-03-31,no_cash
2022-03-31,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.6692058557632568,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,-0.025658955826565,-0.09768184168184,2022-04-29,no_cash
2022-04-29,risk_off_alert,rebalance,0.3718958270552134,0.4808097420219739,0.3718958270552134,0.6281041729447859,0.9999999999999993,0.0,0.28,0.28,0.09189582705521337,False,True,True,False,False,19,14.0,-0.09768184168184,-0.098042904348571,2022-05-31,confirmed_macro_defense_cash
2022-05-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.4938005736166674,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,True,22,14.0,-0.098042904348571,-0.1447453043094972,2022-06-30,no_cash
2022-06-30,balanced,circuit_breaker_rebalance,0.0,0.0801530525934509,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,18,14.0,-0.1447453043094972,-0.1049516088920148,2022-07-29,no_cash
2022-07-29,balanced,circuit_breaker_rebalance,0.0,0.1311460963630825,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,False,23,14.0,-0.1049516088920148,-0.1253783612313341,2022-08-31,no_cash
2022-08-31,balanced,circuit_breaker_rebalance,0.0,0.0997192256518199,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,True,True,False,False,28,14.0,-0.1253783612313341,-0.1624329483972946,2022-09-30,no_cash
2022-09-30,balanced,circuit_breaker_rebalance,0.0,0.1199986217289628,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,True,True,False,False,14,14.0,-0.1624329483972946,-0.1037745879649081,2022-10-31,no_cash
2022-10-31,balanced,circuit_breaker_rebalance,0.0,0.082682665542849,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,False,21,14.0,-0.1037745879649081,-0.102522298902291,2022-11-30,no_cash
2022-11-30,balanced,circuit_breaker_rebalance,0.0,0.1423749775121326,0.0,0.9999999999999988,0.9999999999999988,0.0,0.0,0.0,0.0,False,False,False,False,False,29,14.0,-0.102522298902291,-0.1348611339334166,2022-12-30,no_cash
2022-12-30,balanced,circuit_breaker_rebalance,0.0,0.0222472120264776,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,-0.1348611339334166,-0.1012714162758804,2023-01-31,no_cash
2023-01-31,balanced,circuit_breaker_release,0.0,0.0377608249067861,0.0,0.9999999999999997,0.9999999999999997,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,-0.1012714162758804,-0.1257345601299296,2023-02-28,no_cash
2023-02-28,balanced,circuit_breaker_rebalance,0.0,0.0512983760539575,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,False,False,False,False,23,14.0,-0.1257345601299296,-0.0982555197418797,2023-03-31,no_cash
2023-03-31,balanced,circuit_breaker_rebalance,0.0,0.0605410941959415,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,-0.0982555197418797,-0.084734538851229,2023-04-28,no_cash
2023-04-28,balanced,circuit_breaker_rebalance,0.0,0.0996206260619716,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,False,22,14.0,-0.084734538851229,-0.0347987525691884,2023-05-31,no_cash
2023-05-31,balanced,circuit_breaker_release,0.0,0.0325001905905838,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,-0.0347987525691884,0.0,2023-06-30,no_cash
2023-06-30,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.099682456026606,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,0.0,0.0,2023-07-31,no_cash
2023-07-31,balanced,rebalance,0.0,0.0,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,0.0,2023-08-31,no_cash
2023-08-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.4388669878053952,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,0.0,-0.0627444125788132,2023-09-29,no_cash
2023-09-29,systemic_alert,rebalance,0.3999999999999999,0.4736154948250575,0.3999999999999999,0.5999999999999995,0.9999999999999994,0.0,0.4,0.3999999999999999,0.0,False,True,True,False,False,14,14.0,-0.0627444125788132,-0.066980754568613,2023-10-31,confirmed_macro_defense_cash
2023-10-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1119792908244854,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,False,False,False,True,22,14.0,-0.066980754568613,-0.0095305174816373,2023-11-30,no_cash
2023-11-30,balanced,rebalance,0.0,0.0019855675353537,0.0,0.9999999999999983,0.9999999999999983,0.0,0.0,0.0,0.0,False,False,False,False,False,30,14.0,-0.0095305174816373,0.0,2023-12-29,no_cash
2023-12-29,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.0691974861572641,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,0.0,0.0,2024-01-31,no_cash
2024-01-31,balanced,rebalance,0.0,0.064583397641802,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,0.0,2024-02-29,no_cash
2024-02-29,balanced,"partial_rebalance:core_compounder,early_scout",0.0118041410637611,0.1368047099097717,0.0118041410637611,0.9881958589362383,0.9999999999999994,0.0,0.0,0.0,0.0118041410637611,False,False,False,False,True,14,14.0,0.0,0.0,2024-03-28,partial_rebalance_leftover
2024-03-28,balanced,rebalance,0.0,0.2441966120417483,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,-0.0347720193943525,2024-04-30,no_cash
2024-04-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1229155831140378,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,True,20,14.0,-0.0347720193943525,0.0,2024-05-31,no_cash
2024-05-31,balanced,rebalance,0.0,0.195512198950776,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,0.0,2024-06-28,no_cash
2024-06-28,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.3575883473470664,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,0.0,-0.0186175031722628,2024-07-31,no_cash
2024-07-31,systemic_alert,rebalance,0.3999999999999999,0.4373006210131838,0.3999999999999999,0.5999999999999994,0.9999999999999993,0.0,0.4,0.3999999999999999,0.0,False,True,True,False,False,14,14.0,-0.0186175031722628,-0.003852195378574,2024-08-30,confirmed_macro_defense_cash
2024-08-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1866323151924028,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,22,14.0,-0.003852195378574,0.0,2024-09-30,no_cash
2024-09-30,balanced,rebalance,0.0,0.0616295494212529,0.0,0.9999999999999986,0.9999999999999986,0.0,0.0,0.0,0.0,False,False,False,False,False,28,14.0,0.0,0.0,2024-10-31,no_cash
2024-10-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0154771444294721,0.0139946261298523,0.0154771444294721,0.9845228555705263,0.9999999999999984,0.0,0.0,0.0,0.0154771444294721,False,False,False,False,True,30,14.0,0.0,0.0,2024-11-29,partial_rebalance_leftover
2024-11-29,growth_reentry_alert,rebalance,0.0092346133130053,0.3130548690224913,0.0092346133130053,0.9907653866869924,0.9999999999999978,0.0,0.0,0.0,0.0092346133130053,False,False,False,False,False,39,14.0,0.0,-0.036271674152952,2024-12-31,cap_limited_leftover
2024-12-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.0684916629729778,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,False,False,False,True,33,14.0,-0.036271674152952,-0.0092990691740371,2025-01-31,no_cash
2025-01-31,balanced,rebalance,0.0,0.1381795045889617,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,False,False,False,False,37,14.0,-0.0092990691740371,0.0,2025-02-28,no_cash
2025-02-28,risk_off_alert,"partial_rebalance:core_compounder,early_scout",0.251057163862703,0.7786737427317043,0.251057163862703,0.7489428361372954,0.9999999999999984,0.0,0.28,0.251057163862703,0.0,False,True,True,False,True,35,14.0,0.0,-0.0461877420177639,2025-03-31,confirmed_macro_defense_cash
2025-03-31,risk_off_alert,rebalance,0.2950251837745932,0.3306255187305611,0.2950251837745932,0.7049748162254057,0.9999999999999989,0.0,0.28,0.28,0.015025183774593165,False,True,True,False,False,20,14.0,-0.0461877420177639,-0.0469331297989701,2025-04-30,confirmed_macro_defense_cash
2025-04-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1513105477485744,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,True,26,14.0,-0.0469331297989701,0.0,2025-05-30,no_cash
2025-05-30,balanced,rebalance,0.0,0.0723635767883429,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,0.0,2025-06-30,no_cash
2025-06-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.3333398942957738,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,0.0,0.0,2025-07-31,no_cash
2025-07-31,balanced,rebalance,0.0,0.0376936646183081,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,0.0,2025-08-29,no_cash
2025-08-29,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1070543423549811,0.0,0.9999999999999997,0.9999999999999997,0.0,0.0,0.0,0.0,False,False,False,False,True,14,14.0,0.0,0.0,2025-09-30,no_cash
2025-09-30,balanced,rebalance,0.0,0.1721256293928434,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,False,14,14.0,0.0,0.0,2025-10-31,no_cash
2025-10-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.4541074284494302,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,20,14.0,0.0,-0.0222056895934852,2025-11-28,no_cash
2025-11-28,growth_reentry_alert,rebalance,0.0,0.0647369098322119,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,False,20,14.0,-0.0222056895934852,0.0,2025-12-31,no_cash
2025-12-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.215424753793407,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,True,23,14.0,0.0,0.0,2026-01-30,no_cash
2026-01-30,balanced,rebalance,0.0,0.4128945526724629,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,False,27,14.0,0.0,-0.0021717877063409,2026-02-27,no_cash
2026-02-27,risk_off_alert,"partial_rebalance:core_compounder,early_scout",0.28,0.7346068905282819,0.28,0.7199999999999996,0.9999999999999997,0.0,0.28,0.28,0.0,False,True,True,False,True,14,14.0,-0.0021717877063409,-0.0281208057478191,2026-03-31,confirmed_macro_defense_cash
