ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
CBRE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,50.459999084472656,1.0,concentrated,-0.08513760347978783,-0.08513760347978783,-0.037104901983092464,-0.04988362864824969,False,472.0,23817.119567871094,59.542798919677736,23763.252681245795,0.0
TSCO,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-16,2019-08-19,18.21296501159668,0.5,concentrated,-0.025934592648422128,-0.10994051145791262,0.057125039027251745,-0.07857124617169597,False,679.0,12366.603242874146,30.916508107185365,36098.939416012756,679.0
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45076751708984,0.5,concentrated,-0.038727298407329136,-0.09543023210463941,0.06750607174310197,-0.09951547158599805,False,256.0,19059.396484375,47.6484912109375,19175.542767529485,257.0
BKNG,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,72.17292785644531,1.0,concentrated,-0.054262610433021496,-0.110049157171355,0.07735432599738057,-0.12216680552942072,False,257.0,18548.442459106445,46.37110614776611,37677.614120488164,0.0
BIO,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,366.8900146484375,0.5,concentrated,-0.04589969300143437,-0.05232500387790162,0.018226386840983988,-0.06297821454162811,False,26.0,9539.140380859375,23.847850952148438,9686.464615135195,26.0
RNG,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-06,2020-03-09,209.10610961914062,1.0,concentrated,-0.0969193997210287,-0.0969193997210287,-0.03762674768463625,-0.061610868645549766,False,134.0,28020.218688964844,70.05054672241211,27960.170983533866,0.0
LRCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-09,2020-03-10,26.75555419921875,1.0,concentrated,-0.10643360059692297,-0.21658169597609345,-0.15587782739522382,0.05857472816491338,False,912.0,24401.0654296875,61.00266357421875,52300.233749647145,0.0
MA,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-09,2020-03-10,270.7638244628906,1.0,concentrated,-0.09007583028293387,-0.23958080658594838,-0.11571576695904884,0.02899513043214874,False,163.0,44134.50338745117,110.33625846862793,96324.40087862969,0.0
VEEV,SELL,weekly_relative_trim,weekly_relative_trim,2020-06-05,2020-06-08,218.36000061035156,0.5,concentrated,-0.07380344887926027,-0.07654477260541204,0.04513170049477999,-0.11379919805105398,False,96.0,20962.56005859375,52.40640014648437,20913.77365551952,96.0
ETSY,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-07-15,2020-07-16,103.33999633789062,1.0,concentrated,-0.08308603488748378,-0.10951009240754994,0.036486895435449807,-0.11536366822341593,False,329.0,33998.858795166016,84.99714698791504,33917.00018776894,0.0
SE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-03,2020-09-04,144.14999389648438,1.0,concentrated,-0.08800992104189798,-0.08800992104189798,-0.02044807985862307,-0.06897219003309574,False,285.0,41082.74826049805,102.70687065124513,41030.584051508915,0.0
