as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-12,concentrated,equity,SNDK,0.3997967678780401,0.285,0.22331971288567184,-0.1147967678780401,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-77.0,-152467.6981201172,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,BE,0.2150442694691093,0.285,0.17846132225706954,0.06995573053089069,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,358.0,93158.76043701172,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,WDC,0.1821090541996007,0.1658875940336591,0.1450679213027543,-0.016221460165941587,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-21391.339721679688,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,CIEN,0.0850254601289402,0.1211724352513289,0.11047669168815065,0.036146975122388694,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,107.0,47719.86117553711,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,LITE,0.0525698923356124,0.0644399707150119,0.06393520580980977,0.011870078379399497,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,15666.519958496094,1,ready,,0.03,none,0.0
2026-06-12,concentrated,cash,CASH,0.065454555988697,0.0,0.12101629500455177,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-12,main,equity,SNDK,0.1618218490944198,0.12,0.22331971288567184,-0.0418218490944198,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-31681.599609375,1,ready,,0.03,none,0.0
2026-06-12,main,equity,STM,0.1186675181201297,0.1054534803486601,0.039420611788548596,-0.013214037771469594,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-135.0,-10435.500411987305,1,ready,,0.03,none,0.0
2026-06-12,main,equity,MRVL,0.117104451216296,0.0851871119742545,0.03184463954552994,-0.03191733924204149,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-90.0,-25173.00109863281,1,ready,,0.03,none,0.0
2026-06-12,main,equity,WDC,0.1160739919552001,0.1101932034704009,0.1450679213027543,-0.005880788484799199,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-8.0,-4503.43994140625,1,ready,,0.03,none,0.0
2026-06-12,main,equity,CIEN,0.0622407843649934,0.0925604139639887,0.11047669168815065,0.030319629598995305,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,54.0,24082.92059326172,1,ready,,0.03,none,0.0
2026-06-12,main,equity,ON,0.0519811170723039,0.0565958530275296,0.02115665735889906,0.004614735955225699,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,31.0,3620.490028381348,1,ready,,0.03,none,0.0
2026-06-12,main,equity,LITE,0.0486642001545678,0.0630896817774138,0.06393520580980977,0.014425481622845994,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,12.0,11058.719970703123,1,ready,,0.03,none,0.0
2026-06-12,main,equity,MU,0.045664360078733,0.0318481686248193,0.011905479908147831,-0.013816191453913704,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-11.0,-10797.709838867188,1,ready,,0.03,none,0.0
2026-06-12,main,equity,PWR,0.0400426613181537,0.0527076391953002,0.01970316556778505,0.012664977877146502,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,14.0,9908.35986328125,1,ready,,0.03,none,0.0
2026-06-12,main,equity,FIX,0.0306891897837458,0.0397235452173058,0.014849452570923752,0.009034355433559998,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,5632.829956054688,1,ready,,0.03,none,0.0
2026-06-12,main,equity,COHR,0.0237206907906578,0.0253873596749162,0.009490300811051807,0.0016666688842584022,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,1155.0899963378906,1,ready,,0.03,none,0.0
2026-06-12,main,equity,TER,0.0131804600443827,0.0137529489284226,0.005141126294386654,0.0005724888840398998,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,1.0,403.2000122070313,1,ready,,0.03,none,0.0
2026-06-12,main,equity,KEYS,0.0092587979984272,0.0112658982572613,0.004211417206719311,0.0020071002588341012,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,1402.6800537109375,1,ready,,0.03,none,0.0
2026-06-12,main,cash,CASH,0.1608899280079885,0.0,0.12101629500455177,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
