as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,269.0,1980.0999755859373,532646.8934326172,0.3997967678780401,1119.4407455274163,231517.3328857422,6976.059427490234,2026-03-02,2026-05-01,102,2,269.0,1119.4407455274163,target_rebalance,"future_winner,unassigned",0.285,0.22331971288567184,-0.1147967678780401,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-77.0,-152467.6981201172,1,ready,,,0.0,,0.624325436093228,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BE,1101.0,260.2200012207031,286502.22134399414,0.2150442694691093,290.5199890136719,-33360.286560058594,0.0,2026-05-01,2026-05-01,42,1,1101.0,290.5199890136719,target_rebalance,future_winner,0.285,0.17846132225706954,0.06995573053089069,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,358.0,93158.76043701172,1,ready,,,0.0,,0.4972829296170709,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,WDC,431.0,562.9299926757812,242622.8268432617,0.1821090541996007,393.6810405583271,72946.29836262274,127227.50152369923,2026-02-02,2026-05-01,130,2,431.0,404.07447761836573,target_rebalance,future_winner,0.1658875940336591,0.1450679213027543,-0.016221460165941587,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-21391.339721679688,1,ready,,,0.0,,0.5707021695997244,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,254.0,445.9800109863281,113278.92279052734,0.0850254601289402,440.6437590266936,1355.4079977471847,93136.79622949052,2026-03-02,2026-05-01,102,2,254.0,471.67250926100365,target_rebalance,future_winner,0.1211724352513289,0.11047669168815065,0.036146975122388694,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,107.0,47719.86117553711,1,ready,,,0.0,,0.6170786834769453,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,LITE,76.0,921.5599975585938,70038.55981445312,0.0525698923356124,548.6635403633492,28340.130746838586,305265.1126125364,2026-02-02,2026-05-01,130,2,76.0,645.1084257427015,target_rebalance,"future_winner,unassigned",0.0644399707150119,0.06393520580980977,0.011870078379399497,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,15666.519958496094,1,ready,,,0.0,,0.5888819260361594,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,87204.72177260392,0.065454555988697,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12101629500455177,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,below_combined_cash_target
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SNDK,65.0,1980.0999755859373,128706.49841308594,0.1618218490944198,767.6129356971154,78811.65759277344,1654.1171838378907,2026-03-02,2026-05-01,102,2,65.0,767.6129356971154,target_rebalance,"future_winner,unassigned",0.12,0.22331971288567184,-0.0418218490944198,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-31681.599609375,1,ready,,,0.0,,0.624325436093228,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,STM,1221.0,77.30000305175781,94383.30372619627,0.1186675181201297,55.75,26312.55372619629,63.89534005165079,2026-05-01,2026-05-01,42,1,1221.0,55.75,target_rebalance,early_scout,0.1054534803486601,0.039420611788548596,-0.013214037771469594,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-135.0,-10435.500411987305,1,ready,,,0.0,,0.5532071672207266,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,MRVL,333.0,279.70001220703125,93140.1040649414,0.117104451216296,164.9499969482422,38211.75508117676,-1651.947744541168,2026-05-01,2026-05-01,42,1,333.0,164.9499969482422,target_rebalance,future_winner,0.0851871119742545,0.03184463954552994,-0.03191733924204149,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-90.0,-25173.00109863281,1,ready,,,0.0,,0.6276384538313655,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,164.0,562.9299926757812,92320.51879882812,0.1160739919552001,337.8334046846132,36915.84043055157,33078.95767228503,2026-02-02,2026-05-01,130,2,164.0,369.4150530187095,target_rebalance,future_winner,0.1101932034704009,0.1450679213027543,-0.005880788484799199,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-8.0,-4503.43994140625,1,ready,,,0.0,,0.5707021695997244,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10113019930392506,0.12101629500455177,0.019886095700626716,0.03,none,0.0,
