rebalance_date,net_return,equity,drawdown
2022-03-31,-0.08148226179665272,3.2760984477690194,-0.10519874148523356
2020-02-28,-0.08075895952351832,1.011390222655225,-0.1302431465597832
2022-05-31,-0.07467514639872916,3.008774446219833,-0.17821298596873147
2024-03-28,-0.06265746219184556,6.831631751817561,-0.06265746219184554
2021-10-29,-0.05796991500036427,3.3995547537384807,-0.07147910219042364
2023-08-31,-0.05631884894642651,4.432564749050171,-0.05631884894642647
2020-01-31,-0.05383156849765445,1.1002448521347332,-0.05383156849765447
2020-08-31,-0.04462439715525538,1.9701399585256756,-0.044624397155255346
2021-08-31,-0.033446548388271734,3.479289885569249,-0.04970103372041201
2025-02-28,-0.03278162380918897,8.366357624050655,-0.04157443874148492
