date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99775.5269972372,99775.5269972372,0.1000879293015002,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,INIT,0.0,0.0,99775.5269972372,99775.5269972372,0.0,0.0
2019-06-04,102642.5952307272,102642.5952307272,0.0972922193721957,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,102642.5952307272,102642.5952307272,0.0,0.0
2019-06-05,105651.9374319601,105642.61741937883,0.0945209916150435,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,105651.9374319601,105642.61741937883,0.0,0.0
2019-06-06,106638.2621294546,106622.79166216007,0.0936467426672464,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,106638.2621294546,106622.79166216007,0.0,0.0
2019-06-07,109355.10535684109,109319.93573901276,0.0913201615922056,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,109355.10535684109,109319.93573901276,0.0,0.0
2019-06-10,110001.8627382803,109960.24662212352,0.0907832435154227,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,0.0,0.0
2019-06-11,107999.34023538113,107978.96725433212,0.0924665453543931,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,-0.018204441752624034,-0.018018142270997517
2019-06-12,109072.54882493496,109042.96238535819,0.0915567298986272,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,-0.008448165242041283,-0.008341962344969645
2019-06-13,109450.71253076076,109417.47313686184,0.0912403917819427,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,-0.005010371586441575,-0.004936088285859452
2019-06-14,108156.84901872158,108136.59558353593,0.0923318863550731,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,-0.016772567969584595,-0.0165846394002237
2019-06-17,108657.33323159696,108632.71022862893,0.0919065984330217,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,-0.012222788534793083,-0.012072875737143884
2019-06-18,109629.5852533865,109595.98455358171,0.0910915230504434,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,110001.8627382803,109960.24662212352,-0.0033842834623585283,-0.003312670530774553
2019-06-19,112008.82155290128,111950.94909187037,0.0891566017182218,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,112008.82155290128,111950.94909187037,0.0,0.0
2019-06-20,112226.6583391714,112166.06034744161,0.0889835449072958,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,112226.6583391714,112166.06034744161,0.0,0.0
2019-06-21,111785.8019014883,111730.81265485463,0.0893344747029671,0.1000879293015002,GREEN,0.03,0.0,0.1000879293015002,HOLD_CASH,0.0,0.0,112226.6583391714,112166.06034744161,-0.00392826841863847,-0.0038803867340867493
