label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
AMBIGUOUS,1m,add25,339,0.01698969562247744,0.0041700065472774495,0.5103244837758112,-0.2659732318970251,0.7587235714869702
AMBIGUOUS,1m,exit_to_cash,339,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,1m,hold,339,0.01359175649798195,0.0033360052378219596,0.5103244837758112,-0.21277858551762008,0.6069788571895762
AMBIGUOUS,1m,label_oracle,339,0.006795878248990975,0.0016680026189109798,0.5103244837758112,-0.10638929275881004,0.3034894285947881
AMBIGUOUS,1m,trim50,339,0.006795878248990975,0.0016680026189109798,0.5103244837758112,-0.10638929275881004,0.3034894285947881
AMBIGUOUS,3m,add25,339,0.07434376625978308,0.07333063992546601,0.672566371681416,-0.2876354360471012,1.0247932724854683
AMBIGUOUS,3m,exit_to_cash,339,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,3m,hold,339,0.059475013007826455,0.05866451194037281,0.672566371681416,-0.23010834883768094,0.8198346179883746
AMBIGUOUS,3m,label_oracle,339,0.029737506503913227,0.029332255970186405,0.672566371681416,-0.11505417441884047,0.4099173089941873
AMBIGUOUS,3m,trim50,339,0.029737506503913227,0.029332255970186405,0.672566371681416,-0.11505417441884047,0.4099173089941873
AMBIGUOUS,6m,add25,339,0.1108608879913128,0.12520466015285753,0.8407079646017699,-0.12402527253186149,0.2686659201227043
AMBIGUOUS,6m,exit_to_cash,339,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,6m,hold,339,0.08868871039305025,0.10016372812228602,0.8407079646017699,-0.09922021802548919,0.21493273609816343
AMBIGUOUS,6m,label_oracle,339,0.044344355196525125,0.05008186406114301,0.8407079646017699,-0.049610109012744597,0.10746636804908172
AMBIGUOUS,6m,trim50,339,0.044344355196525125,0.05008186406114301,0.8407079646017699,-0.049610109012744597,0.10746636804908172
DISTRIBUTION,1m,add25,432,0.032025031706734215,0.028549913984745323,0.6203703703703703,-0.38740005114245496,0.5268171937584876
DISTRIBUTION,1m,exit_to_cash,432,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,1m,hold,432,0.02562002536538737,0.02283993118779626,0.6203703703703703,-0.30992004091396397,0.42145375500679005
DISTRIBUTION,1m,label_oracle,432,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,1m,trim50,432,0.012810012682693685,0.01141996559389813,0.6203703703703703,-0.15496002045698198,0.21072687750339503
DISTRIBUTION,3m,add25,432,0.007022353139191073,0.005065611950066107,0.5138888888888888,-0.7517300462378845,0.9476259291277389
DISTRIBUTION,3m,exit_to_cash,432,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,hold,432,0.005617882511352856,0.004052489560052885,0.5138888888888888,-0.6013840369903076,0.7581007433021911
DISTRIBUTION,3m,label_oracle,432,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,trim50,432,0.002808941255676428,0.0020262447800264427,0.5138888888888888,-0.3006920184951538,0.37905037165109556
DISTRIBUTION,6m,add25,432,0.0034816482817139316,-0.017232548827846236,0.45601851851851855,-0.7343631356338881,2.634968302611829
