rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.3107979073357894,0.28,0.3107979073357894,0.72,0.6892020926642106,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0469674498743449
2019-06-28,2019-07-31,balanced,0.25,0.45,0.3,0.0,0.03888514486404327,0.0,0.03888514486404327,1.0,0.9611148551359566,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0480403341322293
2019-07-31,2019-08-30,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0660278352014125
2019-08-30,2019-09-30,balanced,0.25,0.45,0.3,0.0,0.14110525200544505,0.0,0.14110525200544505,1.0000000000000002,0.8588947479945549,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.014952224297660435,1.0500883479019316
2019-09-30,2019-10-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.014952224297660435,0.0,1.0722108431525599
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.45,0.3,0.0,0.026860100700551375,0.0,0.026860100700551375,1.0,0.9731398992994487,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.077194544012644
2019-11-29,2019-12-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.1019188613029969
2019-12-31,2020-01-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.1777420035441295
2020-01-31,2020-02-28,balanced,0.25,0.45,0.3,0.0,0.3371611953847019,0.0,0.3371611953847019,0.9999999999999999,0.6628388046152981,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.04819210337269621,1.1209841391629645
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8230242334455081,0.2799999999999999,0.8230242334455081,0.7200000000000001,0.17697576655449185,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.04819210337269621,-0.10048506603183223,1.0593965205495353
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.3576222176241745,0.4,0.3576222176241745,0.6,0.6423777823758254,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.10048506603183223,0.0,1.1826009648496185
2020-04-30,2020-05-29,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.340897192078594
2020-05-29,2020-06-30,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0000000000000002,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.443662098262787
2020-06-30,2020-07-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.5943360959727064
2020-07-31,2020-08-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.7755866930803437
2020-08-31,2020-09-30,balanced,0.25,0.45,0.3,0.0,0.31713864004860975,0.0,0.31713864004860975,1.0,0.6828613599513902,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.025358989023030232,1.7305596096210807
2020-09-30,2020-10-30,balanced,0.25,0.45,0.3,0.0,0.09521223519084122,0.0,0.09521223519084122,1.0,0.9047877648091587,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.025358989023030232,-0.021026080423259697,1.7382530644731666
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.37525750735986213,0.28,0.37525750735986213,0.72,0.6247424926401379,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.021026080423259697,0.0,1.8506493233575971
2020-11-30,2020-12-31,growth_reentry_alert,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.9338394945690447
2020-12-31,2021-01-29,balanced,0.25,0.45,0.3,0.0,0.32476833355315915,0.0,0.32476833355315915,1.0,0.6752316664468409,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0032433800555369163,1.9275673181217499
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.35155326103948364,0.28,0.35155326103948364,0.72,0.6484467389605163,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0032433800555369163,0.0,2.014079183908584
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.6052351942367626,0.2799999999999999,0.6052351942367626,0.7200000000000001,0.3947648057632373,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.017454796585151186,1.9789238414470725
2021-03-31,2021-04-30,growth_reentry_alert,0.25,0.45,0.3,0.0,0.045486253381975456,0.018924179001447994,0.045486253381975456,0.981075820998552,0.9545137466180245,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.017454796585151186,0.0,2.0586350385187178
2021-04-30,2021-05-28,balanced,0.25,0.45,0.3,0.0,0.3238642280029439,0.0,0.3238642280029439,1.0,0.6761357719970561,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,21,0.0,-0.0043133629091968466,2.049755398499998
2021-05-28,2021-06-30,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0043133629091968466,0.0,2.1500492137132903
2021-06-30,2021-07-30,balanced,0.25,0.45,0.3,0.0,0.13851561226679804,0.0,0.13851561226679804,1.0,0.8614843877332019,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.292578016816916
2021-07-30,2021-08-31,balanced,0.25,0.45,0.3,0.0,0.06936093269057868,0.0,0.06936093269057868,1.0,0.9306390673094214,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.4154058457249117
2021-08-31,2021-09-30,balanced,0.25,0.45,0.3,0.0,0.5326492492549398,0.0,0.5326492492549398,1.0,0.4673507507450603,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.057762021636239835,2.275887121003849
2021-09-30,2021-10-29,risk_off_alert,0.18,0.36,0.18,0.28,0.2743465677518239,0.30006599670500755,0.2743465677518239,0.6999340032949924,0.725653432248176,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.057762021636239835,0.0,2.4829881887302268
2021-10-29,2021-11-30,growth_reentry_alert,0.25,0.45,0.3,0.0,0.2551269437998318,0.0,0.2551269437998318,1.0,0.7448730562001681,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.494919077063049
2021-11-30,2021-12-31,balanced,0.25,0.45,0.3,0.0,0.12489303887080005,0.0,0.12489303887080005,1.0,0.8751069611292,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.5260201771073545
2021-12-31,2022-01-31,balanced,0.25,0.45,0.3,0.0,0.3971232523042847,0.0,0.3971232523042847,0.9999999999999999,0.6028767476957153,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.06598623421664725,2.359337618064772
2022-01-31,2022-02-28,balanced,0.25,0.45,0.3,0.0,0.043596272589664115,0.0,0.043596272589664115,1.0,0.956403727410336,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.06598623421664725,-0.07304791872047316,2.3414996605237413
2022-02-28,2022-03-31,balanced,0.25,0.45,0.3,0.0,0.14770696727054297,0.0,0.14770696727054297,1.0,0.8522930327294569,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.07304791872047316,-0.041741268520071935,2.4205808906075967
2022-03-31,2022-04-29,growth_reentry_alert,0.25,0.45,0.3,0.0,0.655002287915602,0.0,0.655002287915602,1.0,0.344997712084398,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.041741268520071935,-0.09842459038298414,2.27739767587641
