status,split,rows,crisis_gate,liquidity_gate,trend_gate,tp,fp,fn,tn,precision,recall,signal_rate,false_positive_rate,whipsaw_rate,score
ok,validation,366,0.55,0.2,0.2,0,3,6,357,0.0,0.0,0.00819672131147541,0.008333333333333333,1.0,-0.358285519125683
ok,test,275,0.55,0.2,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.2,0.2,0,6,26,334,0.0,0.0,0.01639344262295082,0.01764705882352941,0.8333333333333334,-0.3088749598199936
ok,train,823,0.55,0.2,0.35,2,15,87,719,0.11764705882352941,0.02247191011235955,0.020656136087484813,0.020435967302452316,0.47058823529411764,-0.12157052802956003
ok,validation,366,0.55,0.2,0.35,0,3,6,357,0.0,0.0,0.00819672131147541,0.008333333333333333,1.0,-0.358285519125683
ok,test,275,0.55,0.2,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.2,0.35,0,6,26,334,0.0,0.0,0.01639344262295082,0.01764705882352941,0.8333333333333334,-0.3088749598199936
ok,train,823,0.55,0.2,0.5,2,15,87,719,0.11764705882352941,0.02247191011235955,0.020656136087484813,0.020435967302452316,0.47058823529411764,-0.12157052802956003
ok,validation,366,0.55,0.2,0.5,0,3,6,357,0.0,0.0,0.00819672131147541,0.008333333333333333,1.0,-0.358285519125683
ok,test,275,0.55,0.2,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.2,0.5,0,6,26,334,0.0,0.0,0.01639344262295082,0.01764705882352941,0.8333333333333334,-0.3088749598199936
ok,train,823,0.55,0.35,0.2,0,5,89,729,0.0,0.0,0.006075334143377886,0.006811989100817439,0.2,-0.0765541598657136
ok,validation,366,0.55,0.35,0.2,0,1,6,359,0.0,0.0,0.00273224043715847,0.002777777777777778,1.0,-0.352761839708561
ok,test,275,0.55,0.35,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.35,0.2,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.35,0.35,0,5,89,729,0.0,0.0,0.006075334143377886,0.006811989100817439,0.2,-0.0765541598657136
ok,validation,366,0.55,0.35,0.35,0,1,6,359,0.0,0.0,0.00273224043715847,0.002777777777777778,1.0,-0.352761839708561
ok,test,275,0.55,0.35,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.35,0.35,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.35,0.5,0,5,89,729,0.0,0.0,0.006075334143377886,0.006811989100817439,0.2,-0.0765541598657136
ok,validation,366,0.55,0.35,0.5,0,1,6,359,0.0,0.0,0.00273224043715847,0.002777777777777778,1.0,-0.352761839708561
ok,test,275,0.55,0.35,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.35,0.5,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.5,0.2,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.55,0.5,0.2,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.55,0.5,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.5,0.2,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.5,0.35,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.55,0.5,0.35,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.55,0.5,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.5,0.35,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.5,0.5,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.55,0.5,0.5,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.55,0.5,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.5,0.5,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.65,0.2,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.55,0.65,0.2,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.55,0.65,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.65,0.2,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.65,0.35,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.55,0.65,0.35,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.55,0.65,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.65,0.35,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.55,0.65,0.5,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.55,0.65,0.5,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.55,0.65,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.55,0.65,0.5,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.2,0.2,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.2,0.2,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.2,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.2,0.2,0,2,26,338,0.0,0.0,0.00546448087431694,0.0058823529411764705,1.0,-0.3557360977177756
ok,train,823,0.65,0.2,0.35,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.2,0.35,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.2,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.2,0.35,0,2,26,338,0.0,0.0,0.00546448087431694,0.0058823529411764705,1.0,-0.3557360977177756
ok,train,823,0.65,0.2,0.5,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.2,0.5,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.2,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.2,0.5,0,2,26,338,0.0,0.0,0.00546448087431694,0.0058823529411764705,1.0,-0.3557360977177756
ok,train,823,0.65,0.35,0.2,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.35,0.2,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.35,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.35,0.2,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.35,0.35,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.35,0.35,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.35,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.35,0.35,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.35,0.5,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.35,0.5,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.35,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.35,0.5,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.5,0.2,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.5,0.2,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.5,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.5,0.2,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.5,0.35,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.5,0.35,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.5,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.5,0.35,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.5,0.5,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.5,0.5,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.5,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.5,0.5,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.65,0.2,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.65,0.2,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.65,0.2,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.65,0.2,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.65,0.35,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.65,0.35,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.65,0.35,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.65,0.35,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,823,0.65,0.65,0.5,0,0,89,734,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,366,0.65,0.65,0.5,0,0,6,360,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,275,0.65,0.65,0.5,0,0,7,268,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,366,0.65,0.65,0.5,0,0,26,340,0.0,0.0,0.0,0.0,0.0,0.0
