label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
AMBIGUOUS,1m,add25,328,0.0181979826959643,0.003145164767268116,0.5060975609756098,-0.26597295923788206,0.7587235714869702
AMBIGUOUS,1m,exit_to_cash,328,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,1m,hold,328,0.014558386156771443,0.002516131813814493,0.5060975609756098,-0.21277836739030564,0.6069788571895762
AMBIGUOUS,1m,label_oracle,328,0.007279193078385721,0.0012580659069072464,0.5060975609756098,-0.10638918369515282,0.3034894285947881
AMBIGUOUS,1m,trim50,328,0.007279193078385721,0.0012580659069072464,0.5060975609756098,-0.10638918369515282,0.3034894285947881
AMBIGUOUS,3m,add25,328,0.07793545625678189,0.07391790736020226,0.676829268292683,-0.2876354360471012,1.0247932724854683
AMBIGUOUS,3m,exit_to_cash,328,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,3m,hold,328,0.062348365005425496,0.05913432588816181,0.676829268292683,-0.23010834883768094,0.8198346179883746
AMBIGUOUS,3m,label_oracle,328,0.031174182502712748,0.029567162944080905,0.676829268292683,-0.11505417441884047,0.4099173089941873
AMBIGUOUS,3m,trim50,328,0.031174182502712748,0.029567162944080905,0.676829268292683,-0.11505417441884047,0.4099173089941873
AMBIGUOUS,6m,add25,328,0.11091401568955851,0.12454466166497133,0.8445121951219512,-0.12402527253186149,0.26866575024695555
AMBIGUOUS,6m,exit_to_cash,328,0.0,0.0,0.0,0.0,0.0
AMBIGUOUS,6m,hold,328,0.08873121255164682,0.09963572933197706,0.8445121951219512,-0.09922021802548919,0.21493260019756444
AMBIGUOUS,6m,label_oracle,328,0.04436560627582341,0.04981786466598853,0.8445121951219512,-0.049610109012744597,0.10746630009878222
AMBIGUOUS,6m,trim50,328,0.04436560627582341,0.04981786466598853,0.8445121951219512,-0.049610109012744597,0.10746630009878222
DISTRIBUTION,1m,add25,434,0.031290857073089484,0.02891073179576681,0.6175115207373272,-0.47687858334162514,0.5268171937584876
DISTRIBUTION,1m,exit_to_cash,434,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,1m,hold,434,0.025032685658471582,0.023128585436613447,0.6175115207373272,-0.38150286667330013,0.42145375500679005
DISTRIBUTION,1m,label_oracle,434,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,1m,trim50,434,0.012516342829235791,0.011564292718306723,0.6175115207373272,-0.19075143333665007,0.21072687750339503
DISTRIBUTION,3m,add25,434,0.008841460855125664,0.00458060495184362,0.5138248847926268,-0.7517300462378845,0.9476259291277389
DISTRIBUTION,3m,exit_to_cash,434,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,hold,434,0.007073168684100528,0.003664483961474896,0.5138248847926268,-0.6013840369903076,0.7581007433021911
DISTRIBUTION,3m,label_oracle,434,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,3m,trim50,434,0.003536584342050264,0.001832241980737448,0.5138248847926268,-0.3006920184951538,0.37905037165109556
DISTRIBUTION,6m,add25,434,0.01153721104939307,-0.014206166513048221,0.4700460829493088,-0.7343631837278636,2.634968302611829
DISTRIBUTION,6m,exit_to_cash,434,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,hold,434,0.009229768839514457,-0.011364933210438577,0.4700460829493088,-0.5874905469822909,2.1079746420894634
DISTRIBUTION,6m,label_oracle,434,0.0,0.0,0.0,0.0,0.0
DISTRIBUTION,6m,trim50,434,0.004614884419757229,-0.0056824666052192885,0.4700460829493088,-0.29374527349114543,1.0539873210447317
SHAKEOUT,1m,add25,405,0.09622291682657355,0.07716351680886385,0.7530864197530864,-0.38217884977782196,0.9213957421645083
SHAKEOUT,1m,exit_to_cash,405,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,1m,hold,405,0.07697833346125886,0.06173081344709108,0.7530864197530864,-0.30574307982225757,0.7371165937316067
SHAKEOUT,1m,label_oracle,405,0.09622291682657355,0.07716351680886385,0.7530864197530864,-0.38217884977782196,0.9213957421645083
SHAKEOUT,1m,trim50,405,0.03848916673062943,0.03086540672354554,0.7530864197530864,-0.15287153991112878,0.3685582968658033
SHAKEOUT,3m,add25,405,0.2740292258093807,0.23324553465356557,0.9185185185185185,-0.280208322736952,1.5896329935386
SHAKEOUT,3m,exit_to_cash,405,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,3m,hold,405,0.21922338064750457,0.18659642772285245,0.9185185185185185,-0.2241666581895616,1.27170639483088
SHAKEOUT,3m,label_oracle,405,0.2740292258093807,0.23324553465356557,0.9185185185185185,-0.280208322736952,1.5896329935386
SHAKEOUT,3m,trim50,405,0.10961169032375229,0.09329821386142623,0.9185185185185185,-0.1120833290947808,0.63585319741544
SHAKEOUT,6m,add25,405,0.6037955769127292,0.45148969681544776,1.0,0.25113315780931206,5.902217475427985
SHAKEOUT,6m,exit_to_cash,405,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,6m,hold,405,0.48303646153018337,0.3611917574523582,1.0,0.20090652624744965,4.721773980342388
SHAKEOUT,6m,label_oracle,405,0.6037955769127292,0.45148969681544776,1.0,0.25113315780931206,5.902217475427985
SHAKEOUT,6m,trim50,405,0.24151823076509168,0.1805958787261791,1.0,0.10045326312372482,2.360886990171194
TRUE_BREAKDOWN,1m,add25,131,-0.1336791530761859,-0.10021485392816179,0.10687022900763359,-0.4963629989283146,0.0836662770503313
TRUE_BREAKDOWN,1m,exit_to_cash,131,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,hold,131,-0.10694332246094874,-0.08017188314252943,0.10687022900763359,-0.39709039914265165,0.06693302164026504
TRUE_BREAKDOWN,1m,label_oracle,131,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,trim50,131,-0.05347166123047437,-0.040085941571264716,0.10687022900763359,-0.19854519957132583,0.03346651082013252
TRUE_BREAKDOWN,3m,add25,131,-0.20654322136218836,-0.1876431320365493,0.03816793893129771,-0.6374700720933655,0.04875172249586307
TRUE_BREAKDOWN,3m,exit_to_cash,131,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,hold,131,-0.16523457708975067,-0.15011450562923945,0.03816793893129771,-0.5099760576746923,0.039001377996690456
TRUE_BREAKDOWN,3m,label_oracle,131,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,trim50,131,-0.08261728854487534,-0.07505725281461972,0.03816793893129771,-0.25498802883734617,0.019500688998345228
TRUE_BREAKDOWN,6m,add25,131,-0.227819828305493,-0.2194874778247198,0.10687022900763359,-0.7038108518245054,0.23509912436127683
TRUE_BREAKDOWN,6m,exit_to_cash,131,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,hold,131,-0.18225586264439442,-0.17558998225977585,0.10687022900763359,-0.5630486814596043,0.18807929948902147
TRUE_BREAKDOWN,6m,label_oracle,131,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,trim50,131,-0.09112793132219721,-0.08779499112988792,0.10687022900763359,-0.28152434072980215,0.09403964974451073
