as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-26,MU,671.0,1132.3299560546875,759793.4005126953,0.478734782186272,353.44622818936887,522630.9813976288,35153.7499546051
2026-06-26,RVMD,1523.0,182.0800018310547,277307.8427886963,0.17472764257548098,88.2796088821358,142857.99846120345,74057.70227343096
2026-06-26,WDC,924.0,586.4500122070312,541879.8112792969,0.34143059580259916,205.3142541559487,352169.44043920026,25946.089564919577
