hypothesis_id,experiment_id,status,backtest_executed,requires_full_challenger_backtest,passed_discovery,production_ready,cagr_delta_pp,maxdd_delta_pp,sharpe_delta,notes
main_future_alpha_concentration_v1,E2_main_v2_balanced,needs_full_challenger_backtest,False,True,False,False,0.0,0.0,0.0,Only snapshot_report_only evidence exists; run full historical replay before promotion.
concentrated_neutral_25_v1,E4_concentrated_balanced,needs_full_challenger_backtest,False,True,True,False,13.445809942687514,4.332503511417363,0.245547238427817,Only standalone_sleeve_policy_audit evidence exists; run full historical replay before promotion.
risk_governor_layered_exit_v1,E6_risk_sensing_on,counterfactual_available,True,False,True,False,-2.937219575004235,5.64744405347003,-0.0636541409809035,Historical replay exists; review discovery/production gates.
cluster_conviction_router_v1,,infrastructure_or_guardrail,,False,False,False,,,,Governance/infrastructure hypothesis; blocks promotion until replay coverage improves.
alpha_sprint_breakout_fallback_v1,weekly_leader_entry_broker_replay,counterfactual_available,True,False,False,False,-16.218947108898796,-1.0184287952728854,-0.436804648443601,Weekly leader-entry broker replay is available as account-like counterfactual evidence; keep proposal-only until stress/cost gates pass.
counterfactual_replay_priority_v1,,infrastructure_or_guardrail,,False,False,False,,,,Governance/infrastructure hypothesis; blocks promotion until replay coverage improves.
