portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
main,2019-04-30,2019-05-31,2019-05-03,W,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0435981696275517,0.0,0.04359816962755236,-0.08407181660828322,-0.002341355125369038,-0.08192227061109136,148.82000732421875
main,2019-04-30,2019-05-31,2019-05-09,EL,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0430026885849006,0.0,0.086600858212453,-0.08144872182180574,-0.02734805331337886,-0.0556218169230247,151.24935913085938
main,2019-04-30,2019-05-31,2019-05-13,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0639943405669794,0.0,0.1505951987794324,-0.08461792101631593,-0.04702779178101535,-0.039445147414690074,24.472410202026367
main,2019-04-30,2019-05-31,2019-05-20,KEYS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.04,0.0,0.19059519877943243,-0.15272730047052552,-0.03654318834631298,-0.1205908876442453,74.55999755859375
main,2019-04-30,2019-05-31,2019-05-23,CDNS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0435942300007817,0.0,0.2341894287802141,-0.08448272101046506,-0.04268442816635876,-0.04366197947041217,63.720001220703125
main,2019-05-31,2019-06-28,2019-06-21,ELS,weekly_relative_trim,relative_underperformance_trim50,0.0229999283478351,0.01149996417391755,0.2914999641739182,0.002792301828500099,0.07308123414062306,-0.06550196767574068,51.06056213378906
main,2019-06-28,2019-07-31,2019-07-05,AVGO,weekly_relative_trim,relative_underperformance_trim50,0.038985523325482,0.019492761662741,0.019492761662742053,-0.063046812572775,0.005999541621865001,-0.0686345781861133,23.804256439208984
main,2019-06-28,2019-07-31,2019-07-08,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.038985523325482,0.0,0.03898552332548311,-0.08857054422084243,0.00047168950215170646,-0.08900025323785299,23.155799865722656
main,2019-07-31,2019-08-30,2019-08-02,XYZ,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0311765504879885,0.0,0.031176550487989396,-0.14180024927706547,-0.01673413834993176,-0.12719460301128926,69.5999984741211
main,2019-07-31,2019-08-30,2019-08-14,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0677227949236204,0.0,0.09889934541160983,-0.0903814222681193,-0.04603512638911911,-0.04648629850609043,50.46200180053711
main,2019-07-31,2019-08-30,2019-08-14,TSCO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0327207233302164,0.0,0.1316200687418262,-0.08437270542992892,-0.04603512638911911,-0.04018762126502318,17.9664249420166
main,2019-07-31,2019-08-30,2019-08-23,ORCL,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0483316932845272,0.0,0.17995176202635343,-0.08383645538553508,-0.04284281142295088,-0.042828538981697584,46.78181076049805
main,2019-08-30,2019-09-30,2019-09-10,SHOP,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0601285691631221,0.0,0.06012856916312248,-0.12177089366233773,0.026017636350541107,-0.14404092559125037,33.7239990234375
main,2019-08-30,2019-09-30,2019-09-13,AMGN,weekly_relative_trim,relative_underperformance_trim50,0.0476925737312983,0.02384628686564915,0.08397485602877164,-0.05706713253100204,0.03620463769465365,-0.09001288628968751,160.32066345214844
main,2019-08-30,2019-09-30,2019-09-13,AMT,weekly_relative_trim,relative_underperformance_trim50,0.070662623345834,0.035331311672917,0.11930616770168867,-0.06604536469309064,0.03620463769465365,-0.09867742207295072,179.1323699951172
main,2019-08-30,2019-09-30,2019-09-13,NOW,weekly_relative_trim,relative_underperformance_trim50,0.0860855717509163,0.04304278587545815,0.16234895357714685,-0.04593135798396086,0.03620463769465365,-0.07926619191876094,50.391998291015625
main,2019-08-30,2019-09-30,2019-09-18,ROKU,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0372862381537609,0.0,0.1996351917309077,-0.13906930692468444,0.03623886470114002,-0.1691773756009285,129.8800048828125
main,2019-08-30,2019-09-30,2019-09-20,MA,weekly_relative_trim,relative_underperformance_trim50,0.0663103204557327,0.03315516022786635,0.23279035195877407,-0.03150112953871842,0.03127432442809952,-0.06087173168170412,261.0267333984375
main,2019-08-30,2019-09-30,2019-09-20,V,weekly_relative_trim,relative_underperformance_trim50,0.12,0.06,0.2927903519587741,-0.0357853429960322,0.03127432442809952,-0.06502602250019185,166.21273803710938
main,2019-09-30,2019-10-31,2019-10-18,EL,weekly_relative_trim,relative_underperformance_trim50,0.0471656592532464,0.0235828296266232,0.023582829626624058,-0.06731373233073068,0.0007729673321319463,-0.06803411151718919,170.5369873046875
main,2019-09-30,2019-10-31,2019-10-22,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0765809146599568,0.0,0.10016374428658081,-0.10567131434117472,0.00426594100303368,-0.1094702616663531,45.667999267578125
main,2019-09-30,2019-10-31,2019-10-25,SBUX,weekly_relative_trim,relative_underperformance_trim50,0.0234889165469402,0.0117444582734701,0.11190820256005096,-0.05923527552887675,0.012964731456601264,-0.07127593364643348,72.1667709350586
main,2019-10-31,2019-11-29,2019-11-07,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1079723881381491,0.0,0.10797238813815047,-0.08583130171353281,0.010691313557628757,-0.0955015779559858,72.64019012451172
main,2019-10-31,2019-11-29,2019-11-07,SHOP,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0221417281419082,0.0,0.13011411628005864,-0.0964426636224679,0.010691313557628757,-0.10600069055999461,28.575000762939453
main,2019-10-31,2019-11-29,2019-11-08,AEP,weekly_relative_trim,relative_underperformance_trim50,0.014330429118182,0.007165214559091,0.13727933083914967,-0.05243825467026386,0.01318384546592477,-0.0647682061156547,70.74130249023438
main,2019-10-31,2019-11-29,2019-11-08,AMT,weekly_relative_trim,relative_underperformance_trim50,0.0134880837497175,0.00674404187485875,0.14402337271400845,-0.060597728550084495,0.01318384546592477,-0.07282150652735675,171.96661376953125
main,2019-10-31,2019-11-29,2019-11-08,LHX,weekly_relative_trim,relative_underperformance_trim50,0.0065311819584492,0.0032655909792246,0.14728896369323308,-0.05006078854141349,0.01318384546592477,-0.06242167627362283,172.68138122558594
main,2019-10-31,2019-11-29,2019-11-08,NEE,weekly_relative_trim,relative_underperformance_trim50,0.0158397724685846,0.0079198862342923,0.15520884992752537,-0.06958826803570595,0.01318384546592477,-0.08169505847536185,47.29194641113281
main,2019-10-31,2019-11-29,2019-11-15,DUK,weekly_relative_trim,relative_underperformance_trim50,0.063233525756841,0.0316167628784205,0.18682561280594578,-0.0505223617748235,0.022530509956204314,-0.07144321956139643,69.17711639404297
