cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.3621125514847716,1.771071837186073,-0.12784481237399925,8.699433326291718
50.0,0.3541311875659736,1.7307887662320351,-0.13338672951449126,8.348821664265872
75.0,0.34618921297663463,1.6908425700442204,-0.13890084057836505,8.012033262164564
