ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,112490.1828994751,1.1243926180320611,0.10507863064540224
SNDK,96434.51770019531,0.9639086454546755,0.0900808124380213
STM,85344.52047348022,0.8530588744408116,0.07972149314092407
MRVL,82500.4494934082,0.8246310389379581,0.07706480722984009
RVMD,48549.118103027344,0.4852714130244815,0.04535040052221149
CIEN,36573.23043060303,0.365566747726814,0.034163558746818014
ON,34721.59790420532,0.3470588042749828,0.03243392327715015
RKLB,28000.11008644104,0.2798743523549402,0.026155288843587334
AXON,23316.559844970703,0.23306005103588617,0.021780319995217345
ONTO,20646.00032043457,0.20636654465153795,0.019285713526792776
LITE,20586.510498046875,0.20577191572111353,0.0192301432635688
MU,18428.95068359375,0.18420608423427506,0.01721473689658937
TPL,17228.414978027344,0.17220616166121755,0.016093299943334863
SQM,17148.55837249756,0.17140795709398854,0.016018704787199696
MRNA,14039.609367370607,0.14033254036783105,0.01311459266128146
UI,13607.617172241211,0.13601457392194996,0.012711062796330818
SN,12242.049995422365,0.12236508368675222,0.011435467670641838
CRS,12117.862754821777,0.12112377344095189,0.011319462657141217
GOOG,12104.669242858887,0.12099189804458732,0.01130713841572983
DVA,12095.870109558105,0.12090394654274542,0.011298919024007988
PWR,10971.970458984371,0.1096700376100592,0.010249068866233153
MTSI,10865.199234008789,0.10860280868317526,0.010149332393026487
CPRT,10546.739868164062,0.10541965659941549,0.009851855109083665
XOM,10218.447158813477,0.10213821559333756,0.009545192363408731
GOOGL,8736.051498413086,0.08732096937153647,0.008160466140599055
ACLS,8602.230285644531,0.08598336301429974,0.008035461900881597
TLN,8580.780067443848,0.08576895793131059,0.008015424956345848
JBL,8537.3872756958,0.0853352264406177,0.007974891151357367
ROKU,8103.80973815918,0.08100141374705712,0.007569880396208473
ALB,8078.268844604492,0.08074612042784812,0.007546022295430161
NTRA,7676.9995193481445,0.07673524360703136,0.007171191086775967
NEM,7509.07266998291,0.07505673527031381,0.007014328301730412
CRUS,7463.390197753905,0.07460011733954158,0.006971655674638943
SFM,7329.290054321289,0.07325972293830377,0.006846390881942823
DKS,7275.558296203617,0.07272264858546548,0.006796199305934627
HUBS,7246.769958496094,0.07243489552498127,0.006769307722803615
CW,6945.10400390625,0.06941960153478902,0.0064875173958293415
HIMX,6922.4164781570435,0.06919282897725289,0.0064663246652548936
KBR,6547.4041748046875,0.06544440351742944,0.006116020502742703
RH,5908.44987487793,0.05905775288197348,0.005519164482504082
KGC,5873.998531341553,0.05871339539801237,0.00548698300755767
JD,5664.4920196533185,0.05661927865733279,0.0052912800867155226
CEG,5617.473587036131,0.05614930717019024,0.005247359520607791
MOS,5494.684673309326,0.05492197386330094,0.005132660703517422
EBAY,5443.4571533203125,0.05440993055577774,0.00508480837086884
MSTR,5279.6790771484375,0.05277289117068125,0.004931821012058533
EHC,5176.264060974121,0.051739209139210304,0.004835219619762104
BKR,5138.7424392700195,0.051364162771845204,0.0048001701556521096
HLI,4948.869812011719,0.04946629599847202,0.0046228075169303245
ATI,4654.1708908081055,0.04652064080436973,0.004347525191890231
HII,4489.604782104492,0.04487572466115429,0.004193801721028146
NVDA,4464.776161193848,0.04462755084413069,0.004170608963946083
CHRW,4252.923919677734,0.042509987423621984,0.003972714864533287
VKTX,3940.299095153805,0.039385154341766315,0.003680687706073694
SE,3902.8702278137207,0.03901103509816885,0.0036457248850938484
WING,3566.300811767578,0.03564686449142508,0.0033313307535912285
KLAC,3458.0676651000977,0.03456502296532455,0.003230228679177987
COO,3202.2028198242188,0.03200753273971788,0.002991221799831785
AN,3102.6600494384766,0.03101255563758081,0.002898237525709565
CHRD,3080.410713195801,0.030790162991551122,0.0028774541139940843
SWKS,3035.7782821655273,0.030344040719529296,0.0028357623448623057
EQT,2898.7077713012695,0.02897395608998093,0.002707722890998557
BLD,2856.880355834961,0.028555871276093613,0.0026686513255752557
RGLD,2808.4920959472656,0.02807220771706321,0.0026234511849295905
KNSL,2752.4493255615234,0.0275120337028374,0.0025711008605019824
ITT,2708.598617553711,0.027073725122403098,0.0025301393096223827
P,2619.6493225097656,0.026184634820043615,0.002447050546859466
TSCO,2590.8817176818848,0.02589708899450399,0.002420178330597153
WDAY,2557.4998779296875,0.025563421707046192,0.002388995893879811
