as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-04,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,217.0,1759.6800537109375,381850.57165527344,0.3656718171646912,1187.0,124271.57165527344,0.0,,,,0,0.0,0.0,,,0.3,0.22930138648368212,-0.06567181716469123,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-66867.84204101562,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,concentrated,equity,BE,890.0,291.3699951171875,259319.29565429688,0.2483321097483684,290.5199890136719,756.5054321289062,0.0,,,,0,0.0,0.0,,,0.3,0.21359058348005594,0.0516678902516316,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,185.0,53903.44909667969,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,concentrated,equity,WDC,410.0,575.5,235955.0,0.2259577437453422,389.9385711871431,76080.18581327135,92319.38560716936,,,,0,0.0,0.0,,,0.2053748387580999,0.17184215692822843,-0.0205829049872423,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-37.0,-21293.5,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,152.0,535.6300048828125,81415.7607421875,0.0779662291649479,421.3927080267751,17364.069122117682,98588.97126597053,,,,0,0.0,0.0,,,0.0946595552144666,0.08954826423501701,0.016693326049518703,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,32.0,17140.16015625,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,concentrated,equity,LITE,63.0,945.0800170898438,59540.04107666016,0.057017369177119,439.4423912760193,31855.17042627094,236336.54123739485,,,,0,0.0,0.0,,,0.0699656060274333,0.06960762212383154,0.012948236850314307,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,14.0,13231.120239257812,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,26163.250504293537,0.025054730999531,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.04571080300362615,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,below_combined_cash_target
2026-06-04,current_broker_ledger_mark_to_market,main,equity,SNDK,54.0,1759.6800537109375,95022.72290039062,0.1406825689059726,766.3185311776621,53641.52221679688,1366.4446301269531,,,,0,0.0,0.0,,,0.12,0.22930138648368212,-0.020682568905972615,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-7.0,-12317.760375976562,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,main,equity,STM,1125.0,78.36000061035156,88155.00068664551,0.130514802985656,55.75,25436.250686645508,203.3935671138761,,,,0,0.0,0.0,,,0.1171446135096949,0.0460108986446686,-0.01337018947596108,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-115.0,-9011.40007019043,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,main,equity,WDC,148.0,575.5,85174.0,0.1261013866815645,332.3447971467975,35986.97002227397,31300.044265255023,,,,0,0.0,0.0,,,0.12,0.17184215692822843,-0.0061013866815645135,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-7.0,-4028.5,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
2026-06-04,current_broker_ledger_mark_to_market,main,equity,MRVL,254.0,316.42999267578125,80373.21813964844,0.1189937570088236,164.9499969482422,38475.91891479492,-5036.781569252014,,,,0,0.0,0.0,,,0.0785086894949629,0.030835863868205474,-0.040485067513860704,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-86.0,-27212.979370117188,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.03856300664904123,0.04571080300362615,0.007147796354584922,0.03,none,0.0,
