rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,lifecycle_review_main,-0.0076838509570894865,0.000225,0.045,-0.007908850957089486,0.91,3,"ALGN,CDNS,ADBE",0,0,3,0.9920911490429105,-0.007908850957089486
2019-05-31,lifecycle_review_main,0.013217246512601793,0.0003,0.06,0.012917246512601793,0.85,5,"CDNS,ADBE,SBAC,BR,MKTX",0,0,5,1.0049062349780682,0.0
2019-06-28,lifecycle_review_main,0.01344526429291648,0.0007250000000000001,0.14500000000000002,0.01272026429291648,0.56,8,"CDNS,ADBE,SBAC,BR,MKTX,HEI,TT,NOC",0,0,4,1.017688907876589,0.0
2019-07-31,lifecycle_review_main,0.023070689553928627,0.00085,0.16999999999999998,0.022220689553928627,0.21999999999999997,11,"CDNS,ADBE,SBAC,BR,MKTX,HEI,TT,NOC,MU,HUM,RMD",0,1,4,1.0403026571609912,0.0
2019-08-30,lifecycle_review_main,-0.06135273516045368,0.0013111650485436892,0.26223300970873786,-0.06266390020899737,0.0,11,"CDNS,ADBE,SBAC,MKTX,HEI,NOC,MU,RMD,KLAC,TGT,EW",0,3,3,0.9751132352655001,-0.06266390020899737
2019-09-30,lifecycle_review_main,0.02161608573714314,0.002399271844660194,0.4798543689320388,0.019216813892482944,0.050000000000000044,10,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,LHX",0,3,3,0.9938518048316941,-0.04465128682460784
2019-10-31,lifecycle_review_main,0.007552541855471583,0.001091233483690371,0.21824669673807418,0.0064613083717812115,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,AAPL,VST,J",1,2,4,1.000273387818563,-0.03847848418619726
2019-11-29,lifecycle_review_main,0.04341134402481515,0.00021090133785392473,0.04218026757078495,0.04320044268696122,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,AAPL,VST,J",1,2,3,1.0434856409803113,0.0
2019-12-31,lifecycle_review_main,0.002335691170132153,0.0009690336793278666,0.19380673586557332,0.0013666574908042864,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,AAPL,UNH,LW,HCA",1,4,3,1.0449117284481038,0.0
2020-01-31,lifecycle_review_main,-0.005627096054880008,0.0008412082121643165,0.1682416424328633,-0.006468304267044325,0.0,12,"ADBE,NOC,MU,RMD,KLAC,SYY,AAPL,UNH,LW,HCA,AMD,ADSK",2,3,4,1.0381529214562981,-0.006468304267044478
