ticker,source_etf,source_etf_theme,source_etf_label,etf_attention_score,ticker_in_scored_universe,ticker_participation_score,ticker_ret_5d,ticker_ret_21d,ticker_dollar_volume_20d,ticker_market_cap,ticker_name,combined_watch_score
NVDA,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,2.3817607981572526,0.1261475541209447,0.1689186901831441,31033318733.423626,5416466238555.908,NVIDIA CORP,2.627883486483154
ON,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,1.6231272604334954,0.00647707146573695,0.4550127283702303,1288446802.1719074,40497315883.18691,ON SEMICONDUCTOR CORP,2.499260148389828
MRVL,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,1.3009824490332207,-0.039051287615740726,0.2350349691227429,3949808291.1153197,140430642456.0547,MARVELL TECHNOLOGY INC,2.4936485165365827
MCHP,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,1.070720783366933,-0.01695781622069026,0.3162473629058542,1051650660.1006393,52387046168.92548,MICROCHIP TECHNOLOGY INC,2.3785176837034387
MRVL,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,1.3009824490332207,-0.039051287615740726,0.2350349691227429,3949808291.1153197,140430642456.0547,MARVELL TECHNOLOGY INC,2.3381877426896907
MCHP,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,1.070720783366933,-0.01695781622069026,0.3162473629058542,1051650660.1006393,52387046168.92548,MICROCHIP TECHNOLOGY INC,2.223056909856547
ARM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,1.4862941064002746,-0.019009774422136583,0.30010148963466543,2283692814.151184,217571934814.45312,Arm Holdings,2.180150140604665
MPWR,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,0.6612220922809837,0.0017505158964199463,0.15935378694365454,980961507.0792115,78160918199.46289,MONOLITHIC POWER SYSTEMS INC,2.173768338160464
LSCC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,0.5750652464555008,0.02101905426828976,0.15850031424523903,302698739.21132356,17104060366.142242,LATTICE SEMICONDUCTOR CORP,2.1306899152477228
AMAT,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,0.8419192933012892,0.0424516871877727,0.0822025064468026,2485866860.798297,347747127929.6875,APPLIED MATERIAL INC,2.108656164823725
AVGO,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,0.816978617353151,-0.02508417041971378,0.09714289571675438,8129062454.510498,1952375108642.578,BROADCOM INC,2.096185826849656
LRCX,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,0.7807396706531354,0.04528651669603723,0.07844531141011712,2550337886.706595,360527124276.0315,LAM RESEARCH CORP,2.0780663534996484
MPWR,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,0.6612220922809837,0.0017505158964199463,0.15935378694365454,980961507.0792115,78160918199.46289,MONOLITHIC POWER SYSTEMS INC,2.0183075643135724
KLAC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,True,0.47737797848028934,0.030581680633945618,0.009676155288330879,1867390630.2511718,233287039167.61377,KLA CORP,1.9263855074132252
AMAT,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,0.8419192933012892,0.0424516871877727,0.0822025064468026,2485866860.798297,347747127929.6875,APPLIED MATERIAL INC,1.8579627340551725
TER,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,0.01257858109201726,-0.004844612032368967,-0.03987790660283863,1365625435.1092346,55630387345.573975,TERADYNE INC,1.849446582565981
AVGO,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,0.816978617353151,-0.02508417041971378,0.09714289571675438,8129062454.510498,1952375108642.578,BROADCOM INC,1.8454923960811034
INTC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,False,,,,,,,1.8431572920199724
TSM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,0.7983212148264693,0.005856843226960118,0.07346373720383115,5881291072.3155155,10287951159627.031,Taiwan Semiconductor Manufacturing,1.8361636948177624
LRCX,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,0.7807396706531354,0.04528651669603723,0.07844531141011712,2550337886.706595,360527124276.0315,LAM RESEARCH CORP,1.8273729227310955
ALAB,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,-0.14796062952352235,-0.08530765889472292,0.1828291942321878,1119973449.8800569,33817071134.499863,ASTERA LABS INC,1.769176977258211
ASML,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,0.5716452266182512,0.04681474004139119,0.009044958787322921,2733978608.66864,594067839477.5391,ASML Holding,1.7228257007136536
INTC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6876965181730805,False,,,,,,,1.6876965181730805
KLAC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,True,0.47737797848028934,0.030581680633945618,0.009676155288330879,1867390630.2511718,233287039167.61377,KLA CORP,1.6756920766446726
CRUS,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,-0.4566843570185743,-0.03118792372280943,0.029671003092485604,117775235.8869873,8674031335.327148,CIRRUS LOGIC INC,1.6148151135106852
ONTO,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.8431572920199724,True,-0.5415670653506507,-0.09865572569800207,0.08827838564537016,285169943.2734253,13675004186.136383,ONTO INNOVATION INC,1.572373759344647
INTC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.4370030874045279,False,,,,,,,1.4370030874045279
RKLB,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,True,3.3361493811942857,0.5147840826190948,0.6893853432876293,2456153328.14813,69047538212.51938,ROCKET LAB CORP,1.1167316275023533
TSLA,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,True,2.1006588977692067,0.11373501866465352,0.23050616382834965,25512573132.301426,1627260887440.9146,TESLA INC,0.975279769202432
EXEL,XBI,biotech_small,SPDR Biotech ETF,-0.08537310792457868,True,0.9769815013782465,0.1172895793321378,0.10387015299685376,131003556.42404747,12474753037.766191,EXELIXIS INC,0.40311764276454454
FCX,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,True,1.2106055086758327,0.14632459078972837,-0.02593558269107399,1002989755.008228,95051462222.17609,FREEPORT MCMORAN INC,0.3968395557354268
PLTR,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,True,0.5157538555672638,-0.013316944721442625,0.013070201729106667,6322832096.983255,321455769395.01953,PALANTIR TECHNOLOGIES INC CLASS A,0.18282724810146056
STLD,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,True,0.45241585400662176,-0.013897089861259149,0.19793319793210506,262032072.96650696,33768865327.082977,STEEL DYNAMICS INC,0.017744728400821308
HWM,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,True,1.0843975004939796,0.11335017284326776,0.0548877763871507,633482213.1090027,108061023636.103,HOWMET AEROSPACE INC,-0.009144312847799707
COIN,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,False,,,,,,,-0.07504967968217137
ROKU,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,False,,,,,,,-0.07504967968217137
HOOD,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,False,,,,,,,-0.07504967968217137
CRSP,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,False,,,,,,,-0.07504967968217137
PATH,ARKK,innovation_beta,ARK Innovation ETF,-0.07504967968217137,False,,,,,,,-0.07504967968217137
CRSP,XBI,biotech_small,SPDR Biotech ETF,-0.08537310792457868,False,,,,,,,-0.08537310792457868
BEAM,XBI,biotech_small,SPDR Biotech ETF,-0.08537310792457868,False,,,,,,,-0.08537310792457868
EDIT,XBI,biotech_small,SPDR Biotech ETF,-0.08537310792457868,False,,,,,,,-0.08537310792457868
UEC,URA,nuclear_uranium,Global X Uranium ETF,-0.12976696956908912,True,0.04572254476478575,0.07206897077889285,0.1143369382678745,137126534.31333914,7620482109.135878,Uranium Energy,-0.10690569718669624
UUUU,URA,nuclear_uranium,Global X Uranium ETF,-0.12976696956908912,False,,,,,,,-0.12976696956908912
LEU,URA,nuclear_uranium,Global X Uranium ETF,-0.12976696956908912,False,,,,,,,-0.12976696956908912
NXE,URA,nuclear_uranium,Global X Uranium ETF,-0.12976696956908912,False,,,,,,,-0.12976696956908912
DNN,URA,nuclear_uranium,Global X Uranium ETF,-0.12976696956908912,False,,,,,,,-0.12976696956908912
CCJ,URA,nuclear_uranium,Global X Uranium ETF,-0.12976696956908912,True,-0.09331469113420555,0.020705947628332,0.0011140093077308677,387835315.6954506,50926874624.00001,Cameco,-0.1764243151361919
MP,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,False,,,,,,,-0.20846319860248957
CLF,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,False,,,,,,,-0.20846319860248957
X,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,False,,,,,,,-0.20846319860248957
NUE,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,False,,,,,,,-0.20846319860248957
AA,XME,metals_mining,SPDR Metals & Mining ETF,-0.20846319860248957,False,,,,,,,-0.20846319860248957
GD,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,True,0.16596557074886667,-0.005212530946070215,0.019309738184335012,520521764.683252,93931220162.23508,GENERAL DYNAMICS CORP,-0.4683602777203562
RTX,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,True,0.13552119926973505,0.03719562744368354,-0.10977607967995406,1047468897.4742737,241460342750.15167,RTX CORP,-0.483582463459922
LEU,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.5068060325858628,False,,,,,,,-0.5068060325858628
SMR,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.5068060325858628,False,,,,,,,-0.5068060325858628
OKLO,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.5068060325858628,False,,,,,,,-0.5068060325858628
KTOS,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,False,,,,,,,-0.5513430630947895
CCJ,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.5068060325858628,True,-0.09331469113420555,0.020705947628332,0.0011140093077308677,387835315.6954506,50926874624.00001,Cameco,-0.5534633781529655
CEG,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.5068060325858628,True,-0.12705081091962106,-0.08208763388584417,0.008218467863176482,858960793.9030793,106232315708.96748,CONSTELLATION ENERGY CORP,-0.5703314380456733
LMT,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,True,-0.07662313055713027,0.021270140024794104,-0.16126611235436694,888230504.4648011,119836589201.83888,LOCKHEED MARTIN CORP,-0.5896546283733547
INSM,XBI,biotech_small,SPDR Biotech ETF,-0.08537310792457868,True,-1.2244754119941479,-0.1754159398752947,-0.23924835370345676,377136312.5565914,24922197543.603584,INSMED INC,-0.6976108139216526
NOC,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.5513430630947895,True,-0.4575443633451799,-0.00504823919139008,-0.18424794691336221,490938837.24731445,78939369452.41699,NORTHROP GRUMMAN CORP,-0.7801152447673795
BWXT,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.5068060325858628,True,-0.6931813083678333,-0.013970359977161007,-0.12695957276177394,227992006.4701622,18622510093.65001,BWX TECHNOLOGIES INC,-0.8533966867697794
