comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,7.771561172376096e-16,0.9999999999999992,2019-08-01,0.0052336408855951,0.005233640885594323
rebalance_day_next_close,2019-09-30,7.771561172376096e-16,0.9999999999999992,2019-10-01,0.0003355907662557,0.0003355907662549228
rebalance_day_next_close,2019-10-31,1.5543122344752192e-15,0.9999999999999984,2019-11-01,0.0011544867460186,0.0011544867460170456
rebalance_day_next_close,2019-12-31,5.551115123125783e-16,0.9999999999999994,2020-01-02,0.0083418747814074,0.008341874781406845
rebalance_day_next_close,2020-03-31,0.3999999999999999,0.5999999999999994,2020-04-01,0.3991756596539256,-0.0008243403460743148
rebalance_day_next_close,2020-04-30,1.5543122344752192e-15,0.9999999999999984,2020-05-01,0.0037538942597672,0.003753894259765646
rebalance_day_next_close,2020-06-30,6.661338147750939e-16,0.9999999999999993,2020-07-01,0.0044956945011849,0.004495694501184234
rebalance_day_next_close,2020-08-31,8.881784197001252e-16,0.9999999999999991,2020-09-01,0.0013559114948894,0.001355911494888512
rebalance_day_next_close,2020-09-30,8.881784197001252e-16,0.9999999999999991,2020-10-01,0.0002457050047021,0.00024570500470121184
rebalance_day_next_close,2020-11-30,1.1102230246251565e-15,0.9999999999999989,2020-12-01,0.0011706481019937,0.0011706481019925898
rebalance_day_next_close,2021-03-31,0.0398006139667588,0.9601993860332402,2021-04-01,0.044003598342997,0.0042029843762382
rebalance_day_next_close,2021-06-30,1.7763568394002505e-15,0.9999999999999982,2021-07-01,0.000536972945188,0.0005369729451862236
rebalance_day_next_close,2021-08-31,1.887379141862766e-15,0.9999999999999981,2021-09-01,0.0001872906619251,0.00018729066192321262
rebalance_day_next_close,2021-09-30,0.3080453052128777,0.6919546947871212,2021-10-01,0.2910624586039561,-0.01698284660892163
rebalance_day_next_close,2021-11-30,1.3322676295501878e-15,0.9999999999999987,2021-12-01,0.0009258074666317,0.0009258074666303678
rebalance_day_next_close,2022-01-31,1.2212453270876722e-15,0.9999999999999988,2022-02-01,0.0080511530953521,0.008051153095350878
rebalance_day_next_close,2022-02-28,1.3322676295501878e-15,0.9999999999999987,2022-03-01,4.178901528996832e-05,4.1789015288636055e-05
rebalance_day_next_close,2022-03-31,1.6653345369377348e-15,0.9999999999999983,2022-04-01,0.0003169118544904,0.00031691185448873467
rebalance_day_next_close,2022-05-31,1.5543122344752192e-15,0.9999999999999984,2022-06-01,0.0009205640775363,0.0009205640775347457
rebalance_day_next_close,2022-06-30,1.2212453270876722e-15,0.9999999999999988,2022-07-01,0.0028538665318564,0.002853866531855179
rebalance_day_next_close,2022-08-31,1.7763568394002505e-15,0.9999999999999982,2022-09-01,0.0015876471676503,0.0015876471676485237
rebalance_day_next_close,2022-10-31,1.4432899320127035e-15,0.9999999999999986,2022-11-01,0.0001312408098243,0.00013124080982285672
rebalance_day_next_close,2022-11-30,6.661338147750939e-16,0.9999999999999993,2022-12-01,0.004428133469088,0.004428133469087334
rebalance_day_next_close,2023-01-31,5.551115123125783e-16,0.9999999999999994,2023-02-01,0.0027436572981518,0.002743657298151245
