ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode,risk_rule_action
V,BUY,111.0,154.6677703857422,17168.122512817383,42.920306282043455,-17211.042819099428,24310.129747054583,111.0,2019-05-01,2019-04-30,target_rebalance,0.1726484243761201,next_close,
CHTR,BUY,63.0,371.0400085449219,23375.520538330078,58.4388013458252,-23433.959339675905,876.1704073786786,63.0,2019-05-01,2019-04-30,target_rebalance,0.2356849089572131,next_close,
AVGO,SELL,268.0,25.191455841064453,6751.310165405273,16.878275413513183,6734.43188999176,7610.6022973704385,0.0,2019-05-14,2019-05-13,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
KEYS,SELL,46.0,75.36000061035156,3466.560028076172,8.66640007019043,3457.8936280059816,11068.495925376421,0.0,2019-05-21,2019-05-20,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
CDNS,SELL,67.0,61.70000076293945,4133.900051116943,10.33475012779236,4123.565300989151,15192.061226365571,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
VICI,SELL,254.0,15.18246841430664,3856.3469772338867,9.640867443084717,3846.706109790802,19038.767336156372,1.0,2019-06-03,2019-05-31,target_rebalance,5.846303495270211e-05,next_close,
FDS,SELL,14.0,258.81591796875,3623.4228515625,9.05855712890625,3614.364294433594,22653.131630589967,1.0,2019-06-03,2019-05-31,target_rebalance,6.085506944578101e-05,next_close,
CPRT,SELL,241.0,17.825000762939453,4295.825183868408,10.739562959671021,4285.085620908737,26938.217251498703,1.0,2019-06-03,2019-05-31,target_rebalance,6.389911950047122e-05,next_close,
CSX,SELL,196.0,22.68403434753418,4446.070732116699,11.115176830291748,4434.955555286408,31373.17280678511,1.0,2019-06-03,2019-05-31,target_rebalance,6.702992620339493e-05,next_close,
MELI,SELL,8.0,568.77001953125,4550.16015625,11.375400390625,4538.784755859375,35911.957562644486,1.0,2019-06-03,2019-05-31,target_rebalance,8.29531722358473e-05,next_close,
V,SELL,57.0,150.91860961914062,8602.360748291016,21.505901870727538,8580.854846420289,44492.812409064776,54.0,2019-06-03,2019-05-31,target_rebalance,0.080963470698268,next_close,
CHTR,SELL,62.0,377.6499938964844,23414.29962158203,58.53574905395508,23355.763872528078,67848.57628159286,1.0,2019-06-03,2019-05-31,target_rebalance,0.0003571248316807,next_close,
AMT,BUY,1.0,173.3273468017578,173.3273468017578,0.4333183670043945,-173.76066516876222,67674.8156164241,34.0,2019-06-03,2019-05-31,target_rebalance,0.0604986251233137,next_close,
DHR,BUY,9.0,113.2987289428711,1019.6885604858398,2.5492214012145995,-1022.2377818870544,66652.57783453703,57.0,2019-06-03,2019-05-31,target_rebalance,0.0653387143689953,next_close,
ELS,BUY,56.0,50.21999740600586,2812.319854736328,7.03079963684082,-2819.350654373169,63833.22718016386,56.0,2019-06-03,2019-05-31,target_rebalance,0.0287569667439259,next_close,
PEG,BUY,60.0,46.920223236083984,2815.213394165039,7.038033485412598,-2822.2514276504517,61010.97575251341,60.0,2019-06-03,2019-05-31,target_rebalance,0.0287569667439259,next_close,
SHOP,BUY,107.0,26.5,2835.5,7.08875,-2842.58875,58168.38700251341,107.0,2019-06-03,2019-05-31,target_rebalance,0.0287569667439259,next_close,
AZO,BUY,2.0,1037.6500244140625,2075.300048828125,5.188250122070313,-2080.4882989501953,56087.898703563216,2.0,2019-06-03,2019-05-31,target_rebalance,0.0305189219252295,next_close,
SUI,BUY,30.0,102.85350036621094,3085.605010986328,7.714012527465821,-3093.319023513794,52994.57968004942,30.0,2019-06-03,2019-05-31,target_rebalance,0.032051021695985,next_close,
ADBE,BUY,15.0,259.0299987792969,3885.449981689453,9.713624954223633,-3895.1636066436768,49099.416073405744,15.0,2019-06-03,2019-05-31,target_rebalance,0.0417796936394357,next_close,
NOW,BUY,85.0,49.67599868774414,4222.459888458252,10.55614972114563,-4233.016038179398,44866.40003522635,217.0,2019-06-03,2019-05-31,target_rebalance,0.1093960597602612,next_close,
UNH,BUY,24.0,210.1200714111328,5042.8817138671875,12.607204284667969,-5055.488918151856,39810.91111707449,24.0,2019-06-03,2019-05-31,target_rebalance,0.0529568109757008,next_close,
HD,BUY,33.0,159.73704528808594,5271.322494506836,13.17830623626709,-5284.500800743103,34526.410316331385,33.0,2019-06-03,2019-05-31,target_rebalance,0.0548342807524051,next_close,
MA,BUY,27.0,232.91534423828125,6288.714294433594,15.721785736083985,-6304.436080169678,28221.974236161706,27.0,2019-06-03,2019-05-31,target_rebalance,0.0647031751738334,next_close,
AMT,SELL,5.0,168.2615203857422,841.3076019287109,2.1032690048217773,839.2043329238892,29061.178569085594,29.0,2019-07-01,2019-06-28,target_rebalance,0.0454102642864477,next_close,
PAYC,SELL,7.0,221.88819885253906,1553.2173919677734,3.8830434799194338,1549.334348487854,30610.512917573447,13.0,2019-07-01,2019-06-28,target_rebalance,0.0256540906462236,next_close,
AZO,SELL,1.0,1098.7900390625,1098.7900390625,2.74697509765625,1096.0430639648437,31706.55598153829,1.0,2019-07-01,2019-06-28,target_rebalance,0.0030930951871565,next_close,
DHR,SELL,15.0,123.82295989990234,1857.3443984985352,4.643360996246338,1852.7010375022887,33559.25701904058,42.0,2019-07-01,2019-06-28,target_rebalance,0.0493207043609336,next_close,
PEG,SELL,53.0,46.53150939941406,2466.1699981689453,6.165424995422363,2460.004573173523,36019.261592214105,7.0,2019-07-01,2019-06-28,target_rebalance,0.0027145046226907,next_close,
ELS,SELL,50.0,51.35822677612305,2567.9113388061523,6.419778347015381,2561.491560459137,38580.75315267324,6.0,2019-07-01,2019-06-28,target_rebalance,0.0027228761045445,next_close,
SUI,SELL,26.0,105.3227767944336,2738.3921966552734,6.8459804916381835,2731.546216163635,41312.29936883687,4.0,2019-07-01,2019-06-28,target_rebalance,0.003089701116016,next_close,
ADBE,SELL,13.0,300.9700012207031,3912.6100158691406,9.781525039672852,3902.8284908294677,45215.12785966634,2.0,2019-07-01,2019-06-28,target_rebalance,0.0043427512293624,next_close,
UNH,SELL,21.0,216.4749298095703,4545.973526000977,11.364933815002441,4534.608592185974,49749.73645185231,3.0,2019-07-01,2019-06-28,target_rebalance,0.0050851316117567,next_close,
NOW,SELL,97.0,56.70199966430664,5500.093967437744,13.75023491859436,5486.34373251915,55236.08018437146,120.0,2019-07-01,2019-06-28,target_rebalance,0.0644123247980453,next_close,
HEI,BUY,17.0,131.7604522705078,2239.927688598633,5.599819221496582,-2245.5275078201294,52990.55267655133,17.0,2019-07-01,2019-06-28,target_rebalance,0.0221797814760381,next_close,
MELI,BUY,5.0,619.3099975585938,3096.5499877929688,7.741374969482422,-3104.291362762451,49886.26131378888,6.0,2019-07-01,2019-06-28,target_rebalance,0.0386036391179822,next_close,
VEEV,BUY,22.0,163.47000122070312,3596.3400268554688,8.990850067138672,-3605.3308769226073,46280.93043686627,22.0,2019-07-01,2019-06-28,target_rebalance,0.0345317231929301,next_close,
AVGO,BUY,157.0,25.294021606445312,3971.161392211914,9.927903480529785,-3981.089295692444,42299.84114117383,157.0,2019-07-01,2019-06-28,target_rebalance,0.0380573300811,next_close,
SHOP,BUY,135.0,30.468000411987305,4113.180055618286,10.282950139045715,-4123.463005757332,38176.3781354165,242.0,2019-07-01,2019-06-28,target_rebalance,0.0704402061759589,next_close,
V,BUY,32.0,165.5156707763672,5296.50146484375,13.241253662109376,-5309.74271850586,32866.635416910634,86.0,2019-07-01,2019-06-28,target_rebalance,0.1362821055262894,next_close,
ORCL,BUY,112.0,52.40153503417969,5868.971923828125,14.672429809570312,-5883.6443536376955,26982.991063272937,112.0,2019-07-01,2019-06-28,target_rebalance,0.0563149676538782,next_close,
FDS,BUY,28.0,268.0228576660156,7504.6400146484375,18.761600036621093,-7523.401614685059,19459.589448587878,29.0,2019-07-01,2019-06-28,target_rebalance,0.0761175998696481,next_close,
MA,BUY,36.0,256.4800109863281,9233.280395507812,23.08320098876953,-9256.363596496582,10203.225852091296,63.0,2019-07-01,2019-06-28,target_rebalance,0.1554444435929372,next_close,
HD,BUY,57.0,178.43077087402344,10170.553939819336,25.42638484954834,-10195.980324668884,7.245527422412124,90.0,2019-07-01,2019-06-28,target_rebalance,0.1661285818712046,next_close,
AVGO,SELL,78.0,23.155799865722656,1806.1523895263672,4.515380973815918,1801.6370085525514,1808.8825359749635,79.0,2019-07-08,2019-07-05,weekly_relative_trim,,next_close,weekly_relative_trim
PEG,SELL,3.0,47.54307556152344,142.6292266845703,0.3565730667114258,142.27265361785888,1951.1551895928224,4.0,2019-07-08,2019-07-05,weekly_relative_trim,,next_close,weekly_relative_trim
AVGO,SELL,79.0,23.20380210876465,1833.1003665924072,4.582750916481018,1828.5176156759262,3779.6728052687486,0.0,2019-07-09,2019-07-08,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
CSX,SELL,1.0,21.86519432067871,21.86519432067871,0.054662985801696776,21.810531334877012,3801.4833366036255,0.0,2019-07-18,2019-07-17,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
ELS,SELL,3.0,52.21574020385742,156.64722061157227,0.3916180515289307,156.25560256004334,3957.738939163669,3.0,2019-07-29,2019-07-26,weekly_relative_trim,,next_close,weekly_relative_trim
AMT,SELL,29.0,175.8386993408203,5099.322280883789,12.748305702209473,5086.57397518158,9044.31291434525,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
AZO,SELL,1.0,1102.8199462890625,1102.8199462890625,2.757049865722656,1100.06289642334,10144.37581076859,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
CHTR,SELL,1.0,384.3800048828125,384.3800048828125,0.9609500122070312,383.41905487060546,10527.794865639195,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
CPRT,SELL,1.0,19.184999465942383,19.184999465942383,0.04796249866485596,19.137036967277528,10546.931902606471,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
ELS,SELL,3.0,52.81683349609375,158.45050048828125,0.3961262512207031,158.05437423706056,10704.986276843532,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
FDS,SELL,29.0,261.1900939941406,7574.512725830078,18.936281814575196,7555.576444015503,18260.562720859034,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
HEI,SELL,17.0,136.9812469482422,2328.681198120117,5.821702995300293,2322.859495124817,20583.42221598385,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
MELI,SELL,6.0,626.4500122070312,3758.7000732421875,9.39675018310547,3749.3033230590822,24332.72553904293,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
PAYC,SELL,13.0,232.5232391357422,3022.8021087646484,7.557005271911621,3015.2451034927367,27347.970642535667,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
PEG,SELL,4.0,45.54385757446289,182.17543029785156,0.4554385757446289,181.71999172210693,27529.690634257775,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
SUI,SELL,4.0,108.9004898071289,435.6019592285156,1.0890048980712892,434.51295433044436,27964.203588588218,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
UNH,SELL,3.0,222.37213134765625,667.1163940429688,1.667790985107422,665.4486030578613,28629.65219164608,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
VEEV,SELL,22.0,165.24000549316406,3635.2801208496094,9.088200302124024,3626.1919205474856,32255.844112193565,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
VICI,SELL,1.0,14.601029396057129,14.601029396057129,0.036502573490142826,14.564526822566986,32270.408639016132,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
DHR,SELL,4.0,120.5726089477539,482.2904357910156,1.205726089477539,481.0847097015381,32751.49334871767,38.0,2019-08-01,2019-07-31,target_rebalance,0.0425099601562386,next_close,
MA,SELL,7.0,263.9049377441406,1847.3345642089844,4.618336410522461,1842.716227798462,34594.209576516136,56.0,2019-08-01,2019-07-31,target_rebalance,0.1373435502317737,next_close,
HD,SELL,29.0,180.5945281982422,5237.241317749023,13.09310329437256,5224.148214454651,39818.35779097079,61.0,2019-08-01,2019-07-31,target_rebalance,0.1026927216075058,next_close,
SHOP,BUY,6.0,34.138999938964844,204.83399963378906,0.5120849990844727,-205.34608463287353,39613.011706337915,248.0,2019-08-01,2019-07-31,target_rebalance,0.0799999999999999,next_close,
ORCL,BUY,9.0,50.68180465698242,456.1362419128418,1.1403406047821045,-457.2765825176239,39155.73512382029,121.0,2019-08-01,2019-07-31,target_rebalance,0.0580383083900205,next_close,
NOW,BUY,37.0,54.79999923706055,2027.5999717712402,5.0689999294281005,-2032.6689717006684,37123.06615211962,157.0,2019-08-01,2019-07-31,target_rebalance,0.0812107668835754,next_close,
SBUX,BUY,36.0,82.24128723144531,2960.6863403320312,7.401715850830079,-2968.0880561828612,34154.97809593676,36.0,2019-08-01,2019-07-31,target_rebalance,0.0282294262580892,next_close,
T,BUY,260.0,16.19839096069336,4211.581649780273,10.528954124450683,-4222.1106039047245,29932.86749203204,260.0,2019-08-01,2019-07-31,target_rebalance,0.0397648839932762,next_close,
TSCO,BUY,218.0,19.42763900756836,4235.225303649902,10.588063259124755,-4245.8133669090275,25687.054125123013,218.0,2019-08-01,2019-07-31,target_rebalance,0.0399999999999999,next_close,
WRB,BUY,159.0,26.527212142944336,4217.826730728149,10.544566826820374,-4228.37129755497,21458.682827568045,159.0,2019-08-01,2019-07-31,target_rebalance,0.0399999999999999,next_close,
ADBE,BUY,14.0,298.44000244140625,4178.1600341796875,10.445400085449219,-4188.605434265137,17270.07739330291,16.0,2019-08-01,2019-07-31,target_rebalance,0.0468815603440697,next_close,
NEE,BUY,101.0,44.525028228759766,4497.027851104736,11.24256962776184,-4508.270420732498,12761.806972570412,101.0,2019-08-01,2019-07-31,target_rebalance,0.0425786771401587,next_close,
V,BUY,29.0,170.4923553466797,4944.278305053711,12.360695762634277,-4956.639000816345,7805.1679717540665,115.0,2019-08-01,2019-07-31,target_rebalance,0.1859281336481393,next_close,
AVGO,BUY,323.0,24.02995491027832,7761.6754360198975,19.404188590049745,-7781.079624609947,24.088347144119325,323.0,2019-08-01,2019-07-31,target_rebalance,0.0748220113471524,next_close,
ADBE,SELL,8.0,280.3599853515625,2242.8798828125,5.60719970703125,2237.272683105469,2261.361030249588,8.0,2019-08-05,2019-08-02,weekly_relative_trim,,next_close,weekly_relative_trim
ORCL,SELL,121.0,47.69784164428711,5771.43883895874,14.428597097396851,5757.010241861343,8018.371272110931,0.0,2019-08-15,2019-08-14,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
TSCO,SELL,218.0,17.851655960083008,3891.6609992980957,9.72915249824524,3881.9318467998505,11900.303118910782,0.0,2019-08-26,2019-08-23,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
ADBE,SELL,8.0,282.45001220703125,2259.60009765625,5.649000244140625,2253.9510974121094,14154.254216322892,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
AVGO,SELL,323.0,23.079160690307617,7454.56890296936,18.6364222574234,7435.932480711937,21590.186697034827,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
DHR,SELL,38.0,120.27165222167969,4570.322784423828,11.425806961059571,4558.8969774627685,26149.083674497597,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
SBUX,SELL,36.0,83.75607299804688,3015.2186279296875,7.5380465698242185,3007.6805813598635,29156.76425585746,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
SHOP,SELL,248.0,38.39099884033203,9520.967712402344,23.80241928100586,9497.165293121338,38653.9295489788,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
T,SELL,260.0,16.796571731567383,4367.1086502075195,10.9177716255188,4356.190878582001,43010.120427560796,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
WRB,SELL,159.0,27.533554077148438,4377.835098266602,10.944587745666505,4366.890510520935,47377.01093808173,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
HD,SELL,2.0,190.132080078125,380.26416015625,0.950660400390625,379.31349975585937,47756.32443783759,59.0,2019-09-03,2019-08-30,target_rebalance,0.1036502847253473,next_close,
V,SELL,14.0,170.76693725585938,2390.7371215820312,5.976842803955078,2384.760278778076,50141.08471661567,101.0,2019-09-03,2019-08-30,target_rebalance,0.16,next_close,
MA,SELL,16.0,269.63238525390625,4314.1181640625,10.78529541015625,4303.332868652344,54444.41758526801,40.0,2019-09-03,2019-08-30,target_rebalance,0.0994114055252891,next_close,
NOW,BUY,7.0,52.67599868774414,368.731990814209,0.9218299770355225,-369.6538207912445,54074.76376447677,164.0,2019-09-03,2019-08-30,target_rebalance,0.0810085315709021,next_close,
NEE,BUY,56.0,48.03300857543945,2689.8484802246094,6.724621200561524,-2696.573101425171,51378.190663051595,157.0,2019-09-03,2019-08-30,target_rebalance,0.0707980479112016,next_close,
LRCX,BUY,213.0,19.62836265563965,4180.841245651245,10.452103114128112,-4191.293348765374,47186.89731428622,213.0,2019-09-03,2019-08-30,target_rebalance,0.0392112670713138,next_close,
BKNG,BUY,56.0,76.246826171875,4269.822265625,10.6745556640625,-4280.496821289063,42906.40049299716,56.0,2019-09-03,2019-08-30,target_rebalance,0.04,next_close,
DUK,BUY,59.0,72.37133026123047,4269.908485412598,10.674771213531494,-4280.583256626129,38625.81723637103,59.0,2019-09-03,2019-08-30,target_rebalance,0.04,next_close,
DG,BUY,30.0,141.6121826171875,4248.365478515625,10.620913696289064,-4258.986392211914,34366.83084415912,30.0,2019-09-03,2019-08-30,target_rebalance,0.040134151018748,next_close,
AMT,BUY,24.0,197.82162475585938,4747.718994140625,11.869297485351563,-4759.588291625976,29607.242552533145,24.0,2019-09-03,2019-08-30,target_rebalance,0.0462538734436407,next_close,
AEP,BUY,72.0,73.12708282470703,5265.149963378906,13.162874908447266,-5278.312838287354,24328.92971424579,72.0,2019-09-03,2019-08-30,target_rebalance,0.04966273091075,next_close,
PG,BUY,63.0,102.3418197631836,6447.534645080566,16.118836612701415,-6463.653481693268,17865.276232552522,63.0,2019-09-03,2019-08-30,target_rebalance,0.0609585750657487,next_close,
AMGN,BUY,43.0,168.56346130371094,7248.22883605957,18.120572090148926,-7266.349408149719,10598.926824402803,43.0,2019-09-03,2019-08-30,target_rebalance,0.0691309313992741,next_close,
ORCL,BUY,224.0,47.062965393066406,10542.104248046875,26.35526062011719,-10568.459508666992,30.46731573581019,224.0,2019-09-03,2019-08-30,target_rebalance,0.099780201357784,next_close,
AMT,SELL,24.0,176.91165161132812,4245.879638671875,10.614699096679688,4235.264939575195,4265.732255311005,0.0,2019-09-11,2019-09-10,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
AMGN,SELL,21.0,159.18063354492188,3342.7933044433594,8.356983261108399,3334.436321182251,7600.168576493256,22.0,2019-09-16,2019-09-13,weekly_relative_trim,,next_close,weekly_relative_trim
NOW,SELL,82.0,52.22999954223633,4282.859962463379,10.707149906158447,4272.15281255722,11872.321389050478,82.0,2019-09-16,2019-09-13,weekly_relative_trim,,next_close,weekly_relative_trim
AMGN,SELL,22.0,158.45068359375,3485.9150390625,8.714787597656251,3477.200251464844,15349.521640515322,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
DG,SELL,30.0,144.71498107910156,4341.449432373047,10.853623580932618,4330.595808792114,19680.117449307436,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
V,SELL,101.0,166.08807373046875,16774.895446777344,41.93723861694336,16732.958208160402,36413.07565746784,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
HD,SELL,10.0,197.27774047851562,1972.7774047851562,4.931943511962891,1967.8454612731935,38380.92111874103,49.0,2019-10-01,2019-09-30,target_rebalance,0.0896757029725628,next_close,
PG,SELL,22.0,104.4416275024414,2297.715805053711,5.7442895126342775,2291.9715155410768,40672.89263428211,41.0,2019-10-01,2019-09-30,target_rebalance,0.0398395449611597,next_close,
ORCL,SELL,75.0,48.79529571533203,3659.6471786499023,9.149117946624756,3650.4980607032776,44323.390694985384,149.0,2019-10-01,2019-09-30,target_rebalance,0.0679991869905667,next_close,
SBUX,BUY,30.0,74.87588500976562,2246.2765502929688,5.615691375732422,-2251.892241668701,42071.498453316686,30.0,2019-10-01,2019-09-30,target_rebalance,0.0211599764638032,next_close,
NEE,BUY,49.0,49.410797119140625,2421.1290588378906,6.052822647094727,-2427.1818814849853,39644.3165718317,206.0,2019-10-01,2019-09-30,target_rebalance,0.0957899755770868,next_close,
LRCX,BUY,151.0,21.34354019165039,3222.874568939209,8.057186422348023,-3230.931755361557,36413.38481647015,364.0,2019-10-01,2019-09-30,target_rebalance,0.0731200968727296,next_close,
MDT,BUY,37.0,89.86262512207031,3324.9171295166016,8.312292823791504,-3333.2294223403933,33080.15539412975,37.0,2019-10-01,2019-09-30,target_rebalance,0.0314522593178262,next_close,
MA,BUY,13.0,260.8053283691406,3390.469268798828,8.47617317199707,-3398.9454419708254,29681.209952158926,53.0,2019-10-01,2019-09-30,target_rebalance,0.1303071540102127,next_close,
BKNG,BUY,45.0,77.67022705078125,3495.1602172851562,8.737900543212891,-3503.8981178283693,26177.311834330558,101.0,2019-10-01,2019-09-30,target_rebalance,0.0744264497598581,next_close,
DUK,BUY,55.0,74.31831359863281,4087.5072479248047,10.218768119812012,-4097.726016044617,22079.58581828594,114.0,2019-10-01,2019-09-30,target_rebalance,0.08,next_close,
NOW,BUY,84.0,50.0260009765625,4202.18408203125,10.505460205078125,-4212.689542236328,17866.896276049614,166.0,2019-10-01,2019-09-30,target_rebalance,0.078159273312383,next_close,
VICI,BUY,267.0,15.935110092163086,4254.674394607544,10.63668598651886,-4265.311080594063,13601.585195455551,267.0,2019-10-01,2019-09-30,target_rebalance,0.04,next_close,
AEP,BUY,69.0,73.47386169433594,5069.69645690918,12.67424114227295,-5082.370698051453,8519.214497404098,141.0,2019-10-01,2019-09-30,target_rebalance,0.0976438848602117,next_close,
AMT,BUY,46.0,184.51304626464844,8487.600128173828,21.21900032043457,-8508.819128494262,10.39536890983618,46.0,2019-10-01,2019-09-30,target_rebalance,0.0804264949015991,next_close,
NOW,SELL,166.0,44.00199890136719,7304.331817626953,18.260829544067384,7286.070988082885,7296.466356992722,0.0,2019-10-23,2019-10-22,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
MA,SELL,26.0,265.9310302734375,6914.206787109375,17.28551696777344,6896.921270141602,14193.387627134323,27.0,2019-10-28,2019-10-25,weekly_relative_trim,,next_close,weekly_relative_trim
SBUX,SELL,15.0,72.35722351074219,1085.3583526611328,2.7133958816528323,1082.64495677948,15276.032583913804,15.0,2019-10-28,2019-10-25,weekly_relative_trim,,next_close,weekly_relative_trim
DUK,SELL,4.0,72.91986846923828,291.6794738769531,0.7291986846923828,290.95027519226073,15566.982859106065,110.0,2019-11-01,2019-10-31,target_rebalance,0.0736327164726997,next_close,
SBUX,SELL,11.0,72.01966094970703,792.2162704467773,1.9805406761169435,790.2357297706604,16357.218588876725,4.0,2019-11-01,2019-10-31,target_rebalance,0.0025270291185473,next_close,
HD,SELL,3.0,202.62205505371094,607.8661651611328,1.519665412902832,606.34649974823,16963.565088624957,46.0,2019-11-01,2019-10-31,target_rebalance,0.0844082795258609,next_close,
MDT,SELL,32.0,90.15326690673828,2884.904541015625,7.212261352539063,2877.692279663086,19841.257368288043,5.0,2019-11-01,2019-10-31,target_rebalance,0.0039392838309957,next_close,
VICI,SELL,234.0,17.30360221862793,4049.0429191589355,10.12260729789734,4038.920311861038,23880.17768014908,33.0,2019-11-01,2019-10-31,target_rebalance,0.0052492987812648,next_close,
LRCX,SELL,201.0,25.778268814086914,5181.43203163147,12.953580079078675,5168.478451552391,29048.65613170147,163.0,2019-11-01,2019-10-31,target_rebalance,0.0388386876656942,next_close,
MA,SELL,20.0,268.9380798339844,5378.7615966796875,13.44690399169922,5365.314692687988,34413.97082438946,7.0,2019-11-01,2019-10-31,target_rebalance,0.0167369706990133,next_close,
AMT,SELL,40.0,180.0273895263672,7201.0955810546875,18.00273895263672,7183.092842102051,41597.06366649151,6.0,2019-11-01,2019-10-31,target_rebalance,0.0099694110375313,next_close,
NEE,SELL,179.0,50.194454193115234,8984.807300567627,22.462018251419067,8962.345282316208,50559.408948807715,27.0,2019-11-01,2019-10-31,target_rebalance,0.012294139464786,next_close,
AEP,SELL,122.0,73.74185943603516,8996.506851196289,22.491267127990724,8974.015584068298,59533.424532876015,19.0,2019-11-01,2019-10-31,target_rebalance,0.0123694485441683,next_close,
NOW,BUY,20.0,50.60599899291992,1012.1199798583984,2.5302999496459964,-1014.6502798080444,58518.77425306797,20.0,2019-11-01,2019-10-31,target_rebalance,0.0095130900142116,next_close,
PG,BUY,18.0,105.12574768066406,1892.2634582519531,4.730658645629883,-1896.994116897583,56621.78013617038,59.0,2019-11-01,2019-10-31,target_rebalance,0.058109158864227,next_close,
RNG,BUY,15.0,161.6210174560547,2424.3152618408203,6.060788154602051,-2430.3760499954224,54191.40408617496,15.0,2019-11-01,2019-10-31,target_rebalance,0.0225794630093755,next_close,
MSFT,BUY,19.0,135.68701171875,2578.05322265625,6.445133056640625,-2584.4983557128908,51606.905730462066,19.0,2019-11-01,2019-10-31,target_rebalance,0.0238865127855534,next_close,
ORLY,BUY,92.0,29.134000778198242,2680.3280715942383,6.7008201789855955,-2687.0288917732237,48919.87683868884,92.0,2019-11-01,2019-10-31,target_rebalance,0.0249785704353358,next_close,
WU,BUY,159.0,17.066476821899414,2713.569814682007,6.783924536705017,-2720.353739218712,46199.52309947013,159.0,2019-11-01,2019-10-31,target_rebalance,0.0251912032036334,next_close,
