ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-13,2019-05-14,25.191455841064453,1.0,main,-0.0800249407080984,-0.0800249407080984,-0.03752467984263874,-0.04415724743831462,False,268.0,6751.310165405273,16.878275413513183,7610.6022973704385,0.0
KEYS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-20,2019-05-21,75.36000061035156,1.0,main,-0.13160963162624817,-0.15445682353646573,-0.02693540640722203,-0.10757171302733859,False,46.0,3466.560028076172,8.66640007019043,11068.495925376421,0.0
AVGO,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,23.155799865722656,0.5,main,-0.05889791629088803,-0.05889791629088803,0.009470914330523383,-0.06772739030995589,False,78.0,1806.1523895263672,4.515380973815918,1808.8825359749635,79.0
PEG,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,47.54307556152344,0.5,main,0.011237530848940969,-0.025519437784985666,0.09229621873014127,-0.07420943741381414,False,3.0,142.6292266845703,0.3565730667114258,1951.1551895928224,4.0
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-07-08,2019-07-09,23.20380210876465,1.0,main,-0.0845346688633255,-0.0845346688633255,0.003923646589933716,-0.08811259277907135,False,79.0,1833.1003665924072,4.582750916481018,3779.6728052687486,0.0
CSX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-07-17,2019-07-18,21.86519432067871,1.0,main,-0.09500311931166527,-0.11062574270071723,0.025283698469817928,-0.11732052110162772,False,1.0,21.86519432067871,0.054662985801696776,3801.4833366036255,0.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-26,2019-07-29,52.21574020385742,0.5,main,0.03580612373641934,-0.0335806057499749,0.10528797391260203,-0.06286311967208358,False,3.0,156.64722061157227,0.3916180515289307,3957.738939163669,3.0
ADBE,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-02,2019-08-05,280.3599853515625,0.5,main,0.0006685869745772788,-0.05641403983158322,0.07092300043572353,-0.06560174114531303,False,8.0,2242.8798828125,5.60719970703125,2261.361030249588,8.0
ORCL,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,47.69784164428711,1.0,main,-0.09221967620914806,-0.12665386785064492,-0.03977512636114677,-0.05461694576735787,False,121.0,5771.43883895874,14.428597097396851,8018.371272110931,0.0
TSCO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-23,2019-08-26,17.851655960083008,1.0,main,-0.09971010275408276,-0.10895388309302623,-0.03388282220668681,-0.06813591773386185,False,218.0,3891.6609992980957,9.72915249824524,11900.303118910782,0.0
AMT,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-09-10,2019-09-11,176.91165161132812,1.0,main,-0.0909432402700372,-0.10312344184058697,0.02541800078780443,-0.1134768854929834,False,24.0,4245.879638671875,10.614699096679688,4265.732255311005,0.0
AMGN,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,159.18063354492188,0.5,main,-0.048900174029542054,-0.059018790112563724,0.03559858241572589,-0.08159412139031608,False,21.0,3342.7933044433594,8.356983261108399,7600.168576493256,22.0
NOW,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,52.22999954223633,0.5,main,-0.0477750504951574,-0.16655094455427089,0.036819591235516924,-0.0815905124148627,False,82.0,4282.859962463379,10.707149906158447,11872.321389050478,82.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-10-22,2019-10-23,44.00199890136719,1.0,main,-0.11247926674145114,-0.24468264517215443,0.03441206221032722,-0.1420046558988317,False,166.0,7304.331817626953,18.260829544067384,7296.466356992722,0.0
MA,SELL,weekly_relative_trim,weekly_relative_trim,2019-10-25,2019-10-28,265.9310302734375,0.5,main,0.04193462507024104,-0.07382212392982646,0.10888480617827989,-0.06037613711994083,False,26.0,6914.206787109375,17.28551696777344,14193.387627134323,27.0
SBUX,SELL,weekly_relative_trim,weekly_relative_trim,2019-10-25,2019-10-28,72.35722351074219,0.5,main,-0.036180988802677616,-0.0384038783269266,0.028509242484426878,-0.06289708309362518,False,15.0,1085.3583526611328,2.7133958816528323,15276.032583913804,15.0
AMT,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-01,2019-11-04,176.3102264404297,0.5,main,-0.02431078359547234,-0.060505521929653416,0.04399167846245411,-0.06542433571742579,False,3.0,528.9306793212891,1.3223266983032227,650.1581474494787,3.0
AEP,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,70.50303649902344,0.5,main,-0.03486452795503736,-0.0623372058252315,0.06750582417581152,-0.0958967621651019,False,9.0,634.5273284912109,1.5863183212280274,1283.0991576194615,10.0
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45076751708984,0.5,main,-0.05795154111261802,-0.09542996937251103,0.06750582417581152,-0.11752382277191908,False,100.0,7445.076751708984,18.61269187927246,8709.563217449173,101.0
DUK,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,67.6815185546875,0.5,main,-0.05201817823475974,-0.07430294024662065,0.06750582417581152,-0.11196566773099537,False,55.0,3722.4835205078125,9.306208801269532,12422.740529155715,55.0
MDT,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,89.64672088623047,0.5,main,-0.010996161302389451,-0.01717167617958193,0.05353977191644721,-0.06125628565634711,False,2.0,179.29344177246094,0.44823360443115234,12601.585737323745,3.0
PG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,101.27273559570312,0.5,main,-0.015547916955071517,-0.04194049965211,0.06750582417581152,-0.077801674941686,False,29.0,2936.9093322753906,7.342273330688477,15531.152796268447,30.0
BKNG,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,72.17292785644531,1.0,main,-0.07317635970549963,-0.11004908422900839,0.07735384423432978,-0.13972215790143716,False,101.0,7289.465713500977,18.22366428375244,22802.394845485673,0.0
DUK,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,69.23177337646484,1.0,main,-0.05638409637656061,-0.0785662262023189,0.07735384423432978,-0.12413557655789242,False,55.0,3807.7475357055664,9.519368839263917,26600.623012351974,0.0
HD,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-06,2019-12-09,186.03839111328125,0.5,main,0.07302198873920807,-0.0971300829227505,0.15767424670195274,-0.073122692505173,False,3.0,558.1151733398438,1.3952879333496093,597.143986639951,3.0
BIO,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,366.8900146484375,0.5,main,-0.04589969300143437,-0.05232500387790162,0.018226382915672135,-0.06297821092936395,False,4.0,1467.56005859375,3.668900146484375,2061.0351450872167,5.0
LPX,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,26.046632766723633,0.5,main,-0.0414937872960941,-0.046503655564922086,0.03651911862506507,-0.07526431931582966,False,12.0,312.5595932006836,0.781398983001709,2372.8133393048984,13.0
ORCL,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-20,2019-12-23,48.930931091308594,0.5,main,0.015431709741965838,-0.057831022553226585,0.11369373282620399,-0.08823074081137194,False,111.0,5431.333351135254,13.578333377838135,7790.568357062314,112.0
