horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-18,2026-06-18,0.27698130409325517,16.827631154939592,-0.1274991345270423,4.87744655940179,0.6164995339578867,609770.6135200574,778665.6732505872,0.16620260360147446,0.147698778675184,main,portfolio
3M,completed,2026-03-18,2026-06-18,0.4395034775687454,3.247385587492462,-0.1274991345270423,3.1277987688969358,0.5000465354081731,540926.5662669446,778665.6732505872,0.30275928293036625,0.147698778675184,main,portfolio
6M,completed,2025-12-18,2026-06-18,0.9044422110324917,2.6429824563951523,-0.12816991415221157,3.1724885856850316,0.4450159987060798,408868.1025550438,778665.6732505872,0.24882835781510873,0.147698778675184,main,portfolio
YTD,completed,2026-01-02,2026-06-18,0.8462522191303581,2.8230675267841194,-0.12816991415221157,3.156063953522744,0.4605471858616466,421754.76632188575,778665.6732505872,0.2237944589733732,0.147698778675184,main,portfolio
1Y,completed,2025-06-18,2026-06-18,1.7054046355533719,1.707249482081469,-0.12816991415221157,2.8385912349114837,0.3778792619836807,287818.5625239444,778665.6732505872,0.1862984425027658,0.147698778675184,main,portfolio
2Y,completed,2024-06-18,2026-06-18,2.0216413128795296,0.7389453018927565,-0.23766430166089703,1.8951809881398685,0.3210613093201503,257696.26260124936,778665.6732505872,0.2234878761960502,0.147698778675184,main,portfolio
FULL,completed,2019-07-01,2026-06-18,6.804691936219036,0.34313076007971177,-0.2718257190865938,1.2552862022207691,0.26340333645003927,99768.91844213007,778665.6732505872,0.26590634299755517,0.147698778675184,main,portfolio
1M,completed,2026-05-18,2026-06-18,0.357307693364624,35.58053868042151,-0.14998977414516634,5.498298221642188,0.6831364272294043,952013.8788056578,1292175.761892816,0.06872848924883007,0.0576676080156916,concentrated,portfolio
3M,completed,2026-03-18,2026-06-18,0.4026301825126224,2.831602048885559,-0.14998977414516634,2.8477929892768237,0.5153985755933062,921251.92941311,1292175.761892816,0.4135766479256043,0.0576676080156916,concentrated,portfolio
6M,completed,2025-12-18,2026-06-18,1.4049756936330038,4.818873305388964,-0.14998977414516634,3.856754626822164,0.4956261932118148,537292.6492827999,1292175.761892816,0.3070137474787607,0.0576676080156916,concentrated,portfolio
YTD,completed,2026-01-02,2026-06-18,1.1624093157911322,4.401959368298898,-0.14998977414516634,3.636399672961626,0.5004899186802838,597562.9833152401,1292175.761892816,0.3215074347726384,0.0576676080156916,concentrated,portfolio
1Y,completed,2025-06-18,2026-06-18,3.4689250617289513,3.473510043502081,-0.14998977414516634,3.4745448108787236,0.4648212132001254,289146.8852227509,1292175.761892816,0.20756604623918842,0.0576676080156916,concentrated,portfolio
2Y,completed,2024-06-18,2026-06-18,4.239613561265652,1.290318937794523,-0.22984365433150045,2.431863294236457,0.3713300745033444,246616.61528730855,1292175.761892816,0.3140698218644699,0.0576676080156916,concentrated,portfolio
FULL,completed,2019-07-01,2026-06-18,11.950153350246076,0.4444176004792382,-0.24695685042019266,1.4007627133229132,0.30165386697695995,99780.73054001808,1292175.761892816,0.41919482727179375,0.0576676080156916,concentrated,portfolio
