strategy,status,n,avg_return,median_return,hit_rate,loss_rate,worst_return,best_return,trade_sharpe
hold_3m_return,event_level,27,0.3638490131798988,0.3177769915887294,0.8888888888888888,0.1111111111111111,-0.06394467883746813,1.179508427626205,1.2468158366299698
hold_6m_return,event_level,27,0.9308825740566102,0.8459068274049208,1.0,0.0,0.5047477676826517,2.752749146539351,1.8928226091666158
hold_12m_return,event_level,27,2.5237308084465475,1.7908971336324369,1.0,0.0,0.7982026667040656,7.512029627958478,1.4445702332430517
hold_18m_return,event_level,19,3.123571461999348,1.8960344198266808,1.0,0.0,0.9011013405286403,13.037434129028082,1.0560405167586868
trail20_after_50pct_return,event_level,25,1.7185942137405572,1.1735219892123556,1.0,0.0,0.3295917836093556,6.015578054602121,1.1411909851555835
ma50_5d_after_50pct_return,event_level,23,1.1762953791006454,1.0437342863340904,1.0,0.0,0.27518281972239045,5.377114039811435,1.178555951073316
ma200_after_50pct_return,event_level,19,3.1218952274933467,1.1760440684726192,1.0,0.0,0.1526945609798036,18.142335887099815,0.6921711867484851
