adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.4720314484961432,0.12431659548690965,0.34771485300923355,1.6761379600533215,5.153782555349044,-0.2009632070463695,1.4175875144889596,0.5903614457831325,0.6268407873043507,0.08759698266393998,3.0,1,25.0,100000.0,1450195.415673864,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.5865066448104823
False,1.0,83,1.0,0.46553855160847735,0.12431659548690965,0.3412219561215677,1.6527544527447322,5.5029966066294325,-0.19305887485557993,1.368939311098997,0.5903614457831325,0.6465656305309672,0.08351357628472801,3.0,1,25.0,100000.0,1406525.5530978786,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.5810507271352181
False,1.0,83,1.0,0.43259711669397793,0.12431659548690965,0.3082805212070683,1.7946316314844748,4.988313823092134,-0.14962022840994316,1.5471237278483263,0.6506024096385542,0.6096252749818285,0.07828150769449983,5.0,1,25.0,100000.0,1201871.8679200858,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.5781223524832014
False,1.0,83,1.0,0.45940545635695673,0.12431659548690965,0.3350888608700471,1.6608006460113627,5.129474815016559,-0.1949672976517558,1.3535041016352551,0.5783132530120482,0.6410353878301704,0.0806798667343477,3.0,1,25.0,100000.0,1366313.7188396489,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.5736072998507532
False,1.0,83,1.0,0.43369945475318405,0.12431659548690965,0.3093828592662744,1.7429847810591985,4.8064080526948745,-0.15991372652002922,1.4683821050912989,0.5903614457831325,0.6195616467861994,0.07650803307311733,4.0,1,25.0,100000.0,1208282.9962523656,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.5681614636105505
False,1.0,83,1.0,0.4294519190249473,0.12431659548690965,0.30513532353803763,1.7759945019198016,5.05425052604813,-0.1591523121835292,1.5802319406517693,0.6265060240963856,0.5955000442290996,0.08392216528018712,5.0,1,25.0,100000.0,1183739.305025944,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.5679183715622933
False,1.0,83,1.0,0.42784553165504224,0.12431659548690965,0.3035289361681326,1.722979894024576,4.642567237791446,-0.17010720401341806,1.4828114978564275,0.6024096385542169,0.6104486244087541,0.08047622651304423,4.0,1,25.0,100000.0,1174568.8668752026,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.556016620078643
False,1.0,83,1.0,0.45383912337277565,0.12431659548690965,0.329522527885866,1.519649513471826,4.849541017746524,-0.20660465272125605,1.1848741294505942,0.5783132530120482,0.6678750229073482,0.08173425072431902,2.0,1,25.0,100000.0,1330673.2688424296,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.550955433183716
False,1.0,83,1.0,0.45383912337277565,0.12431659548690965,0.329522527885866,1.519649513471826,4.849541017746523,-0.20660465272125605,1.1848741294505942,0.5783132530120482,0.6678750229073482,0.08173425072431902,2.0,1,25.0,100000.0,1330673.2688424299,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.550955433183716
False,1.0,83,1.0,0.45383912337277565,0.12431659548690965,0.329522527885866,1.5196495134718255,4.849541017746523,-0.20660465272125605,1.1848741294505942,0.5783132530120482,0.6678750229073482,0.08173425072431902,2.0,1,25.0,100000.0,1330673.2688424299,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.550955433183716
False,1.0,83,1.0,0.40475945232672284,0.12431659548690965,0.2804428568398132,1.764538145081952,4.888953613868533,-0.15812632480518585,1.504443532801588,0.6385542168674698,0.6112743802885755,0.08286468618525962,7.0,1,25.0,100000.0,1049333.5962303944,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.5407837716783165
False,1.0,83,1.0,0.3920324507795019,0.12431659548690965,0.26771585529259223,1.7688260216885414,5.027850293599716,-0.1528354815029469,1.4977550658327492,0.6385542168674698,0.6067810069364511,0.08449444758218122,10.0,1,25.0,100000.0,985314.1894427692,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.5295079795909081
