portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,SNDK,0.3994797265337311,0.1681707650742368,TRIM_REVIEW,current weight materially above target,0.1681707650742368
concentrated,BE,0.2151069095014262,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.1820516089137576,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,CIEN,0.0849204523327283,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,LITE,0.0529216737747836,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.0655196289435729,0.0,CASH_NO_ACTION,cash row,0.0655196289435729
main,SNDK,0.1617847185179768,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,STM,0.1183287851033038,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MRVL,0.11695349261333,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,WDC,0.1163387254931085,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CIEN,0.0621605501658861,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,ON,0.0517813649886924,0.0283154551300358,TRIM_REVIEW,current weight materially above target,0.0283154551300358
main,LITE,0.0498284749346665,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MU,0.0471780976993477,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,PWR,0.0399680592204231,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,FIX,0.0315845641631909,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,COHR,0.0235942518338193,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,TER,0.0130805428328964,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,KEYS,0.0092696380643377,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CASH,0.1581487343690202,0.0,CASH_NO_ACTION,cash row,0.1581487343690202
main,AAPL,0.0,0.0832493610597719,NEW_POSITION_REVIEW,target-only position from production target,0.0832493610597719
main,AMAT,0.0,0.0336298613932766,NEW_POSITION_REVIEW,target-only position from production target,0.0336298613932766
main,AMD,0.0,0.0336298613932766,NEW_POSITION_REVIEW,target-only position from production target,0.0336298613932766
main,ARW,0.0,0.0274640326880622,NEW_POSITION_REVIEW,target-only position from production target,0.0274640326880622
main,CAT,0.0,0.2103344691682457,NEW_POSITION_REVIEW,target-only position from production target,0.2103344691682457
main,COHU,0.0,0.0278094638943719,NEW_POSITION_REVIEW,target-only position from production target,0.0278094638943719
main,FTI,0.0,0.064695631067074,NEW_POSITION_REVIEW,target-only position from production target,0.064695631067074
main,KLAC,0.0,0.0322721030479282,NEW_POSITION_REVIEW,target-only position from production target,0.0322721030479282
main,KNX,0.0,0.0389241630828028,NEW_POSITION_REVIEW,target-only position from production target,0.0389241630828028
main,LRCX,0.0,0.0336298613932766,NEW_POSITION_REVIEW,target-only position from production target,0.0336298613932766
main,NUE,0.0,0.0638349757446707,NEW_POSITION_REVIEW,target-only position from production target,0.0638349757446707
main,NXPI,0.0,0.0636059024028191,NEW_POSITION_REVIEW,target-only position from production target,0.0636059024028191
main,R,0.0,0.0389241630828028,NEW_POSITION_REVIEW,target-only position from production target,0.0389241630828028
main,RKLB,0.0,0.0485870438954353,NEW_POSITION_REVIEW,target-only position from production target,0.0485870438954353
main,STLD,0.0,0.0399999999999999,NEW_POSITION_REVIEW,target-only position from production target,0.0399999999999999
main,TKR,0.0,0.0632301607707132,NEW_POSITION_REVIEW,target-only position from production target,0.0632301607707132
main,UMC,0.0,0.067863490785436,NEW_POSITION_REVIEW,target-only position from production target,0.067863490785436
concentrated,AMAT,0.0,0.2465930470198223,NEW_POSITION_REVIEW,target-only position from production target,0.2465930470198223
concentrated,AMD,0.0,0.3183335560357253,NEW_POSITION_REVIEW,target-only position from production target,0.3183335560357253
concentrated,LRCX,0.0,0.2669026318702155,NEW_POSITION_REVIEW,target-only position from production target,0.2669026318702155
