as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,267.0,1980.0999755859373,528686.6934814453,0.3994797265337311,1121.061724830656,229363.21295166016,7047.977565917969,2026-03-02,2026-05-01,102.0,2.0,267.0,1121.061724830656,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.1681707650742368,EXIT_REVIEW,False,TRIM_REVIEW,current weight materially above target,0.1681707650742368,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BE,1094.0,260.2200012207031,284680.6813354492,0.2151069095014262,290.5199890136719,-33148.18664550781,0.0,2026-05-01,2026-05-01,42.0,1.0,1094.0,290.5199890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,WDC,428.0,562.9299926757812,240934.0368652344,0.1820516089137576,393.9416230706016,72327.02219101688,126439.21676383232,2026-02-02,2026-05-01,130.0,2.0,428.0,404.2599404593494,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,252.0,445.9800109863281,112386.96276855467,0.0849204523327283,440.8863088015275,1283.6129505697609,92672.17283514344,2026-03-02,2026-05-01,102.0,2.0,252.0,471.8880847749256,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,LITE,76.0,921.5599975585938,70038.55981445312,0.0529216737747836,548.8713460475947,28324.337514835934,303182.1730926928,2026-02-02,2026-05-01,130.0,2.0,76.0,645.1084257427015,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SNDK,68.0,1980.0999755859373,134646.79833984375,0.1617847185179768,769.411777271944,82326.79748535156,1797.9534606933594,2026-03-02,2026-05-01,102.0,2.0,68.0,769.411777271944,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,STM,1274.0,77.30000305175781,98480.20388793944,0.1183287851033038,55.75,27454.703887939453,123.30525745391849,2026-05-01,2026-05-01,42.0,1.0,1274.0,55.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,MRVL,348.0,279.70001220703125,97335.60424804688,0.11695349261333,164.9499969482422,39933.005310058594,-1757.7498550128937,2026-05-01,2026-05-01,42.0,1.0,348.0,164.9499969482422,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,172.0,562.9299926757812,96823.95874023438,0.1163387254931085,337.8630190361833,38711.51946601085,34663.8768615801,2026-02-02,2026-05-01,130.0,2.0,172.0,369.4837046778479,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,CIEN,116.0,445.9800109863281,51733.68127441406,0.0621605501658861,385.2558077564177,7044.007574669609,25711.111769545787,2026-03-02,2026-05-01,102.0,2.0,116.0,410.0762076542295,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ON,369.0,116.79000091552734,43095.51033782959,0.0517813649886924,103.02999877929688,5077.440788269043,491.7668813896185,2026-05-01,2026-05-01,42.0,1.0,369.0,103.02999877929688,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0283154551300358,BUY_REVIEW,False,TRIM_REVIEW,current weight materially above target,0.0283154551300358,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LITE,45.0,921.5599975585938,41470.19989013672,0.0498284749346665,334.0587455650683,26437.556339708644,70078.36579501502,2026-02-02,2026-05-01,130.0,2.0,45.0,481.92112223307294,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,MU,40.0,981.6099853515624,39264.3994140625,0.0471780976993477,468.6510319121897,20518.35813757492,22575.741765875096,2026-01-02,2026-05-01,161.0,2.0,40.0,474.13328552246094,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PWR,47.0,707.739990234375,33263.779541015625,0.0399680592204231,742.2100219726562,-1620.0914916992188,1056.6800170898437,2026-05-01,2026-05-01,42.0,1.0,47.0,742.2100219726562,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,FIX,14.0,1877.6099853515625,26286.539794921875,0.0315845641631909,1866.2886962890625,158.498046875,0.0,2026-05-01,2026-05-01,42.0,1.0,14.0,1866.2886962890625,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,COHR,51.0,385.0299987792969,19636.52993774414,0.0235942518338193,278.41482364430146,5437.373931884766,7938.350762596129,2025-12-01,2026-05-01,193.0,3.0,51.0,295.4074515548407,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,TER,27.0,403.2000122070313,10886.400329589844,0.0130805428328964,215.72899060733764,5061.717583191728,13705.62033357349,2026-01-02,2026-03-02,161.0,2.0,27.0,268.7419128417968,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
