portfolio_kind,ticker,entry_date,entry_signal_date,entry_reason,quantity_open,entry_price,entry_value_usd,entry_fee_unrealized_usd,entry_target_weight,fill_mode,entry_name,entry_sector,entry_industry_group,entry_source_universe,entry_score,entry_raw_score,entry_sleeve,entry_sleeve_role,entry_selection_path,entry_candidate_gate_label,entry_candidate_minimum_pass,entry_defensive_rotation_action,entry_monster_early_score,entry_stale_mega_leader_score,entry_stale_leader_reason,entry_risk_entry_block_score,entry_theme_phase,entry_theme_horizon,entry_theme_holding_profile,entry_theme_short_cycle_flag,entry_theme_structural_growth,entry_style_regime,entry_regime_state,entry_regime_state_score,entry_rs_acceleration_score,entry_h6_dynamic_leader_score,entry_explosion_entry_score,entry_explosion_exit_score,entry_explosion_net_score,entry_quality_score,entry_concentrated_score,entry_selection_confirmation_score,entry_ml_technical_agreement_score,entry_trend_template_full,entry_breakout_setup_quality_score,entry_volatility_contraction_score,entry_oneil_leadership_score,entry_industry_group_strength_score,entry_future_winner_scout_score,entry_profitability_inflection_score,entry_market_cap_live,entry_mktcap,entry_dollar_vol_20d,entry_current_price_live,entry_px,entry_signal_breakdown
main,KO,2026-03-02,2026-02-27,target_rebalance,149.0,79.67218017578125,11871.154846191406,29.67788711547852,0.0351157523738051,next_close,COCA-COLA,Consumer Staples,Food Beverage & Tobacco,current_constituents_proxy,4.383866299745592,4.383866299745592,core_compounder,,,core_strict,True,neutral,0.4692392974701675,0.0,,0.0,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.2106214487277783,0.8115080003468925,0.0,0.0,0.0,0.5416375347386235,,1.0,1.0,1.0,0.7041554859260569,-0.0144561177215862,0.0532034495036256,-0.0783189604015597,0.4159203742691858,0.2303887377130394,,348474997375.4883,1625650501.928482,,81.00302124023438,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.8115080003468925, ""rs_acceleration_score"": 0.2106214487277783, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,PEG,2026-03-02,2026-02-27,target_rebalance,93.0,83.82633209228516,7795.8488845825195,19.4896222114563,0.0231695507156737,next_close,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Utilities,current_constituents_proxy,2.473794587394287,2.473794587394287,early_scout,,,early_relaxed,True,neutral,0.4740252047025858,0.0,,0.0,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.1780183654904469,0.0572583904945333,0.0,0.0,0.0,0.9685566418056611,,1.0,1.0,0.0,0.5615504067218599,-0.2171290904476657,-0.2373594764062357,0.378169932589245,0.5656198392379758,0.2595115164741879,,11270663177.490234,231898320.96279144,,85.3838119506836,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0572583904945333, ""rs_acceleration_score"": 0.1780183654904469, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.05, ""theme_phase_multiplier_primary"": 1.05}"
main,BKNG,2025-09-02,2025-08-29,target_rebalance,1.0,218.9242706298828,218.9242706298828,23.534359092712403,0.1771922366801153,next_close,BOOKING HOLDINGS INC,Consumer Discretionary,Other,current_constituents_proxy,6.077924810912799,6.077924810912799,future_winner,,,future_relaxed,True,neutral,0.41445262430039,0.0,,0.1604166666666666,,unknown,neutral,0.0,0.35,balanced,bull,1.0,-1.607622458803677,0.0,0.0,0.0,0.0,0.8205469042281412,,1.0,0.5,0.0,0.345812017676896,0.0361015712319252,0.1921280378298437,0.6606401891492184,0.1868311490254899,0.3236906880276246,,14305209360.717772,974637129.8332214,,222.64224243164065,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": -1.607622458803677, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,BKNG,2026-03-02,2026-02-27,target_rebalance,53.0,166.81065368652344,8840.964645385742,22.102411613464355,0.0268635806748568,next_close,BOOKING HOLDINGS INC,Consumer Discretionary,Other,current_constituents_proxy,5.22415275519335,5.22415275519335,early_scout,,,early_relaxed,True,neutral,0.2055748793815107,0.0,,0.3197916666666667,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-0.143294246905089,0.0,0.0,0.0,0.0,0.5,,1.0,0.0,0.0,-0.5507075692449971,-0.4816911392998331,-0.049639868292789,0.0722990121959181,-0.4517756225451895,-0.0535629667832483,,10836156182.617188,2708828741.81366,,169.18804931640625,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0585116387473043, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": -0.143294246905089, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.5, ""theme_phase_multiplier_primary"": 0.5}"
main,LRCX,2025-11-03,2025-10-31,target_rebalance,25.0,160.7823486328125,4019.5587158203125,14.068455505371094,0.0495893220465155,next_close,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.446700738269986,4.446700738269986,future_winner,,,future_relaxed,True,promote_monster_early,0.6450465547388222,0.0,,0.1083333333333333,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,0.820573228274446,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.4763726672997764,-0.1450664250728712,0.7466666666666668,2.9447790460038745,2.2835388770844127,0.9186108932744844,,204708782103.28677,1671884535.0722504,,157.01307678222656,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": 0.820573228274446, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,LRCX,2025-12-01,2025-11-28,target_rebalance,47.0,154.35064697265625,7254.480407714844,18.13620101928711,0.0750094415055261,next_close,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.26572518193479,4.26572518193479,future_winner,,,future_relaxed,True,neutral,0.5781841363169533,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,bull,1.0,-0.3007882877495085,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.1912704402604633,-0.1134159334061448,0.7466666666666668,2.5059318518008395,1.7970758460668472,0.6006188627827564,,202810681760.5896,1717301337.508545,,155.55722045898438,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -0.3007882877495085, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,MLM,2025-10-01,2025-09-30,target_rebalance,1.0,618.4745483398438,618.4745483398438,23.19279556274414,0.0342280303614099,next_close,MARTIN MARIETTA MATERIALS INC,Materials,Construction & Engineering,current_constituents_proxy,1.8494464017328185,1.8494464017328185,early_scout,,,early_relaxed,True,neutral,0.4906666293795387,0.0,,0.0,,unknown,neutral,0.0,0.35,balanced,neutral,0.0,0.3857886738033207,0.8170618350263895,0.0,0.0,0.0,0.5587462492310544,,1.0,1.0,1.0,0.6398769033150095,0.0461169376363654,0.0197002922248209,-0.0537463471897378,0.9490027576894172,-0.0152403183992849,,38865181124.82941,218004912.4569702,,628.6685180664062,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.8170618350263895, ""rs_acceleration_score"": 0.3857886738033207, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,COST,2026-03-02,2026-02-27,target_rebalance,10.0,1001.3170776367188,10013.170776367188,25.03292694091797,0.0319506036735397,next_close,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,current_constituents_proxy,4.164913744194317,4.164913744194317,core_compounder,,,core_strict,True,neutral,0.3924978408227779,0.0,,0.0135416666666666,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.9303879066062012,0.0,0.0,0.0,0.0,0.939686999187178,,1.0,1.0,0.0,0.519187738869057,-0.0938223528779227,-0.0075087322443353,-0.1122816938916152,0.2443382042028842,-0.0952419533222998,,447258344683.1055,2191364615.732727,,1009.325439453125,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": 0.9303879066062012, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,STE,2026-02-02,2026-01-30,target_rebalance,3.0,263.5697021484375,790.7091064453125,28.33374298095703,0.0334248907489491,next_close,STERIS,Health Care,Medical Devices,current_constituents_proxy,1.2268267868461151,1.2268267868461151,early_scout,,,early_relaxed,True,neutral,0.4920941818219275,0.0,,0.1333333333333333,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-0.0460824835988199,0.0515630253377452,0.0,0.0,0.0,0.8923305122591134,,1.0,1.0,1.0,0.6976990083428204,0.0150167801299903,0.0478147069470245,-0.1948076447165459,1.097231868538615,0.5502787265857052,,25905259585.57129,130243478.57673644,,261.9338684082031,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0515630253377452, ""rs_acceleration_score"": -0.0460824835988199, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,AMAT,2026-02-02,2026-01-30,target_rebalance,32.0,327.9909362792969,10495.7099609375,26.23927490234375,0.0308819099609141,next_close,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.2498241800644525,4.2498241800644525,future_winner,,,future_relaxed,True,promote_monster_early,0.6085326862003503,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-0.6655915287831893,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.317279121660431,-0.1919797057021881,0.14,2.668925995906205,1.7161446131507063,0.7448064371310132,,271699229248.04688,2448488095.7400517,,321.91851806640625,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -0.6655915287831893, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
