portfolio_kind,variant_id,cost_bps,status,metric_mode,cagr,max_dd,sharpe,trade_count,total_fees_usd,avg_cash_weight,research_only,production_activation_allowed
concentrated,concentrated_N5_cap30_sub70_risk,25.0,completed,broker_ledger_next_close,0.2708831596806158,-0.5159150006891224,0.8294599602893064,520,24306.622208197117,0.14464022411686345,True,False
concentrated,concentrated_N5_cap30_sub70_risk,50.0,completed,broker_ledger_next_close,0.24786550053658774,-0.5376383011658028,0.7811621503492419,521,45438.17535178184,0.1437468075868996,True,False
concentrated,concentrated_N5_cap30_sub70_risk,75.0,completed,broker_ledger_next_close,0.22533561404178037,-0.5576971914480766,0.7327546677405168,521,63767.355778548714,0.14307418302662397,True,False
concentrated,concentrated_N5_cap30_sub70_risk,100.0,completed,broker_ledger_next_close,0.2027246390896269,-0.5775495760131426,0.6835967725470546,522,79600.30667724609,0.142456039253458,True,False
main,main_N18_cap12_sub40_theme60_risk,25.0,completed,broker_ledger_next_close,0.31291344416459865,-0.30713004812869393,1.1169910033219976,1813,30315.922484891416,0.15819050655875552,True,False
main,main_N18_cap12_sub40_theme60_risk,50.0,completed,broker_ledger_next_close,0.29114146061333246,-0.30911409550834734,1.057200891342702,1812,56424.73027146339,0.1573842586456257,True,False
main,main_N18_cap12_sub40_theme60_risk,75.0,completed,broker_ledger_next_close,0.26951805504928994,-0.31890123065700027,0.9964117439692216,1809,78960.10652640939,0.15654646206593215,True,False
main,main_N18_cap12_sub40_theme60_risk,100.0,completed,broker_ledger_next_close,0.24806246865302461,-0.33713238053960026,0.9352408220698685,1807,98262.81300381661,0.15578454134290573,True,False
