rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,weighted_forward_return,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-07-31,CDNS,0.12,confirm,0.5878963109263059,0.03672836839078997,0.10235354840303157,4,0,-0.0595318807721099,-0.007143825692653188,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6499922112792426,1.2762159138773217,1.0,-2.1968364012727086,nan,1.0,0.5374810743929784,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.12,confirm,0.8038035362275953,0.22935203684600314,0.22935203684600314,3,0,0.0813464539236252,0.009761574470835024,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.2773623907824309,nan,1.0,0.4878519459598398,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.12,confirm,0.12588685368996222,0.0779116092740546,0.0779116092740546,3,1,0.0388572638893003,0.004662871666716036,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.3633355880705856,0.6486737943996012,0.0106658671260991,0.4201718468061617,nan,0.0,0.3053487478851051,0.0135416666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SHOP,0.12,confirm,0.5234386485393813,0.3457668777637297,0.3457668777637297,3,0,0.1784676614733518,0.021416119376802215,Software,Software - Application,unknown,neutral,0.35,0.35,0.6304863655509287,1.2762159138773217,0.388974436982636,-2.0657578956053144,nan,0.0,0.4924130850769821,0.2416666666666667,neutral,0.3735467688077781,0.0,0.0
2019-07-31,ADBE,0.12,confirm,0.8995249342845013,-0.02622274446730244,0.013553656231158895,2,0,-0.0392444943135696,-0.0047093393176283515,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6809441641312068,1.2762159138773217,1.0,-0.3639578996194208,nan,1.0,0.5157857042952753,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.12,confirm,0.9885343167100388,0.10638335858152703,0.10638335858152703,2,0,0.072885749465716,0.008746289935885918,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0,0.5507540746822879,-0.4270764021726911,nan,0.0,0.5589566818949325,0.2416666666666667,neutral,0.3540618998272937,0.0,0.0
2019-07-31,CTAS,0.05,scout,1.0847055871503317,0.009001621009868233,0.009001621009868233,1,0,0.0090016210098682,0.00045008105049341,Industrials,Commercial Services,unknown,neutral,0.35,0.35,1.0,1.0,0.5104504799914876,0.8996248594881131,nan,0.0,0.52577804667747,0.1083333333333333,neutral,0.2846848712565041,0.0,0.0
2019-08-30,NOW,0.11428571428571427,confirm,0.1664029507255726,-0.07286530177986761,0.026508967814092177,5,2,-0.0569124251891639,-0.006504277164475873,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.4,0.8560824689589972,0.4292640861929233,-1.0596714362098694,nan,0.0,0.3828674841818714,0.1604166666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,CDNS,0.11428571428571427,confirm,0.12398158239549739,-0.010965458966829766,0.10235354840303157,5,1,-0.0460041692807636,-0.005257619346372981,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.3696884441299352,0.8560824689589972,1.0,-1.1447944979780158,nan,1.0,0.3571295277659475,0.146875,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SBAC,0.11428571428571427,confirm,0.6534306143044732,0.10415821289270788,0.22935203684600314,4,0,-0.1018372445003545,-0.011638542228611942,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,0.4459812604942689,-1.1737461063862182,nan,0.0,0.4970193403091873,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SHOP,0.11428571428571427,confirm,0.7664491794315131,0.08516471072514942,0.3457668777637297,4,0,-0.1936458470962108,-0.02213095395385266,Software,Software - Application,unknown,neutral,0.35,0.35,0.77,0.8560824689589972,0.5421922747542707,-0.82030709887878,nan,0.0,0.4735406858610739,0.2416666666666667,neutral,0.4271163188765939,0.0,0.0
2019-08-30,ADBE,0.11428571428571427,confirm,0.4477401350555588,-0.07099768153667796,0.013553656231158895,3,0,-0.0459806766023527,-0.005254934468840308,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4836702739607394,0.8560824689589972,1.0,0.2666762202330331,nan,1.0,0.3692422477487898,0.0135416666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,HEI,0.26666666666666666,winner,0.9327859438034377,-0.0758900025692103,0.10638335858152703,3,0,-0.1647470198615663,-0.043932538629751015,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.1382157699480897,0.3705730412634076,-0.9869982404347823,nan,0.0,0.5360358511601965,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,CTAS,0.11428571428571427,confirm,1.0214671781719888,0.0064269966723371486,0.009001621009868233,2,0,-0.0025516553035409,-0.00029161774897610285,Industrials,Commercial Services,unknown,neutral,0.35,0.35,1.0,1.0341597189969287,0.3707503602386261,0.2348843534036261,nan,0.0,0.5198890216297527,0.0,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MU,0.047619047619047616,scout,1.3064745745378228,-0.06233180012266637,0.0,1,0,-0.0623318001226664,-0.0029681809582222094,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.3800294514305784,3.0,nan,0.0,0.3900325386414263,0.0,neutral,0.2296455592676155,0.0,0.0
2019-09-30,SBAC,0.11214953271028037,confirm,-0.09623701424246023,0.09714375128056751,0.22935203684600314,5,1,-0.0063527685889903,-0.0007124600286718093,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.3191296559644486,0.3520034353349339,0.0166538842925135,-1.1698655522245267,nan,0.0,0.3191296559644486,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,SHOP,0.11214953271028037,confirm,-0.35777547320420083,0.09094465480725433,0.3457668777637297,5,1,0.0053263288282223,0.0005973452891464261,Software,Software - Application,unknown,neutral,0.35,0.35,0.2085497502076323,0.2085497502076323,0.0,-2.315463362157796,nan,0.0,0.2085497502076323,0.2552083333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,ADBE,0.11214953271028037,confirm,-0.16900410731545512,-0.0901111423142904,0.013553656231158895,4,1,-0.0205741798462121,-0.002307384655649955,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.2319831234876817,0.2319831234876817,0.0,-0.5878292286168708,nan,0.0,0.2319831234876817,0.1875,rotate_out_stale_core,0.1942480183164893,0.0,0.0
2019-09-30,HEI,0.26168224299065423,winner,-0.16494614151148376,-0.10643534664279608,0.10638335858152703,4,1,-0.0330537967974678,-0.008649591685318677,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,0.2845440772060761,0.5194434115563799,0.045534469391595,-1.81832866080442,nan,0.0,0.2845440772060761,0.1739583333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,CTAS,0.26168224299065423,winner,0.9255379667571659,0.03105070320667913,0.03105070320667913,3,0,0.0244664606730127,0.0064024383069565954,Industrials,Commercial Services,unknown,neutral,0.35,0.35,1.0,1.0,0.3589935624566404,-0.052225865657326,nan,0.0,0.5419395660865843,0.1333333333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MU,0.04672897196261683,scout,0.3306365641860974,0.04905708373634576,0.04905708373634576,2,1,0.1187934963280017,0.005551097959252416,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.5931551616308642,0.9203487497286148,0.1173985038434966,1.1863103232617285,nan,0.0,0.301532834454306,0.0135416666666666,neutral,0.1942480183164893,0.0,0.0
2019-09-30,GMED,0.04672897196261683,scout,1.2252945415341385,-0.018706139715146453,0.0,1,0,-0.0187061397151464,-0.0008741186782778693,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,0.1237802189162816,3.0,nan,0.0,0.3853937678311459,0.0,neutral,0.8360040890142209,0.0,0.0
2019-09-30,SYY,0.04672897196261683,scout,1.1342931444769824,0.000942600684904038,0.000942600684904038,1,0,0.000942600684904,4.4046760976822434e-05,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.1012250363307243,nan,1.0,0.5245862886806425,0.0,neutral,0.1942480183164893,0.0,0.0
2019-10-31,ADBE,0.12,confirm,0.1710061244355327,-0.02785258368520449,0.013553656231158895,5,2,0.0684243554618744,0.008210922655424929,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6,0.6,0.0,-0.747898858395307,nan,0.0,0.2600619254825073,0.1875,neutral,0.0045461999719623,0.0,0.0
2019-10-31,CTAS,0.28,winner,0.621083263351145,-0.023914712061916532,0.03105070320667913,4,0,-0.0533100992004053,-0.014926827776113486,Industrials,Commercial Services,unknown,neutral,0.35,0.35,0.99,0.99,0.3582570929694296,-1.3284891749694423,nan,0.0,0.5183875747531075,0.1333333333333333,neutral,0.0045461999719623,0.0,0.0
2019-10-31,MU,0.12,confirm,0.7163593389802302,-0.0030865195917613164,0.04905708373634576,3,0,-0.0497052106472521,-0.005964625277670252,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6,0.902477898604775,0.5291524494902196,-0.0884913617057773,nan,0.0,0.5090669964180083,0.1333333333333333,neutral,0.0141109020113374,0.0,0.0
2019-10-31,SYY,0.12,confirm,1.2518225407713737,0.006698116555645228,0.006698116555645228,2,0,0.0057500958264768,0.000690011499177216,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.527528035451308,nan,1.0,0.5016782460830523,0.0,neutral,0.0045461999719623,0.0,0.0
2019-10-31,AAPL,0.05,scout,1.3456746193005338,0.038252352047650096,0.038252352047650096,1,0,0.03825235204765,0.0019126176023825,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,0.9451900676417484,1.899703754873583,nan,0.0,0.538016481361821,0.1083333333333333,neutral,0.2349626624939877,0.0,0.0
2019-10-31,VST,0.05,scout,1.1162307991728884,-0.02436307571988372,0.0,1,0,-0.0243630757198837,-0.0012181537859941851,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.99,0.99,0.0,1.6967400539103263,nan,0.0,0.4367241721704116,0.0135416666666666,neutral,0.0045461999719623,0.0,0.0
2019-10-31,NRG,0.05,scout,1.0567188595937107,-0.01315114683252716,0.0,1,0,-0.0131511468325272,-0.00065755734162636,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.95,0.95,0.0,1.4665615195514945,nan,0.0,0.3319967789788718,0.0135416666666666,neutral,0.0045461999719623,0.0,0.0
2019-11-29,ADBE,0.12,confirm,0.6469996997995986,0.03747702644534989,0.03747702644534989,6,0,0.0672013411075092,0.008064160932901103,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.1221908170918418,-0.0088325128606063,nan,0.0,0.3944631771902134,0.1360416666666666,neutral,0.0887855024560437,0.0,0.0
2019-11-29,CTAS,0.28,winner,-0.2570558576048766,0.027566142936553018,0.03105070320667913,5,1,0.0527421687783242,0.014767807257930778,Industrials,Commercial Services,unknown,neutral,0.35,0.35,0.3157394310226576,0.3157394310226576,0.0832945271478959,-1.6171438648870016,nan,0.0,0.3157394310226576,0.1739583333333333,neutral,0.0887855024560437,0.0,0.0
2019-11-29,MU,0.12,confirm,0.7552492325391065,0.14947891091092913,0.14947891091092913,4,0,0.1530377846232098,0.018364534154785176,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6,2.502753461697381,0.4022652254783245,-0.2920585023990629,nan,0.0,0.5547200677655116,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,SYY,0.12,confirm,0.5757638157801185,0.06948201105464347,0.06948201105464347,3,0,0.062366158698905,0.0074839390438686,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.91,0.91,1.0,0.0470607514077458,nan,1.0,0.428529208380543,0.0,neutral,0.0887855024560437,0.0,0.0
2019-11-29,AAPL,0.12,confirm,1.0620925430733514,0.15079087836883032,0.15079087836883032,2,0,0.108392267158587,0.01300707205903044,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,1.0410786600551567,0.5676533720401882,nan,0.0,0.5681037746970434,0.1083333333333333,neutral,0.2832133926702357,0.0,0.0
2019-11-29,VST,0.05,scout,-0.1325137596042236,-0.14647998316847644,0.0,2,1,-0.1251663445791557,-0.006258317228957786,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.42,0.42,0.0,0.2359686207496659,nan,0.0,0.2647193645743374,0.040625,neutral,0.0887855024560437,0.0,0.0
2019-11-29,NRG,0.05,scout,0.5386733292881464,-0.009170699151326844,0.0,2,0,0.0040334927364249,0.000201674636821245,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.82,0.82,0.0,1.126952603716155,nan,0.0,0.2741889249368592,0.0135416666666666,neutral,0.0887855024560437,0.0,0.0
2019-11-29,DPZ,0.05,scout,1.2411212291812501,-0.006136900262053602,0.0,1,0,-0.0061369002620536,-0.00030684501310268,Consumer Discretionary,Hotels Restaurants & Leisure,unknown,neutral,0.35,0.35,1.0,1.0,0.5158571186616935,2.693786260946601,nan,0.0,0.4151061293411419,0.0,neutral,0.0887855024560437,0.0,0.0
2019-12-31,ADBE,0.11214953271028037,confirm,0.7758008964635681,0.11107502944062264,0.11107502944062264,7,0,0.0709394050366951,0.007955821125610666,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.97,0.97,0.0604431070217859,0.7100992572851459,nan,0.0,0.4270860666417746,0.0,neutral,0.2348553780376331,0.0,0.0
2019-12-31,MU,0.26168224299065423,winner,1.011837720650174,0.11594818117308181,0.14947891091092913,5,0,-0.0291703740012727,-0.007633368897529306,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.96,2.7477809719387896,0.4653456245829482,0.1985133506603109,nan,0.0,0.5772267191687812,0.0,neutral,0.2797344198758333,0.0,0.0
2019-12-31,SYY,0.11214953271028037,confirm,0.6709400915165773,0.021074692847329102,0.06948201105464347,4,0,-0.0452623959140544,-0.005076156551108904,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.99,0.99,1.0,-0.2025656739235818,nan,1.0,0.4753534783153571,0.146875,neutral,0.2348553780376331,0.0,0.0
2019-12-31,AAPL,0.26168224299065423,winner,0.8643822300003355,0.18210148887563937,0.18210148887563937,3,0,0.027207906401891,0.007119825974326617,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,1.113607394921574,-0.3247143231989038,nan,0.0,0.5766336569836441,0.2416666666666667,neutral,0.4644384227316094,0.0,0.0
2019-12-31,VST,0.04672897196261683,scout,-0.6380681668007506,-0.16681945448940916,0.0,3,2,-0.0238301046487907,-0.0011135562919995655,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.147876540677707,0.147876540677707,0.0,-0.4779222618162313,nan,0.0,0.147876540677707,0.30625,neutral,0.2348553780376331,0.0,0.0
2019-12-31,NRG,0.04672897196261683,scout,0.5274774926174174,-0.07132782644785418,0.0,3,0,-0.0627324275163118,-0.002931421846556627,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.8,0.8,0.0,0.9695820540515152,nan,0.0,0.2618703343224685,0.0270833333333333,neutral,0.2348553780376331,0.0,0.0
2019-12-31,DPZ,0.11214953271028037,confirm,0.9143494818271602,-0.04429639831886689,0.0,2,0,-0.0383951251101634,-0.0043059953394575775,Consumer Discretionary,Hotels Restaurants & Leisure,unknown,neutral,0.35,0.35,0.907691089492352,0.907691089492352,0.2858787255161301,1.815382178984704,nan,0.0,0.3546586915654363,0.0135416666666666,neutral,0.2348553780376331,0.0,0.0
2019-12-31,UNH,0.04672897196261683,scout,1.2714033064462076,-0.0641201259989751,0.0,1,0,-0.0641201259989751,-0.002996267570045566,Health Care,Diagnostics & Research,unknown,neutral,0.35,0.35,1.0,1.0,1.0,3.0,nan,1.0,0.420334090582569,0.0,neutral,0.2348553780376331,0.0,0.0
2020-01-31,ADBE,0.22764227642276424,winner,1.4674701281937121,0.11412458696214833,0.11412458696214833,8,0,0.0027446908991024,0.0006248076843485138,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.1450752730137386,1.0,1.4796297839294574,nan,1.0,0.581679419058186,0.0,promote_monster_early,0.5233173424357056,0.0,0.0
2020-01-31,MU,0.22764227642276424,winner,0.6468851373450989,0.11112807376791745,0.14947891091092913,6,0,-0.0043192932131467,-0.0009832537395781107,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.54,1.995653079697005,0.0,-0.0030825542003705,nan,0.0,0.4785243030860704,0.1333333333333333,neutral,0.5233173424357056,0.0,0.0
2020-01-31,SYY,0.09756097560975609,confirm,0.011940412012055923,-0.1303073221874267,0.06948201105464347,5,1,-0.1482575330631472,-0.014464149567136311,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.6131930899281625,0.721988483213604,1.0,-0.4481405341871848,nan,1.0,0.355802414579672,0.1604166666666666,neutral,0.5233173424357056,0.0,0.0
2020-01-31,AAPL,0.22764227642276424,winner,0.6008920476182927,0.15430080505822819,0.18210148887563937,4,0,-0.0235180177666927,-0.005353695101360941,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,0.4606402065085731,-0.3302703921649117,nan,0.0,0.4973778582837017,0.2416666666666667,neutral,0.5233173424357056,0.0,0.0
2020-01-31,NRG,0.04065040650406504,scout,-0.32026972945083304,-0.1530847800187568,0.0,4,1,-0.0880363985260638,-0.003578715387238366,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.3224718624266807,0.5061796560667018,0.0,-0.0573020655780416,nan,0.0,0.1649235438829334,0.2927083333333333,neutral,0.5233173424357056,0.0,0.0
2020-01-31,DPZ,0.09756097560975609,confirm,0.16082571061246148,0.15678345235527913,0.15678345235527913,3,1,0.2103998042075345,0.020526810166588732,Consumer Discretionary,Hotels Restaurants & Leisure,unknown,neutral,0.35,0.35,0.4569066681298266,0.5359035898794965,0.2263106109603888,0.9138133362596532,nan,0.0,0.2767248120595464,0.040625,neutral,0.5233173424357056,0.0,0.0
2020-01-31,UNH,0.04065040650406504,scout,0.1319688607617524,-0.013538123466958152,0.0,2,1,0.0540475374427824,0.0021970543675927804,Health Care,Diagnostics & Research,unknown,neutral,0.35,0.35,0.5724397297242962,0.5724397297242962,1.0,1.1448794594485925,nan,1.0,0.2692395964516341,0.0135416666666666,neutral,0.5233173424357056,0.0,0.0
2020-01-31,AMD,0.04065040650406504,scout,1.2716277115943138,0.03987065545869184,0.03987065545869184,1,0,0.0398706554586918,0.0016207583519793414,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.87652208497522,1.995653079697005,0.6468454569851,1.0062483982920043,nan,0.0,0.5139206794598521,0.1083333333333333,neutral,0.5233173424357056,0.0,0.0
2020-02-28,ADBE,0.2545454545454546,winner,0.7449148200193094,0.0077475403820947975,0.11412458696214833,9,0,-0.0954803868659867,-0.024304098474978435,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.7088341006338709,1.308960878415141,1.0,0.7681908027849269,nan,1.0,0.4725090334277459,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-02-28,MU,0.2545454545454546,winner,0.4967774254934754,-0.07266741577182467,0.14947891091092913,7,0,-0.1654134153198722,-0.04210523299051293,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.4816394307084852,2.215512863455209,0.1959987891698488,0.9419207179975873,nan,0.0,0.4315056815020185,0.0135416666666666,neutral,0.574271932049267,0.0,0.0
2020-02-28,AAPL,0.2545454545454546,winner,-0.2726377519549643,0.045200762286413454,0.18210148887563937,5,1,-0.0945161281129933,-0.024058650792398297,Information Technology,Other,unknown,neutral,0.35,0.35,0.3417649643510896,0.3417649643510896,0.0618217422500522,-1.3601897600896624,nan,0.0,0.3204416773231602,0.146875,rotate_out_stale_core,0.574271932049267,0.0,0.0
2020-02-28,NRG,0.045454545454545456,scout,-0.2997453932177973,-0.272074949042732,0.0,5,2,-0.1404983240549278,-0.006386287457042172,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.2927914549944228,0.2927914549944228,0.3521093812970525,0.5855829099888455,nan,0.0,0.2227197257111938,0.1729166666666667,neutral,0.574271932049267,0.0,0.0
2020-02-28,DPZ,0.05454545454545454,confirm,0.7606628961878185,0.10763074427272978,0.15678345235527913,4,0,-0.0424908464781991,-0.002317682535174496,Consumer Discretionary,Hotels Restaurants & Leisure,unknown,neutral,0.35,0.35,1.0,1.0,0.7062929380979697,1.0730685049194326,nan,0.0,0.4425479751750025,0.121875,neutral,0.705237306874518,0.0,0.0
