rebalance_date,ticker,weight,period_forward_return,risk_clipped_return,weighted_forward_return,regime_state,alpha_sprint_score,rs_acceleration_score,breakout_setup_quality_score,explosion_entry_score,explosion_exit_score
2021-03-31,FCN,0.016666666666666666,-0.0080644423594105,-0.0080644423594105,-0.00013440737265684165,bull,0.691949053903933,2.3890048081061623,0.5123407425668662,0.0,0.0
2021-04-30,AWI,0.016666666666666666,0.043848145145517,0.043848145145517,0.00073080241909195,bull,0.7058872570173809,1.7460769395573834,0.6222512643921627,0.0,0.0
2021-04-30,V,0.016666666666666666,-0.0192141658714091,-0.0192141658714091,-0.0003202360978568183,bull,0.5810988471227059,1.024124213346986,0.662437312001778,0.0,0.0
2021-04-30,CBOE,0.016666666666666666,0.0496472652520441,0.0496472652520441,0.0008274544208674016,bull,0.5742021464536644,1.139641368632778,0.7115465535100534,0.0,0.0
2021-05-28,TRU,0.016666666666666666,0.0165243138589563,0.0165243138589563,0.000275405230982605,bull,0.7024149778477231,1.8589057346062785,0.6158026408255669,0.0,0.0
2021-05-28,SBAC,0.016666666666666666,0.0818506277660786,0.0818506277660786,0.0013641771294346434,bull,0.7021917891479876,2.2992724400877838,0.3818187805593581,0.0,0.0
2021-05-28,CNC,0.016666666666666666,-0.0025721190516002,-0.0025721190516002,-4.2868650860003334e-05,bull,0.6577925740620212,2.1351878026851363,0.5250062923372738,0.0,0.0
2021-06-30,RMD,0.016666666666666666,0.0947417683101503,0.0947417683101503,0.0015790294718358382,bull,0.8511070296179545,2.654729904303349,0.5661578859872283,0.0,0.0
2021-06-30,NVDA,0.016666666666666666,-0.0211184051584356,-0.0211184051584356,-0.00035197341930726003,bull,0.833071868993677,1.7923523058226898,0.6019118518365246,0.0,0.0
2021-06-30,TRU,0.016666666666666666,0.0941836426059279,0.0941836426059279,0.0015697273767654651,bull,0.8216378464105232,2.2285200970707244,0.6885494803701054,0.0,0.0
2021-08-31,ADBE,0.016666666666666666,-0.1309084723419842,-0.07,-0.0011666666666666668,bull,0.8952584571867488,2.515578696416189,0.6980501470038394,0.0,0.0
2021-08-31,RGEN,0.016666666666666666,0.0263626156827223,0.0263626156827223,0.0004393769280453717,bull,0.8886923247287197,2.3339717807220013,0.7531972803783686,0.0,0.0
2021-08-31,DXCM,0.016666666666666666,0.0369994205160275,0.0369994205160275,0.0006166570086004583,bull,0.8527671421850692,3.0,0.7001457118053735,0.0,0.0
2021-10-29,U,0.016666666666666666,0.1412343668799924,0.1412343668799924,0.0023539061146665404,bull,0.8713193662904174,3.0,0.5709552223009299,0.0,0.0
2021-10-29,PCTY,0.016666666666666666,-0.1699578708597516,-0.07,-0.0011666666666666668,bull,0.8711465864972716,3.0,0.695836182255231,0.0,0.0
2021-10-29,DDOG,0.016666666666666666,0.0919025365617283,0.0919025365617283,0.0015317089426954715,bull,0.8665590217583383,2.9544565213475997,0.7202257601179917,0.0,0.0
2021-12-31,QCOM,0.016666666666666666,-0.0107703830006983,-0.0107703830006983,-0.00017950638334497166,bull,0.8828094843585622,2.6974845912055203,0.4663248486115037,0.0,0.0
2021-12-31,KNSL,0.016666666666666666,-0.160110978914409,-0.07,-0.0011666666666666668,bull,0.8208987554750354,3.0,0.644260428322729,0.0,0.0
2021-12-31,TER,0.016666666666666666,-0.287759302879488,-0.07,-0.0011666666666666668,bull,0.743826655803312,2.6768947265081136,0.6335676366076127,0.0,0.0
2023-03-31,NVDA,0.016666666666666666,0.0120324313818518,0.0120324313818518,0.00020054052303086333,bull,1.1120196636949566,3.0,0.7417612190499919,0.0,0.0
2023-03-31,AMD,0.016666666666666666,-0.136090966370543,-0.07,-0.0011666666666666668,bull,0.9967569156362006,3.0,0.4170286867640003,0.0,0.0
2023-03-31,WST,0.016666666666666666,0.0899860661594171,0.0899860661594171,0.0014997677693236182,bull,0.9445004468453008,3.0,0.5481520710761715,0.0,0.0
2023-05-31,GOOG,0.016666666666666666,-0.0257489616007687,-0.0257489616007687,-0.00042914936001281164,bull,0.8960885276171632,2.641562814935649,0.48751561817641,0.0,0.0
2023-05-31,ENTG,0.016666666666666666,0.059505635128348,0.059505635128348,0.0009917605854724667,bull,0.8874970152471886,2.4390118254216167,0.3559781995917201,0.0,0.0
2023-05-31,GOOGL,0.016666666666666666,-0.0291483832273101,-0.0291483832273101,-0.000485806387121835,bull,0.8869926438845819,2.61387833513588,0.4758467990190999,0.0,0.0
2023-06-30,ENTG,0.016666666666666666,-0.0553028142735519,-0.0553028142735519,-0.000921713571225865,bull,0.8869379672670654,2.365245118951878,0.7293890504483468,0.0,0.0
2023-06-30,LAD,0.016666666666666666,-0.0024605218677126,-0.0024605218677126,-4.100869779521e-05,bull,0.838020803185822,2.7459341920800338,0.6779398243885021,0.0,0.0
2023-06-30,GTLS,0.016666666666666666,0.0858302138697442,0.0858302138697442,0.0014305035644957367,bull,0.7426612905413943,2.697026308551011,0.2352387181008317,0.0,0.0
2023-07-31,ENTG,0.016666666666666666,-0.075208069509162,-0.07,-0.0011666666666666668,bull,0.9855735142848695,3.0,0.6565499105341076,0.0,0.0
2023-07-31,MRVL,0.016666666666666666,-0.134885250431312,-0.07,-0.0011666666666666668,bull,0.9735967759116839,3.0,0.770509452390482,0.0,0.0
2023-07-31,WMS,0.016666666666666666,0.0597714921497642,0.0597714921497642,0.0009961915358294032,bull,0.9390061755179723,2.953597432183884,0.4237900415887896,0.0,0.0
2023-08-31,MTDR,0.016666666666666666,-0.1185936868695144,-0.07,-0.0011666666666666668,bull,0.9325181944764697,2.874185090014587,0.2948171797968354,0.0,0.0
2023-08-31,GTLS,0.016666666666666666,-0.0941118054029159,-0.07,-0.0011666666666666668,bull,0.8628509336031134,3.0,0.5369167612661158,0.0,0.0
2023-08-31,WMS,0.016666666666666666,-0.1298191795093809,-0.07,-0.0011666666666666668,bull,0.8223382310204801,2.637305920689088,0.4929828508598346,0.0,0.0
2023-12-29,FHN,0.016666666666666666,0.0163467410503346,0.0163467410503346,0.00027244568417224334,bull,0.7488728256920981,3.0,-0.040130188115581,0.0,0.0
2023-12-29,SLM,0.016666666666666666,0.047945132941205,0.047945132941205,0.0007990855490200832,bull,0.6982811133604043,2.452294938191451,0.4113557385043391,0.0,0.0
2023-12-29,GEN,0.016666666666666666,0.0356356650970119,0.0356356650970119,0.000593927751616865,bull,0.6919361742342867,1.7443410985113046,0.6784027315668884,0.0,0.0
2024-03-28,CROX,0.03333333333333333,-0.130855184974493,-0.07,-0.0023333333333333335,strong_bull,0.937809356659914,3.0,0.6159341956105682,0.0,0.0
2024-03-28,SRPT,0.03333333333333333,-0.0056423787198751,-0.0056423787198751,-0.00018807929066250333,strong_bull,0.7291716228473506,3.0,0.4435055991980811,0.0,0.0
2024-03-28,MTZ,0.03333333333333333,-0.0492632222321062,-0.0492632222321062,-0.0016421074077368732,strong_bull,0.6783143652292813,2.3151001298003044,0.2637412854552926,0.0,0.0
2024-11-29,DUOL,0.016666666666666666,-0.0578313308049457,-0.0578313308049457,-0.0009638555134157616,bull,0.7450129614560068,3.0,0.5448845115421923,0.0,0.0
2024-11-29,GTLS,0.016666666666666666,0.0036269271929647,0.0036269271929647,6.044878654941167e-05,bull,0.7366869140036642,3.0,0.3949684198574923,0.0,0.0
2024-11-29,SAIA,0.016666666666666666,-0.2113160600646776,-0.07,-0.0011666666666666668,bull,0.6479254673372721,2.65698053542494,0.5393396040739347,0.0,0.0
2025-06-30,NVDA,0.016666666666666666,0.1702603740647092,0.1702603740647092,0.002837672901078487,bull,0.9570368590089741,2.6854123218259294,0.6389725643485967,0.0,0.0
2025-06-30,AMAT,0.016666666666666666,-0.024994553987515,-0.024994553987515,-0.0004165758997919167,bull,0.9249928278061326,2.962764937566161,0.3028944252678952,0.0,0.0
2025-06-30,CEG,0.016666666666666666,0.089656164860268,0.089656164860268,0.0014942694143378,bull,0.9232005945172865,2.6537387307675737,0.6067773087689973,0.0,0.0
2025-07-31,FSLR,0.016666666666666666,0.0204464829530481,0.0204464829530481,0.000340774715884135,bull,0.8942144166181579,3.0,0.258114753554078,0.0,0.0
2025-07-31,SMCI,0.016666666666666666,-0.2990719952462901,-0.07,-0.0011666666666666668,bull,0.8408562955256093,3.0,0.2799505590256429,0.0,0.0
2025-07-31,AMD,0.016666666666666666,-0.0689939189028019,-0.0689939189028019,-0.0011498986483800316,bull,0.7988934105990353,3.0,0.3825287360967334,0.0,0.0
2025-08-29,MEDP,0.016666666666666666,0.0845892246273463,0.0845892246273463,0.0014098204104557718,bull,0.9527691018710044,3.0,0.7639114579260484,0.0,0.0
2025-08-29,TER,0.016666666666666666,0.1709850692424217,0.1709850692424217,0.002849751154040362,bull,0.8426704067906342,3.0,0.3732701466454722,0.0,0.0
2025-08-29,HUM,0.016666666666666666,-0.1435457977866437,-0.07,-0.0011666666666666668,bull,0.8423255984018775,2.675379331444585,0.4438720721981254,0.0,0.0
2025-11-28,UTHR,0.016666666666666666,0.0215606428260834,0.0215606428260834,0.00035934404710139,bull,0.9683825097730745,3.0,0.792233720472544,0.0,0.0
2025-11-28,ROIV,0.016666666666666666,0.0459380484318974,0.0459380484318974,0.0007656341405316234,bull,0.8449905049507345,3.0,0.5908420202626399,0.0,0.0
2025-11-28,INTC,0.016666666666666666,-0.0617159821074814,-0.0617159821074814,-0.0010285997017913566,bull,0.7617159162151278,2.628270069053441,0.4368332135408593,0.0,0.0
