portfolio,rebalance_date,row_count,ticker_count,category,present_count,row_any_feature_coverage_ratio,average_present_column_coverage_ratio
main,2020-03-31,14,14,broker_policy,1,1.0,1.0
main,2020-04-30,14,14,price_momentum,1,0.0,0.0
main,2020-04-30,14,14,macro_regime,1,1.0,1.0
main,2020-04-30,14,14,theme_leadership,0,,
main,2020-04-30,14,14,sec_smart_money,0,,
main,2020-04-30,14,14,quality_confirmation,0,,
main,2020-04-30,14,14,broker_policy,1,1.0,1.0
main,2020-05-29,14,14,price_momentum,1,0.0,0.0
main,2020-05-29,14,14,macro_regime,1,1.0,1.0
main,2020-05-29,14,14,theme_leadership,0,,
main,2020-05-29,14,14,sec_smart_money,0,,
main,2020-05-29,14,14,quality_confirmation,0,,
main,2020-05-29,14,14,broker_policy,1,1.0,1.0
main,2020-06-30,14,14,price_momentum,1,0.0,0.0
main,2020-06-30,14,14,macro_regime,1,1.0,1.0
main,2020-06-30,14,14,theme_leadership,0,,
main,2020-06-30,14,14,sec_smart_money,0,,
main,2020-06-30,14,14,quality_confirmation,0,,
main,2020-06-30,14,14,broker_policy,1,1.0,1.0
main,2020-07-31,14,14,price_momentum,1,0.0,0.0
main,2020-07-31,14,14,macro_regime,1,1.0,1.0
main,2020-07-31,14,14,theme_leadership,0,,
main,2020-07-31,14,14,sec_smart_money,0,,
main,2020-07-31,14,14,quality_confirmation,0,,
main,2020-07-31,14,14,broker_policy,1,1.0,1.0
main,2020-08-31,14,14,price_momentum,1,0.0,0.0
main,2020-08-31,14,14,macro_regime,1,1.0,1.0
main,2020-08-31,14,14,theme_leadership,0,,
main,2020-08-31,14,14,sec_smart_money,0,,
main,2020-08-31,14,14,quality_confirmation,0,,
main,2020-08-31,14,14,broker_policy,1,1.0,1.0
main,2020-09-30,19,19,price_momentum,1,0.0,0.0
main,2020-09-30,19,19,macro_regime,1,0.7368421052631579,0.7368421052631579
main,2020-09-30,19,19,theme_leadership,0,,
main,2020-09-30,19,19,sec_smart_money,0,,
main,2020-09-30,19,19,quality_confirmation,0,,
main,2020-09-30,19,19,broker_policy,1,1.0,1.0
main,2020-10-30,24,24,price_momentum,1,0.0,0.0
main,2020-10-30,24,24,macro_regime,1,0.9166666666666666,0.9166666666666666
main,2020-10-30,24,24,theme_leadership,0,,
main,2020-10-30,24,24,sec_smart_money,0,,
main,2020-10-30,24,24,quality_confirmation,0,,
main,2020-10-30,24,24,broker_policy,1,1.0,1.0
main,2020-11-30,29,29,price_momentum,1,0.0,0.0
main,2020-11-30,29,29,macro_regime,1,0.6206896551724138,0.6206896551724138
main,2020-11-30,29,29,theme_leadership,0,,
main,2020-11-30,29,29,sec_smart_money,0,,
main,2020-11-30,29,29,quality_confirmation,0,,
main,2020-11-30,29,29,broker_policy,1,1.0,1.0
main,2020-12-31,35,35,price_momentum,1,0.0,0.0
main,2020-12-31,35,35,macro_regime,1,0.9428571428571428,0.9428571428571428
main,2020-12-31,35,35,theme_leadership,0,,
main,2020-12-31,35,35,sec_smart_money,0,,
main,2020-12-31,35,35,quality_confirmation,0,,
main,2020-12-31,35,35,broker_policy,1,1.0,1.0
main,2021-01-29,13,13,price_momentum,1,0.0,0.0
main,2021-01-29,13,13,macro_regime,1,1.0,1.0
main,2021-01-29,13,13,theme_leadership,0,,
main,2021-01-29,13,13,sec_smart_money,0,,
main,2021-01-29,13,13,quality_confirmation,0,,
main,2021-01-29,13,13,broker_policy,1,1.0,1.0
main,2021-02-26,13,13,price_momentum,1,0.0,0.0
main,2021-02-26,13,13,macro_regime,1,1.0,1.0
main,2021-02-26,13,13,theme_leadership,0,,
main,2021-02-26,13,13,sec_smart_money,0,,
main,2021-02-26,13,13,quality_confirmation,0,,
main,2021-02-26,13,13,broker_policy,1,1.0,1.0
main,2021-03-31,17,17,price_momentum,1,0.0,0.0
main,2021-03-31,17,17,macro_regime,1,0.8823529411764706,0.8823529411764706
main,2021-03-31,17,17,theme_leadership,0,,
main,2021-03-31,17,17,sec_smart_money,0,,
main,2021-03-31,17,17,quality_confirmation,0,,
main,2021-03-31,17,17,broker_policy,1,1.0,1.0
main,2021-04-30,16,16,price_momentum,1,0.0,0.0
main,2021-04-30,16,16,macro_regime,1,1.0,1.0
main,2021-04-30,16,16,theme_leadership,0,,
main,2021-04-30,16,16,sec_smart_money,0,,
main,2021-04-30,16,16,quality_confirmation,0,,
main,2021-04-30,16,16,broker_policy,1,1.0,1.0
main,2021-05-28,13,13,price_momentum,1,0.0,0.0
main,2021-05-28,13,13,macro_regime,1,1.0,1.0
main,2021-05-28,13,13,theme_leadership,0,,
main,2021-05-28,13,13,sec_smart_money,0,,
main,2021-05-28,13,13,quality_confirmation,0,,
main,2021-05-28,13,13,broker_policy,1,1.0,1.0
main,2021-06-30,14,14,price_momentum,1,0.0,0.0
main,2021-06-30,14,14,macro_regime,1,1.0,1.0
main,2021-06-30,14,14,theme_leadership,0,,
main,2021-06-30,14,14,sec_smart_money,0,,
main,2021-06-30,14,14,quality_confirmation,0,,
main,2021-06-30,14,14,broker_policy,1,1.0,1.0
main,2021-07-30,20,20,price_momentum,1,0.0,0.0
main,2021-07-30,20,20,macro_regime,1,1.0,1.0
main,2021-07-30,20,20,theme_leadership,0,,
main,2021-07-30,20,20,sec_smart_money,0,,
main,2021-07-30,20,20,quality_confirmation,0,,
main,2021-07-30,20,20,broker_policy,1,1.0,1.0
main,2021-08-31,14,14,price_momentum,1,0.0,0.0
main,2021-08-31,14,14,macro_regime,1,1.0,1.0
main,2021-08-31,14,14,theme_leadership,0,,
main,2021-08-31,14,14,sec_smart_money,0,,
main,2021-08-31,14,14,quality_confirmation,0,,
main,2021-08-31,14,14,broker_policy,1,1.0,1.0
main,2021-09-30,13,13,price_momentum,1,0.0,0.0
main,2021-09-30,13,13,macro_regime,1,1.0,1.0
main,2021-09-30,13,13,theme_leadership,0,,
main,2021-09-30,13,13,sec_smart_money,0,,
main,2021-09-30,13,13,quality_confirmation,0,,
main,2021-09-30,13,13,broker_policy,1,1.0,1.0
main,2021-10-29,19,19,price_momentum,1,0.0,0.0
main,2021-10-29,19,19,macro_regime,1,1.0,1.0
main,2021-10-29,19,19,theme_leadership,0,,
main,2021-10-29,19,19,sec_smart_money,0,,
main,2021-10-29,19,19,quality_confirmation,0,,
main,2021-10-29,19,19,broker_policy,1,1.0,1.0
main,2021-11-30,22,22,price_momentum,1,0.0,0.0
main,2021-11-30,22,22,macro_regime,1,0.7272727272727273,0.7272727272727273
main,2021-11-30,22,22,theme_leadership,0,,
main,2021-11-30,22,22,sec_smart_money,0,,
main,2021-11-30,22,22,quality_confirmation,0,,
main,2021-11-30,22,22,broker_policy,1,1.0,1.0
main,2021-12-31,14,14,price_momentum,1,0.0,0.0
main,2021-12-31,14,14,macro_regime,1,1.0,1.0
main,2021-12-31,14,14,theme_leadership,0,,
main,2021-12-31,14,14,sec_smart_money,0,,
main,2021-12-31,14,14,quality_confirmation,0,,
main,2021-12-31,14,14,broker_policy,1,1.0,1.0
main,2022-01-31,18,18,price_momentum,1,0.0,0.0
main,2022-01-31,18,18,macro_regime,1,0.9444444444444444,0.9444444444444444
main,2022-01-31,18,18,theme_leadership,0,,
main,2022-01-31,18,18,sec_smart_money,0,,
main,2022-01-31,18,18,quality_confirmation,0,,
main,2022-01-31,18,18,broker_policy,1,1.0,1.0
main,2022-02-28,14,14,price_momentum,1,0.0,0.0
main,2022-02-28,14,14,macro_regime,1,1.0,1.0
main,2022-02-28,14,14,theme_leadership,0,,
main,2022-02-28,14,14,sec_smart_money,0,,
main,2022-02-28,14,14,quality_confirmation,0,,
main,2022-02-28,14,14,broker_policy,1,1.0,1.0
main,2022-03-31,14,14,price_momentum,1,0.0,0.0
main,2022-03-31,14,14,macro_regime,1,1.0,1.0
main,2022-03-31,14,14,theme_leadership,0,,
main,2022-03-31,14,14,sec_smart_money,0,,
main,2022-03-31,14,14,quality_confirmation,0,,
main,2022-03-31,14,14,broker_policy,1,1.0,1.0
main,2022-04-29,14,14,price_momentum,1,0.0,0.0
main,2022-04-29,14,14,macro_regime,1,1.0,1.0
main,2022-04-29,14,14,theme_leadership,0,,
main,2022-04-29,14,14,sec_smart_money,0,,
main,2022-04-29,14,14,quality_confirmation,0,,
main,2022-04-29,14,14,broker_policy,1,1.0,1.0
main,2022-05-31,19,19,price_momentum,1,0.0,0.0
main,2022-05-31,19,19,macro_regime,1,0.8947368421052632,0.8947368421052632
main,2022-05-31,19,19,theme_leadership,0,,
main,2022-05-31,19,19,sec_smart_money,0,,
main,2022-05-31,19,19,quality_confirmation,0,,
main,2022-05-31,19,19,broker_policy,1,1.0,1.0
main,2022-06-30,17,17,price_momentum,1,0.0,0.0
main,2022-06-30,17,17,macro_regime,1,0.8235294117647058,0.8235294117647058
main,2022-06-30,17,17,theme_leadership,0,,
main,2022-06-30,17,17,sec_smart_money,0,,
main,2022-06-30,17,17,quality_confirmation,0,,
main,2022-06-30,17,17,broker_policy,1,1.0,1.0
main,2022-07-29,14,14,price_momentum,1,0.0,0.0
main,2022-07-29,14,14,macro_regime,1,1.0,1.0
main,2022-07-29,14,14,theme_leadership,0,,
main,2022-07-29,14,14,sec_smart_money,0,,
main,2022-07-29,14,14,quality_confirmation,0,,
main,2022-07-29,14,14,broker_policy,1,1.0,1.0
main,2022-08-31,19,19,price_momentum,1,0.0,0.0
main,2022-08-31,19,19,macro_regime,1,0.8947368421052632,0.8947368421052632
main,2022-08-31,19,19,theme_leadership,0,,
main,2022-08-31,19,19,sec_smart_money,0,,
main,2022-08-31,19,19,quality_confirmation,0,,
main,2022-08-31,19,19,broker_policy,1,1.0,1.0
main,2022-09-30,14,14,price_momentum,1,0.0,0.0
main,2022-09-30,14,14,macro_regime,1,1.0,1.0
main,2022-09-30,14,14,theme_leadership,0,,
main,2022-09-30,14,14,sec_smart_money,0,,
main,2022-09-30,14,14,quality_confirmation,0,,
main,2022-09-30,14,14,broker_policy,1,1.0,1.0
main,2022-10-31,22,22,price_momentum,1,0.0,0.0
main,2022-10-31,22,22,macro_regime,1,0.6818181818181818,0.6818181818181818
main,2022-10-31,22,22,theme_leadership,0,,
main,2022-10-31,22,22,sec_smart_money,0,,
main,2022-10-31,22,22,quality_confirmation,0,,
main,2022-10-31,22,22,broker_policy,1,1.0,1.0
main,2022-11-30,29,29,price_momentum,1,0.0,0.0
main,2022-11-30,29,29,macro_regime,1,0.9655172413793104,0.9655172413793104
main,2022-11-30,29,29,theme_leadership,0,,
main,2022-11-30,29,29,sec_smart_money,0,,
main,2022-11-30,29,29,quality_confirmation,0,,
main,2022-11-30,29,29,broker_policy,1,1.0,1.0
main,2022-12-30,14,14,price_momentum,1,0.0,0.0
main,2022-12-30,14,14,macro_regime,1,1.0,1.0
main,2022-12-30,14,14,theme_leadership,0,,
main,2022-12-30,14,14,sec_smart_money,0,,
main,2022-12-30,14,14,quality_confirmation,0,,
main,2022-12-30,14,14,broker_policy,1,1.0,1.0
main,2023-01-31,14,14,price_momentum,1,0.0,0.0
main,2023-01-31,14,14,macro_regime,1,1.0,1.0
main,2023-01-31,14,14,theme_leadership,0,,
main,2023-01-31,14,14,sec_smart_money,0,,
main,2023-01-31,14,14,quality_confirmation,0,,
main,2023-01-31,14,14,broker_policy,1,1.0,1.0
main,2023-02-28,20,20,price_momentum,1,0.0,0.0
main,2023-02-28,20,20,macro_regime,1,0.85,0.85
main,2023-02-28,20,20,theme_leadership,0,,
main,2023-02-28,20,20,sec_smart_money,0,,
main,2023-02-28,20,20,quality_confirmation,0,,
main,2023-02-28,20,20,broker_policy,1,1.0,1.0
main,2023-03-31,14,14,price_momentum,1,0.0,0.0
main,2023-03-31,14,14,macro_regime,1,1.0,1.0
main,2023-03-31,14,14,theme_leadership,0,,
main,2023-03-31,14,14,sec_smart_money,0,,
main,2023-03-31,14,14,quality_confirmation,0,,
main,2023-03-31,14,14,broker_policy,1,1.0,1.0
main,2023-04-28,14,14,price_momentum,1,0.0,0.0
main,2023-04-28,14,14,macro_regime,1,1.0,1.0
main,2023-04-28,14,14,theme_leadership,0,,
main,2023-04-28,14,14,sec_smart_money,0,,
main,2023-04-28,14,14,quality_confirmation,0,,
main,2023-04-28,14,14,broker_policy,1,1.0,1.0
main,2023-05-31,14,14,price_momentum,1,0.0,0.0
main,2023-05-31,14,14,macro_regime,1,1.0,1.0
main,2023-05-31,14,14,theme_leadership,0,,
main,2023-05-31,14,14,sec_smart_money,0,,
main,2023-05-31,14,14,quality_confirmation,0,,
main,2023-05-31,14,14,broker_policy,1,1.0,1.0
main,2023-06-30,14,14,price_momentum,1,0.0,0.0
main,2023-06-30,14,14,macro_regime,1,1.0,1.0
main,2023-06-30,14,14,theme_leadership,0,,
main,2023-06-30,14,14,sec_smart_money,0,,
main,2023-06-30,14,14,quality_confirmation,0,,
main,2023-06-30,14,14,broker_policy,1,1.0,1.0
main,2023-07-31,14,14,price_momentum,1,0.0,0.0
main,2023-07-31,14,14,macro_regime,1,1.0,1.0
main,2023-07-31,14,14,theme_leadership,0,,
main,2023-07-31,14,14,sec_smart_money,0,,
main,2023-07-31,14,14,quality_confirmation,0,,
main,2023-07-31,14,14,broker_policy,1,1.0,1.0
main,2023-08-31,14,14,price_momentum,1,0.0,0.0
main,2023-08-31,14,14,macro_regime,1,1.0,1.0
main,2023-08-31,14,14,theme_leadership,0,,
main,2023-08-31,14,14,sec_smart_money,0,,
main,2023-08-31,14,14,quality_confirmation,0,,
main,2023-08-31,14,14,broker_policy,1,1.0,1.0
main,2023-09-29,14,14,price_momentum,1,0.0,0.0
main,2023-09-29,14,14,macro_regime,1,1.0,1.0
main,2023-09-29,14,14,theme_leadership,0,,
main,2023-09-29,14,14,sec_smart_money,0,,
main,2023-09-29,14,14,quality_confirmation,0,,
main,2023-09-29,14,14,broker_policy,1,1.0,1.0
main,2023-10-31,22,22,price_momentum,1,0.0,0.0
main,2023-10-31,22,22,macro_regime,1,0.6818181818181818,0.6818181818181818
main,2023-10-31,22,22,theme_leadership,0,,
main,2023-10-31,22,22,sec_smart_money,0,,
main,2023-10-31,22,22,quality_confirmation,0,,
main,2023-10-31,22,22,broker_policy,1,1.0,1.0
main,2023-11-30,29,29,price_momentum,1,0.0,0.0
main,2023-11-30,29,29,macro_regime,1,1.0,1.0
main,2023-11-30,29,29,theme_leadership,0,,
main,2023-11-30,29,29,sec_smart_money,0,,
main,2023-11-30,29,29,quality_confirmation,0,,
main,2023-11-30,29,29,broker_policy,1,1.0,1.0
main,2023-12-29,14,14,price_momentum,1,0.0,0.0
main,2023-12-29,14,14,macro_regime,1,1.0,1.0
main,2023-12-29,14,14,theme_leadership,0,,
main,2023-12-29,14,14,sec_smart_money,0,,
main,2023-12-29,14,14,quality_confirmation,0,,
main,2023-12-29,14,14,broker_policy,1,1.0,1.0
main,2024-01-31,14,14,price_momentum,1,0.0,0.0
main,2024-01-31,14,14,macro_regime,1,1.0,1.0
main,2024-01-31,14,14,theme_leadership,0,,
main,2024-01-31,14,14,sec_smart_money,0,,
main,2024-01-31,14,14,quality_confirmation,0,,
main,2024-01-31,14,14,broker_policy,1,1.0,1.0
main,2024-02-29,14,14,price_momentum,1,0.0,0.0
main,2024-02-29,14,14,macro_regime,1,1.0,1.0
main,2024-02-29,14,14,theme_leadership,0,,
main,2024-02-29,14,14,sec_smart_money,0,,
main,2024-02-29,14,14,quality_confirmation,0,,
main,2024-02-29,14,14,broker_policy,1,1.0,1.0
main,2024-03-28,14,14,price_momentum,1,0.0,0.0
main,2024-03-28,14,14,macro_regime,1,1.0,1.0
main,2024-03-28,14,14,theme_leadership,0,,
main,2024-03-28,14,14,sec_smart_money,0,,
main,2024-03-28,14,14,quality_confirmation,0,,
main,2024-03-28,14,14,broker_policy,1,1.0,1.0
main,2024-04-30,18,18,price_momentum,1,0.0,0.0
main,2024-04-30,18,18,macro_regime,1,0.7777777777777778,0.7777777777777778
main,2024-04-30,18,18,theme_leadership,0,,
main,2024-04-30,18,18,sec_smart_money,0,,
main,2024-04-30,18,18,quality_confirmation,0,,
main,2024-04-30,18,18,broker_policy,1,1.0,1.0
main,2024-05-31,14,14,price_momentum,1,0.0,0.0
main,2024-05-31,14,14,macro_regime,1,1.0,1.0
main,2024-05-31,14,14,theme_leadership,0,,
main,2024-05-31,14,14,sec_smart_money,0,,
main,2024-05-31,14,14,quality_confirmation,0,,
main,2024-05-31,14,14,broker_policy,1,1.0,1.0
main,2024-06-28,14,14,price_momentum,1,0.0,0.0
main,2024-06-28,14,14,macro_regime,1,1.0,1.0
main,2024-06-28,14,14,theme_leadership,0,,
main,2024-06-28,14,14,sec_smart_money,0,,
main,2024-06-28,14,14,quality_confirmation,0,,
main,2024-06-28,14,14,broker_policy,1,1.0,1.0
main,2024-07-31,14,14,price_momentum,1,0.0,0.0
main,2024-07-31,14,14,macro_regime,1,1.0,1.0
main,2024-07-31,14,14,theme_leadership,0,,
main,2024-07-31,14,14,sec_smart_money,0,,
main,2024-07-31,14,14,quality_confirmation,0,,
main,2024-07-31,14,14,broker_policy,1,1.0,1.0
main,2024-08-30,19,19,price_momentum,1,0.0,0.0
main,2024-08-30,19,19,macro_regime,1,0.7894736842105263,0.7894736842105263
main,2024-08-30,19,19,theme_leadership,0,,
main,2024-08-30,19,19,sec_smart_money,0,,
main,2024-08-30,19,19,quality_confirmation,0,,
main,2024-08-30,19,19,broker_policy,1,1.0,1.0
main,2024-09-30,25,25,price_momentum,1,0.0,0.0
main,2024-09-30,25,25,macro_regime,1,0.96,0.96
main,2024-09-30,25,25,theme_leadership,0,,
main,2024-09-30,25,25,sec_smart_money,0,,
main,2024-09-30,25,25,quality_confirmation,0,,
main,2024-09-30,25,25,broker_policy,1,1.0,1.0
main,2024-10-31,28,28,price_momentum,1,0.0,0.0
main,2024-10-31,28,28,macro_regime,1,0.5714285714285714,0.5714285714285714
main,2024-10-31,28,28,theme_leadership,0,,
main,2024-10-31,28,28,sec_smart_money,0,,
main,2024-10-31,28,28,quality_confirmation,0,,
main,2024-10-31,28,28,broker_policy,1,1.0,1.0
main,2024-11-29,36,36,price_momentum,1,0.0,0.0
main,2024-11-29,36,36,macro_regime,1,0.9722222222222222,0.9722222222222222
main,2024-11-29,36,36,theme_leadership,0,,
main,2024-11-29,36,36,sec_smart_money,0,,
main,2024-11-29,36,36,quality_confirmation,0,,
main,2024-11-29,36,36,broker_policy,1,1.0,1.0
main,2024-12-31,29,29,price_momentum,1,0.0,0.0
main,2024-12-31,29,29,macro_regime,1,0.5517241379310345,0.5517241379310345
main,2024-12-31,29,29,theme_leadership,0,,
main,2024-12-31,29,29,sec_smart_money,0,,
main,2024-12-31,29,29,quality_confirmation,0,,
main,2024-12-31,29,29,broker_policy,1,1.0,1.0
main,2025-01-31,14,14,price_momentum,1,0.0,0.0
main,2025-01-31,14,14,macro_regime,1,1.0,1.0
main,2025-01-31,14,14,theme_leadership,0,,
main,2025-01-31,14,14,sec_smart_money,0,,
main,2025-01-31,14,14,quality_confirmation,0,,
main,2025-01-31,14,14,broker_policy,1,1.0,1.0
main,2025-02-28,20,20,price_momentum,1,0.0,0.0
main,2025-02-28,20,20,macro_regime,1,0.85,0.85
main,2025-02-28,20,20,theme_leadership,0,,
main,2025-02-28,20,20,sec_smart_money,0,,
main,2025-02-28,20,20,quality_confirmation,0,,
main,2025-02-28,20,20,broker_policy,1,1.0,1.0
main,2025-03-31,14,14,price_momentum,1,0.0,0.0
main,2025-03-31,14,14,macro_regime,1,1.0,1.0
main,2025-03-31,14,14,theme_leadership,0,,
main,2025-03-31,14,14,sec_smart_money,0,,
main,2025-03-31,14,14,quality_confirmation,0,,
main,2025-03-31,14,14,broker_policy,1,1.0,1.0
main,2025-04-30,18,18,price_momentum,1,0.0,0.0
main,2025-04-30,18,18,macro_regime,1,0.7777777777777778,0.7777777777777778
main,2025-04-30,18,18,theme_leadership,0,,
main,2025-04-30,18,18,sec_smart_money,0,,
main,2025-04-30,18,18,quality_confirmation,0,,
main,2025-04-30,18,18,broker_policy,1,1.0,1.0
main,2025-05-30,14,14,price_momentum,1,0.0,0.0
main,2025-05-30,14,14,macro_regime,1,1.0,1.0
main,2025-05-30,14,14,theme_leadership,0,,
main,2025-05-30,14,14,sec_smart_money,0,,
main,2025-05-30,14,14,quality_confirmation,0,,
main,2025-05-30,14,14,broker_policy,1,1.0,1.0
main,2025-06-30,14,14,price_momentum,1,0.0,0.0
main,2025-06-30,14,14,macro_regime,1,1.0,1.0
main,2025-06-30,14,14,theme_leadership,0,,
main,2025-06-30,14,14,sec_smart_money,0,,
main,2025-06-30,14,14,quality_confirmation,0,,
main,2025-06-30,14,14,broker_policy,1,1.0,1.0
main,2025-07-31,14,14,price_momentum,1,0.0,0.0
main,2025-07-31,14,14,macro_regime,1,1.0,1.0
main,2025-07-31,14,14,theme_leadership,0,,
main,2025-07-31,14,14,sec_smart_money,0,,
main,2025-07-31,14,14,quality_confirmation,0,,
main,2025-07-31,14,14,broker_policy,1,1.0,1.0
main,2025-08-29,18,18,price_momentum,1,0.0,0.0
main,2025-08-29,18,18,macro_regime,1,0.7777777777777778,0.7777777777777778
main,2025-08-29,18,18,theme_leadership,0,,
main,2025-08-29,18,18,sec_smart_money,0,,
main,2025-08-29,18,18,quality_confirmation,0,,
main,2025-08-29,18,18,broker_policy,1,1.0,1.0
main,2025-09-30,14,14,price_momentum,1,0.0,0.0
main,2025-09-30,14,14,macro_regime,1,1.0,1.0
main,2025-09-30,14,14,theme_leadership,0,,
main,2025-09-30,14,14,sec_smart_money,0,,
main,2025-09-30,14,14,quality_confirmation,0,,
main,2025-09-30,14,14,broker_policy,1,1.0,1.0
main,2025-10-31,21,21,price_momentum,1,0.0,0.0
main,2025-10-31,21,21,macro_regime,1,0.7142857142857143,0.7142857142857143
main,2025-10-31,21,21,theme_leadership,0,,
main,2025-10-31,21,21,sec_smart_money,0,,
main,2025-10-31,21,21,quality_confirmation,0,,
main,2025-10-31,21,21,broker_policy,1,1.0,1.0
main,2025-11-28,23,23,price_momentum,1,0.0,0.0
main,2025-11-28,23,23,macro_regime,1,1.0,1.0
main,2025-11-28,23,23,theme_leadership,0,,
main,2025-11-28,23,23,sec_smart_money,0,,
main,2025-11-28,23,23,quality_confirmation,0,,
main,2025-11-28,23,23,broker_policy,1,1.0,1.0
main,2025-12-31,13,13,price_momentum,1,0.0,0.0
main,2025-12-31,13,13,macro_regime,1,1.0,1.0
main,2025-12-31,13,13,theme_leadership,0,,
main,2025-12-31,13,13,sec_smart_money,0,,
main,2025-12-31,13,13,quality_confirmation,0,,
main,2025-12-31,13,13,broker_policy,1,1.0,1.0
main,2026-01-30,14,14,price_momentum,1,0.0,0.0
main,2026-01-30,14,14,macro_regime,1,1.0,1.0
main,2026-01-30,14,14,theme_leadership,0,,
main,2026-01-30,14,14,sec_smart_money,0,,
main,2026-01-30,14,14,quality_confirmation,0,,
main,2026-01-30,14,14,broker_policy,1,1.0,1.0
main,2026-02-27,14,14,price_momentum,1,0.0,0.0
main,2026-02-27,14,14,macro_regime,1,1.0,1.0
main,2026-02-27,14,14,theme_leadership,0,,
main,2026-02-27,14,14,sec_smart_money,0,,
main,2026-02-27,14,14,quality_confirmation,0,,
main,2026-02-27,14,14,broker_policy,1,1.0,1.0
main,2026-03-31,14,14,price_momentum,1,0.0,0.0
main,2026-03-31,14,14,macro_regime,1,1.0,1.0
main,2026-03-31,14,14,theme_leadership,0,,
main,2026-03-31,14,14,sec_smart_money,0,,
main,2026-03-31,14,14,quality_confirmation,0,,
main,2026-03-31,14,14,broker_policy,1,1.0,1.0
main,2026-06-12,14,14,price_momentum,1,1.0,1.0
main,2026-06-12,14,14,macro_regime,1,0.0,0.0
main,2026-06-12,14,14,theme_leadership,0,,
main,2026-06-12,14,14,sec_smart_money,0,,
main,2026-06-12,14,14,quality_confirmation,0,,
main,2026-06-12,14,14,broker_policy,1,1.0,1.0
concentrated,2019-05-31,288,10,price_momentum,6,0.0,0.0
concentrated,2019-05-31,288,10,macro_regime,2,0.0,0.0
concentrated,2019-05-31,288,10,theme_leadership,2,0.0,0.0
concentrated,2019-05-31,288,10,sec_smart_money,9,0.0,0.0
