ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
NTLA,2021-07-30,2021-08-31,2,-10444.351196289055,Health Care,Biotechnology,MARKET_LEADER,GREEN,balanced,bull,bull,0.10538684069631281,0.1858876041782185,0.0248860772144071,0.10538684069631281,0.1858876041782185,0.0248860772144071,1.0,1.0,1.0,0.6770665111886678,0.7167426719128683,0.6373903504644671,-0.027345921720538457,0.0957150639043799,-0.1504069073454568,0.0038961861119248473,0.131688345943034,-0.1238959737191843,0.05945291546146986,0.0628682328514315,0.0560375980715082
MRNA,2021-07-30,2021-09-30,3,-10372.441162109375,Health Care,Biotechnology,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.15771103405572265,0.285,0.076,0.15771103405572265,0.285,0.076,1.0,1.0,1.0,0.46508691802472607,0.5607142857142857,0.3772259947010516,0.1995533223211472,0.4782980396172086,0.0293264802332137,0.202778233371115,0.5048089732434811,0.0382259645979961,0.06535144075349347,0.068333472963087,0.0602180207709213
WCC,2022-07-29,2022-10-31,3,-6250.767700195314,Industrials,Capital Goods - Machinery,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0479299967624879,0.0633860440465046,0.0320992713497004,0.0479299967624879,0.0633860440465046,0.0320992713497004,1.0,1.0,1.0,0.46525357856337574,0.6275504841760151,0.3682328601469065,0.08733196776452413,0.0934091937992408,0.0760995340887826,0.124652346583588,0.1898733620571946,0.0300376264918689,0.05197089457542334,0.0576048491214757,0.0476167510255436
LOPE,2022-10-31,2022-11-30,2,-3880.540023803711,Consumer Discretionary,Other,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,neutral,neutral,0.07310611042640616,0.0825,0.0637122208528123,0.07310611042640616,0.0825,0.0637122208528123,0.6225624999999999,1.0,0.2451249999999999,0.5841816933714259,0.6750796050078066,0.4932837817350452,0.1221206208340064,0.1628281547971507,0.0814130868708621,0.17522297570640585,0.2234650121996104,0.1269809392132013,0.02791085373217215,0.0343053236313735,0.0215163838329708
ON,2023-07-31,2023-07-31,1,-3774.5394897460938,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.6474014272672214,0.6474014272672214,0.6474014272672214,0.1035800462875852,0.1035800462875852,0.1035800462875852,0.1392471760834861,0.1392471760834861,0.1392471760834861,0.0344050391288557,0.0344050391288557,0.0344050391288557
RKLB,2021-11-30,2021-11-30,1,-2892.539848327635,Industrials,Aerospace & Defense,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.6319045395960782,0.6319045395960782,0.6319045395960782,0.1228586611142911,0.1228586611142911,0.1228586611142911,0.128825583015719,0.128825583015719,0.128825583015719,0.0684561432428818,0.0684561432428818,0.0684561432428818
FANG,2022-06-30,2022-07-29,2,-2813.149139404297,Energy,Oil Gas & Consumable Fuels,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.028749999999999998,0.0375,0.02,0.028749999999999998,0.0375,0.02,1.0,1.0,1.0,-0.40134550746071845,-0.2062314155934416,-0.5964595993279953,-0.0837778238741226,-0.0507013829367443,-0.1168542648115009,-0.0798607645219522,0.0466848037149012,-0.2064063327588056,0.21523029654004677,0.2348994841287501,0.1955611089513434
ONTO,2023-07-31,2023-07-31,1,-2461.3494415283203,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.5873274080543446,0.5873274080543446,0.5873274080543446,0.031732186696299,0.031732186696299,0.031732186696299,0.0673993164921999,0.0673993164921999,0.0673993164921999,0.036357803279677,0.036357803279677,0.036357803279677
DKS,2021-08-31,2021-08-31,1,-2385.21240234375,Consumer Discretionary,Specialty Retail,MARKET_LEADER,GREEN,balanced,bull,bull,0.08,0.08,0.08,0.08,0.08,0.08,1.0,1.0,1.0,0.2416920784172012,0.2416920784172012,0.2416920784172012,0.3161489062513042,0.3161489062513042,0.3161489062513042,0.3521221882899583,0.3521221882899583,0.3521221882899583,0.1730614884326582,0.1730614884326582,0.1730614884326582
CTAS,2022-07-29,2022-08-31,2,-1929.0103149414062,Industrials,Commercial Services,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0174745067423324,0.0226006570541529,0.0123483564305119,0.0174745067423324,0.0226006570541529,0.0123483564305119,1.0,1.0,1.0,0.4785627827074601,0.4907805136515857,0.4663450517633345,0.0249091589965893,0.0450218778871055,0.0047964401060731,0.050571298523955296,0.1424080645387511,-0.0412654674908405,0.0460287545042173,0.0502327787978359,0.0418247302105987
NET,2021-10-29,2021-10-29,1,-1836.0966491699219,Information Technology,Software - Infrastructure,MARKET_LEADER,GREEN,balanced,bull,bull,0.273143764850389,0.273143764850389,0.273143764850389,0.273143764850389,0.273143764850389,0.273143764850389,1.0,1.0,1.0,0.5607142857142857,0.5607142857142857,0.5607142857142857,0.6674291987836467,0.6674291987836467,0.6674291987836467,0.7333096632390306,0.7333096632390306,0.7333096632390306,0.0497586204310195,0.0497586204310195,0.0497586204310195
MSI,2023-04-28,2023-04-28,1,-878.7612304687536,Information Technology,Communication Equipment,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.6146719986048329,0.6146719986048329,0.6146719986048329,0.017037030401764,0.017037030401764,0.017037030401764,0.0678688628341186,0.0678688628341186,0.0678688628341186,0.0431654817379244,0.0431654817379244,0.0431654817379244
TXRH,2023-04-28,2023-04-28,1,-792.4380187988318,Consumer Discretionary,Hotels Restaurants & Leisure,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.6152845497757695,0.6152845497757695,0.6152845497757695,-0.0095062109577722,-0.0095062109577722,-0.0095062109577722,0.0413256214745823,0.0413256214745823,0.0413256214745823,0.0653490761333303,0.0653490761333303,0.0653490761333303
BRKR,2022-07-29,2022-07-29,1,-730.1626853942871,Health Care,Medical Devices,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0215303881004145,0.0215303881004145,0.0215303881004145,0.0215303881004145,0.0215303881004145,0.0215303881004145,1.0,1.0,1.0,0.2220186817012265,0.2220186817012265,0.2220186817012265,-0.0084267705520547,-0.0084267705520547,-0.0084267705520547,0.0889594160995908,0.0889594160995908,0.0889594160995908,0.0393997052941347,0.0393997052941347,0.0393997052941347
JBL,2022-10-31,2023-03-31,6,-692.3738174438477,Information Technology,Tech Hardware & Storage,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.11825963543883274,0.285,0.02,0.11825963543883274,0.285,0.02,1.0,1.0,1.0,0.5836730551624019,0.7296382235813573,0.4562263989765468,0.04808410668497957,0.0927105200584043,-0.0042177161104078,0.07588677740066646,0.1529326160522877,-0.0552708568542318,0.029182488047052067,0.0360551101045223,0.0216065678625338
DAL,2023-06-30,2023-06-30,1,-573.8582229614258,Industrials,Transportation & Logistics,MARKET_LEADER,WATCH,quality_compounder,bull,bull,0.096175774572518,0.096175774572518,0.096175774572518,0.096175774572518,0.096175774572518,0.096175774572518,1.0,1.0,1.0,0.6026535978304912,0.6026535978304912,0.6026535978304912,0.2524199046244642,0.2524199046244642,0.2524199046244642,0.3103643419208797,0.3103643419208797,0.3103643419208797,0.0484925823959853,0.0484925823959853,0.0484925823959853
RGLD,2022-04-29,2022-04-29,1,-493.4564208984375,Materials,Metals & Mining,MARKET_LEADER,CRISIS_DEFENSE,cash_defense,bear,bear,0.02,0.02,0.02,0.02,0.02,0.02,1.0,1.0,1.0,0.4326110417003919,0.4326110417003919,0.4326110417003919,0.0593944589395529,0.0593944589395529,0.0593944589395529,-0.0723295383867379,-0.0723295383867379,-0.0723295383867379,0.0605786464400396,0.0605786464400396,0.0605786464400396
CHE,2023-04-28,2023-04-28,1,-390.14959716796875,Health Care,Diagnostics & Research,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.0640028062972656,0.0640028062972656,0.0640028062972656,0.0640028062972656,0.0640028062972656,0.0640028062972656,1.0,1.0,1.0,0.6173107528198482,0.6173107528198482,0.6173107528198482,-0.0087515669283931,-0.0087515669283931,-0.0087515669283931,0.0420802655039613,0.0420802655039613,0.0420802655039613,0.0217729478533226,0.0217729478533226,0.0217729478533226
PLNT,2022-01-31,2022-01-31,1,-387.24005126953125,Consumer Discretionary,Specialty Retail,QUALITY_COMPOUNDER,DEFENSE_REVIEW,quality_compounder,neutral,neutral,0.0395869031620762,0.0395869031620762,0.0395869031620762,0.0395869031620762,0.0395869031620762,0.0395869031620762,1.0,1.0,1.0,0.6139687616758807,0.6139687616758807,0.6139687616758807,0.0486879780470568,0.0486879780470568,0.0486879780470568,-0.0214175579839868,-0.0214175579839868,-0.0214175579839868,0.0491490497796109,0.0491490497796109,0.0491490497796109
