rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.03,scout,1.3772401112756953,0.0,0.0,0,0,-0.1456680915583611,-0.1,-0.003,True,monthly_hard_stop_proxy,-0.1,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.3490660747603007,nan,1.0,0.3731305627997054,0.0135416666666666,neutral,0.5299017883206816,0.0,0.0
2019-04-30,CDNS,0.03,scout,1.354793679000251,-0.08836203801740516,0.0,1,0,-0.0883620380174052,-0.0883620380174052,-0.002650861140522156,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.883217106049316,1.0,0.611148663571897,nan,1.0,0.5899529516142084,0.1083333333333333,promote_monster_early,0.4061825144742517,0.0,0.0
2019-04-30,ADBE,0.03,scout,1.2987030180982728,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00203298981656733,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.883217106049316,1.0,0.0740553059295454,nan,1.0,0.5352875719123301,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,CDNS,0.03,scout,0.31653164934207384,0.05620978786748987,0.05620978786748987,2,1,0.1585846925137757,0.1585846925137757,0.00475754077541327,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6039229888627353,2.4679803656208703,1.0,-0.9981512470570224,nan,1.0,0.429983924674893,0.2552083333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,ADBE,0.03,scout,0.5755151099086229,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.003402461081092296,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4298898967081129,2.4679803656208703,1.0,0.0839629464025985,nan,1.0,0.4298898967081129,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.03,scout,0.9853089032600114,0.04003674710300986,0.04003674710300986,1,0,0.0400367471030098,0.0400367471030098,0.0012011024130902939,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3641141436945423,nan,1.0,0.5079399021915302,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.03,scout,0.9642671936261531,0.04162127753446154,0.04162127753446154,1,0,0.0416212775344615,0.0416212775344615,0.001248638326033845,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3206190704450933,1.823492146803203,nan,0.0,0.3769763708808378,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.03,scout,0.8983376034074798,0.08691722863555507,0.08691722863555507,1,0,0.086917228635555,0.086917228635555,0.0026075168590666497,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.573852026049885,nan,0.8337267903988055,0.521341021091027,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,CDNS,0.08,confirm,0.8187930439019371,0.10235354840303157,0.10235354840303157,3,0,0.0436880637403549,0.0436880637403549,0.003495045099228392,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.94,1.937126511733565,1.0,-1.7259702596229038,nan,1.0,0.5582839850254765,0.2416666666666667,neutral,0.1758975842089262,0.0,0.0
2019-06-28,ADBE,0.08,confirm,1.1448186604120392,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001084292498492704,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.937126511733565,1.0,0.001489113312675,nan,1.0,0.539342142037194,0.0,neutral,0.0516149525445256,0.0,0.0
