rebalance_date,net_return,drawdown,regime_state
2022-11-30,-0.08830261626029949,-0.283678873703628,
2020-02-28,-0.07631070194162232,-0.08228540442755272,
2026-02-27,-0.06788647345257552,-0.08469170860144659,
2023-08-31,-0.06662311442034069,-0.18361884255999927,
2021-12-31,-0.06326274572420947,-0.08757982156551414,
2019-08-30,-0.06311156577964339,-0.06311156577964339,
2020-08-31,-0.05993165065952393,-0.05993165065952377,
2021-08-31,-0.0596007550701424,-0.0596007550701424,
2024-11-29,-0.05945662266047176,-0.0594566226604718,
2022-05-31,-0.057085653278093666,-0.21166471850074065,
