months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,model,cash_cap,single_name_cap,avg_cash_weight,avg_turnover_monthly,delta_cagr_vs_base,delta_max_dd_vs_base,production_activation_allowed
82,0.3498903622475831,1.912804569389479,-0.15930063404935813,7.769142018993633,0.026433053618687006,0.16582804563536022,cash0.00_cap0.33,0.0,0.33,5.214748010101011e-18,0.5060665476860775,-0.001511523533343384,-0.09083925239030766,False
82,0.3497589756059467,1.9121213999962283,-0.15939630740950794,7.763976248648051,0.026424783209498495,0.16583539021874208,cash0.00_cap0.25,0.0,0.25,-3.2578953085418083e-18,0.5055698010026237,-0.0016429101749797503,-0.09093492575045747,False
82,0.34966705311238,1.9116586500683013,-0.15945280522906258,7.760363846326413,0.02641898338920842,0.16583912648797106,cash0.00_cap0.22,0.0,0.22,-1.0577582170590287e-19,0.5052846816805292,-0.00173483266854646,-0.09099142357001211,False
82,0.34944246462344997,1.910479802718264,-0.1595628274878299,7.751543923991084,0.026404890241645,0.1658529351887981,cash0.00_cap0.18,0.0,0.18,-3.279050472882989e-19,0.5047674140706784,-0.001959421157476493,-0.09110144582877944,False
82,0.34292310876315457,1.9232439474389997,-0.15449645734412343,7.499221342615386,0.025938330403239337,0.16184112538263656,cash0.03_cap0.33,0.03,0.33,0.02633764807741628,0.49889859657269825,-0.008478777017771888,-0.08603507568507296,False
82,0.3428702375281869,1.9228365507479181,-0.15458878655541375,7.4972040578141765,0.025935110570408235,0.16185532084037216,cash0.03_cap0.25,0.03,0.25,0.026337648077416263,0.49854661762164376,-0.008531648252739554,-0.08612740489636328,False
82,0.342827461684988,1.9225438210045196,-0.1546437098859853,7.495572298428288,0.02593247140797556,0.1618634922626168,cash0.03_cap0.22,0.03,0.22,0.02633764807741627,0.49834532294892414,-0.008574424095938449,-0.08618232822693483,False
82,0.3427060305339815,1.921733476606306,-0.1547516159389224,7.490941746525857,0.02592497968649339,0.16188496481172235,cash0.03_cap0.18,0.03,0.18,0.02633764807741627,0.4979817252280559,-0.008695855246944939,-0.08629023427987192,False
82,0.3392277027913646,1.9336099460966247,-0.1512503203345147,7.359334900383552,0.025670214839556324,0.15930957466190165,cash0.05_cap0.33,0.05,0.33,0.04186490134437935,0.49610145473010103,-0.012174182989561855,-0.08278893867546422,False
82,0.33921947365107297,1.933375911590704,-0.15133143142620376,7.359025896860085,0.025669873751801145,0.1593267419827177,cash0.05_cap0.25,0.05,0.25,0.04186490134437934,0.4958205122454092,-0.012182412129853493,-0.08287004976715329,False
82,0.339204921889386,1.9331907540461892,-0.15137974900826012,7.358479506546177,0.025669054715626496,0.1593369179646709,cash0.05_cap0.22,0.05,0.22,0.04186490134437935,0.49565776055887467,-0.012196963891540458,-0.08291836734920965,False
82,0.33914447934571457,1.9326191049775587,-0.15147483648706506,7.356210377381333,0.025665478931224266,0.1593618454777034,cash0.05_cap0.18,0.05,0.18,0.041864901344379354,0.4953672990864584,-0.012257406435211893,-0.08301345482801459,False
82,0.334988853091329,1.9526270851506033,-0.14642462783855115,7.20162554610703,0.02535505614646416,0.1558211888339666,cash0.08_cap0.22,0.08,0.22,0.06200441756316899,0.49427912139226643,-0.016413032689597484,-0.07796324617950068,False
82,0.3349805557899217,1.9526836680622932,-0.14639148405207525,7.201319691873118,0.025354438043981773,0.1558128751236502,cash0.08_cap0.25,0.08,0.25,0.06200441756316899,0.4944017981682147,-0.016421329991004763,-0.07793010239302478,False
82,0.33498036677877896,1.9523441063481417,-0.14648967944768088,7.201312724693842,0.02535474031109249,0.15584183277107957,cash0.08_cap0.18,0.08,0.18,0.06200441756316899,0.4940601997545593,-0.0164215190021475,-0.07802829778863041,False
82,0.33495439310120867,1.9527144109653796,-0.14633571989977268,7.2003553582554005,0.025352622417953934,0.15579926450434795,cash0.08_cap0.33,0.08,0.33,0.06200441756316899,0.494619760347739,-0.01644749267971779,-0.07787433824072221,False
