portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-S-ETR-712487408ccc,ETR,SELL,92.0,112.4000015258789,112.1190015220642,10340.80014038086,25.85200035095215,10314.948140029906,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-S-ATI-de65865115fa,ATI,SELL,58.0,162.2899932861328,161.8842683029175,9412.819610595703,23.532049026489258,9389.287561569214,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-S-THC-d8657e9ee0c8,THC,SELL,41.0,173.77999877929688,173.34554878234863,7124.979949951172,17.81244987487793,7107.167500076294,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-GOOG-a3395826cbd3,GOOG,BUY,202.0,379.3800048828125,380.3284548950195,76634.76098632812,191.58690246582032,-76826.34788879394,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-GEV-eaf9d6470875,GEV,BUY,42.0,1038.739990234375,1041.3368402099609,43627.07958984375,109.06769897460936,-43736.14728881836,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-ARM-9a6809338ff0,ARM,BUY,94.0,306.510009765625,307.276284790039,28811.94091796875,72.02985229492188,-28883.970770263677,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-MRVL-441d62ab3c22,MRVL,BUY,146.0,196.3300018310547,196.82082683563232,28664.180267333984,71.66045066833496,-28735.84071800232,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-AMD-1f253c12ff46,AMD,BUY,61.0,467.510009765625,468.6787847900391,28518.110595703125,71.29527648925782,-28589.405872192383,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-UMC-c0a4b334ecd3,UMC,BUY,1188.0,18.21999931335449,18.26554931163788,21645.359184265137,54.11339796066285,-21699.4725822258,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-VRT-a09fa01bb0d7,VRT,BUY,62.0,327.4599914550781,328.2786414337158,20302.519470214844,50.75629867553711,-20353.27576889038,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-RKLB-02bd6baa63bf,RKLB,BUY,140.0,135.75999450683594,136.09939449310303,19006.39923095703,47.51599807739258,-19053.915229034425,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-NXPI-0d88eeb05903,NXPI,BUY,56.0,316.4700012207031,317.2611762237549,17722.320068359375,44.30580017089844,-17766.625868530275,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-MLI-e61030f9fc2f,MLI,BUY,112.0,133.38999938964844,133.72347438812255,14939.679931640623,37.349199829101565,-14977.029131469726,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-TKR-62005848e541,TKR,BUY,124.0,119.9499969482422,120.2498719406128,14873.799621582031,37.18449905395508,-14910.984120635989,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-HPE-7194219cc352,HPE,BUY,395.0,37.58000183105469,37.67395183563232,14844.100723266602,37.1102518081665,-14881.210975074768,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-ON-8e48bdeccc07,ON,BUY,127.0,116.1999969482422,116.4904969406128,14757.399612426758,36.893499031066895,-14794.293111457824,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-22,5d4bdd8d76ae44cd2fcb547123f397fb16890b40b108ac8db5b722f269170cfb,r1k-M-20260522-B-FIX-144bb6829597,FIX,BUY,7.0,1828.25,1832.820625,12797.75,31.994375,-12829.744375,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
concentrated,2026-05-22,2b29a6bca75cf2056a6db1f838f09a1478ed8c008acd9eea4bb3ca2d2f8523be,r1k-C-20260522-S-CIEN-59497457a9d6,CIEN,SELL,906.0,583.739990234375,582.280640258789,528868.4311523438,1322.1710778808597,527546.2600744629,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-22,2b29a6bca75cf2056a6db1f838f09a1478ed8c008acd9eea4bb3ca2d2f8523be,r1k-C-20260522-S-PR-2252fcfe657d,PR,SELL,17137.0,20.440000534057617,20.388900532722477,350280.2891521454,875.7007228803635,349404.588429265,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-22,2b29a6bca75cf2056a6db1f838f09a1478ed8c008acd9eea4bb3ca2d2f8523be,r1k-C-20260522-B-MRVL-10c21a2e561a,MRVL,BUY,1899.0,196.3300018310547,196.82082683563232,372830.67347717285,932.0766836929322,-373762.7501608658,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-22,2b29a6bca75cf2056a6db1f838f09a1478ed8c008acd9eea4bb3ca2d2f8523be,r1k-C-20260522-B-ARM-63ce1953debe,ARM,BUY,1209.0,306.510009765625,307.276284790039,370570.6018066406,926.4265045166017,-371497.0283111573,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-22,2b29a6bca75cf2056a6db1f838f09a1478ed8c008acd9eea4bb3ca2d2f8523be,r1k-C-20260522-B-MTSI-f7f0f11e8be5,MTSI,BUY,340.0,385.9800109863281,386.94496101379394,131233.20373535156,328.08300933837893,-131561.28674468995,cash_scaled,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
