ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
DDOG,2021-10-29,2021-11-30,2,-42725.371536254876,Information Technology,Software - Application,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.11101561889919195,0.1947594382215757,0.0272717995768082,0.11101561889919195,0.1947594382215757,0.0272717995768082,1.0,1.0,1.0,0.5997762559588316,0.7201854608247029,0.4793670510929603,0.10235930505368396,0.1434002420205152,0.0613183680868527,0.1382828259092245,0.2092804675680037,0.0672851842504453,0.043925663919143,0.0519514697547432,0.0358998580835428
NVDA,2021-11-30,2021-12-31,2,-29850.128595352173,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.057999999999999996,0.076,0.04,0.057999999999999996,0.076,0.04,0.246716875,0.246716875,0.246716875,0.4771388030818004,0.5228537975560572,0.4314238086075436,0.07169553249701774,0.2720868552897275,-0.128695790295692,0.08912171384274531,0.2780536714533201,-0.0998102437678295,0.05186010647613955,0.0532181590792618,0.0505020538730173
BLD,2023-03-31,2023-04-28,2,-23060.939666748047,Consumer Discretionary,Construction & Engineering,MARKET_LEADER,DEFENSE_REVIEW,balanced,neutral,neutral,0.138,0.2,0.076,0.138,0.2,0.076,1.0,1.0,1.0,0.4998241954749043,0.5306007719021896,0.469047619047619,0.019317437280071,0.1019878787591478,-0.0633530041990058,0.0777345707725072,0.1528196735481917,0.0026494679968227,0.029102195179529,0.0303178497576379,0.0278865406014201
ORLY,2022-11-30,2022-12-30,2,-15038.350997924805,Consumer Discretionary,Auto Manufacturers & Parts,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0582118084890556,0.0990097331555833,0.0174138838225279,0.0582118084890556,0.0990097331555833,0.0174138838225279,0.4408666666666666,0.4408666666666666,0.4408666666666666,0.6500549480162923,0.7235553198423778,0.5765545761902068,0.019179351745879203,0.0501589559327237,-0.0118002524409653,0.0050220764542169005,0.0337678019393514,-0.0237236490309176,0.01802279202970745,0.019120827713983,0.0169247563454319
STLD,2022-04-29,2022-05-31,2,-13151.300350189209,Materials,Metals & Mining,MARKET_LEADER,DEFENSE_REVIEW,balanced,bear,bear,0.02059575361902325,0.0296879988096065,0.01150350842844,0.02059575361902325,0.0296879988096065,0.01150350842844,1.0,1.0,1.0,0.5458288508358154,0.5933257560787228,0.4983319455929081,0.07861953679117326,0.1547498326093338,0.0024892409730127,0.009355363497052101,0.0230256907025436,-0.0043149637084394,0.08983653929290511,0.0962590553347719,0.0834140232510383
MA,2022-01-31,2023-01-31,6,-12456.716705322266,Financials,Consumer Finance,QUALITY_COMPOUNDER,DEFENSE_REVIEW,breakout_growth,neutral,neutral,0.047752955762911664,0.1060253655989504,0.0027423689785197,0.047752955762911664,0.1060253655989504,0.0027423689785197,1.0,1.0,1.0,0.41820018180700647,0.5127406374246817,0.2435763414795904,0.027242115257505462,0.1468256129017117,-0.0435796718415392,0.021626988299152786,0.0817370537792354,-0.0567046254981749,0.03871486550855337,0.0486738575550561,0.0293762535424639
MLI,2023-02-28,2023-03-31,2,-11843.990921020508,Industrials,Other,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.0726664959871748,0.1068615228109868,0.0384714691633628,0.0726664959871748,0.1068615228109868,0.0384714691633628,1.0,1.0,1.0,0.5217323839975653,0.5334795352203244,0.5099852327748061,0.037156661597596646,0.1427280486007278,-0.0684147254055345,0.062074424126124406,0.1265611014619547,-0.0024122532097059,0.0571513486159606,0.0589957764206964,0.0553069208112248
XPO,2023-06-30,2023-07-31,2,-11041.080520629883,Industrials,Transportation & Logistics,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.16488857683797836,0.2,0.1297771536759567,0.16488857683797836,0.2,0.1297771536759567,1.0,1.0,1.0,0.6305753800779417,0.7531558550767502,0.5079949050791333,0.14834662795399525,0.1588010562770363,0.1378921996309542,0.19515248223824205,0.216745678649882,0.1735592858266021,0.037869105085100496,0.0422031002877078,0.0335351098824932
NET,2021-10-29,2021-10-29,1,-8586.958374023438,Information Technology,Software - Infrastructure,MARKET_LEADER,GREEN,balanced,bull,bull,0.2666616711862204,0.2666616711862204,0.2666616711862204,0.2666616711862204,0.2666616711862204,0.2666616711862204,1.0,1.0,1.0,0.5607142857142857,0.5607142857142857,0.5607142857142857,0.6674294376915421,0.6674294376915421,0.6674294376915421,0.7333096632390306,0.7333096632390306,0.7333096632390306,0.0497586204310195,0.0497586204310195,0.0497586204310195
TMUS,2022-09-30,2022-10-31,2,-4903.377746582031,Communication,Communication Equipment,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.023398218388833,0.0375,0.009296436777666,0.023398218388833,0.0375,0.009296436777666,1.0,1.0,1.0,0.39297096625014855,0.5750643779715922,0.2108775545287049,0.0479664634862941,0.0689746793248156,0.0269582476477726,0.0258077979340606,0.1296114649393684,-0.0779958690712472,0.0566524129603582,0.0589316220914814,0.054373203829235
WCC,2022-07-29,2022-10-31,3,-4751.748062133789,Industrials,Capital Goods - Machinery,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.04996436437283384,0.0620901565935408,0.0400379420888369,0.04996436437283384,0.0620901565935408,0.0400379420888369,1.0,1.0,1.0,0.4655493292153728,0.6280855407963838,0.3685362585054657,0.08733179336253437,0.0934091336651423,0.0760994830933927,0.12465218484904254,0.1898731282670538,0.0300375070003786,0.05197089457542334,0.0576048491214757,0.0476167510255436
ON,2023-07-31,2023-07-31,1,-3756.4794921875,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.6466151944595425,0.6466151944595425,0.6466151944595425,0.1035800898878381,0.1035800898878381,0.1035800898878381,0.1392471760834861,0.1392471760834861,0.1392471760834861,0.0344050391288557,0.0344050391288557,0.0344050391288557
LOPE,2022-10-31,2022-11-30,2,-3669.220016479492,Consumer Discretionary,Other,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,neutral,neutral,0.073931083477077,0.0825,0.065362166954154,0.073931083477077,0.0825,0.065362166954154,0.6225624999999999,1.0,0.2451249999999999,0.5835732475071601,0.6736253500926757,0.4935211449216446,0.12212055570897096,0.1628282265850575,0.0814128848328844,0.17522297570640585,0.2234650121996104,0.1269809392132013,0.02791085373217215,0.0343053236313735,0.0215163838329708
DXCM,2021-10-29,2021-10-29,1,-3089.51806640625,Health Care,Medical Devices,MARKET_LEADER,GREEN,balanced,bull,bull,0.1044963917357433,0.1044963917357433,0.1044963917357433,0.1044963917357433,0.1044963917357433,0.1044963917357433,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.5388517151683073,0.5388517151683073,0.5388517151683073,0.0764087191556103,0.0764087191556103,0.0764087191556103,0.1422889447030988,0.1422889447030988,0.1422889447030988,0.0281790016611609,0.0281790016611609,0.0281790016611609
RKLB,2021-11-30,2021-11-30,1,-2877.989849090576,Industrials,Aerospace & Defense,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.6317897680926924,0.6317897680926924,0.6317897680926924,0.1228587668521263,0.1228587668521263,0.1228587668521263,0.128825583015719,0.128825583015719,0.128825583015719,0.0684561432428818,0.0684561432428818,0.0684561432428818
FANG,2022-06-30,2022-07-29,2,-2711.2677764892574,Energy,Oil Gas & Consumable Fuels,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.028749999999999998,0.0375,0.02,0.028749999999999998,0.0375,0.02,1.0,1.0,1.0,-0.40255302491560296,-0.2068806912942885,-0.5982253585369175,-0.0837778533716177,-0.0507014870105516,-0.1168542197326838,-0.0798606505005321,0.046684877927434,-0.2064061789284982,0.21523029654004677,0.2348994841287501,0.1955611089513434
ONTO,2023-07-31,2023-07-31,1,-2447.899444580078,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.5861514876557319,0.5861514876557319,0.5861514876557319,0.031732230296552,0.031732230296552,0.031732230296552,0.0673993164921999,0.0673993164921999,0.0673993164921999,0.036357803279677,0.036357803279677,0.036357803279677
CTAS,2022-07-29,2022-08-31,2,-1937.3715362548828,Industrials,Commercial Services,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0178781770217982,0.0230935290440466,0.0126628249995498,0.0178781770217982,0.0230935290440466,0.0126628249995498,1.0,1.0,1.0,0.4784806010787179,0.4906353081921328,0.4663258939653031,0.02490909191506475,0.0450219667193437,0.0047962171107858,0.050571286337550606,0.1424083316573294,-0.0412657589822282,0.0460287545042173,0.0502327787978359,0.0418247302105987
JBL,2022-10-31,2023-03-31,6,-1673.7972946166992,Information Technology,Tech Hardware & Storage,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.11936428550474983,0.285,0.02,0.11936428550474983,0.285,0.02,1.0,1.0,1.0,0.584194973890887,0.7325676683559855,0.4569982010737996,0.04808408521092141,0.0927103627015101,-0.0042175196771472,0.07588680440510072,0.1529324860081597,-0.0552707502942387,0.029182488047052067,0.0360551101045223,0.0216065678625338
MSI,2023-04-28,2023-04-28,1,-878.7612304687536,Information Technology,Communication Equipment,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.6146931328705778,0.6146931328705778,0.6146931328705778,0.0170370680450747,0.0170370680450747,0.0170370680450747,0.0678688628341186,0.0678688628341186,0.0678688628341186,0.0431654817379244,0.0431654817379244,0.0431654817379244
