rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.307488921314111,0.7740273717717356,early_scout,preferred_final_label,0.015825106635757757,0.015825106635757757,0.015825106635757757,0.007912553317878879,0.007912553317878879,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-07-31,0.58217838424156,0.13333333333333333,promote_monster_early,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.741190459857397,0.7926152340508592,early_scout,preferred_final_label,0.008875768200645728,0.008875768200645728,0.008875768200645728,0.004437884100322864,0.004437884100322864,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5650335742125274,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.924747125938381,0.7550439425983965,early_scout,preferred_final_label,-0.04154645914274324,-0.04154645914274324,-0.04154645914274324,-0.02077322957137162,-0.02077322957137162,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.5549566115235369,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5,4.623337433543432,0.7374840885650705,early_scout,preferred_final_label,0.0235813527566322,0.0235813527566322,0.0235813527566322,0.0117906763783161,0.0117906763783161,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.4585029066389575,0.0,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,5.451539114693636,0.7823854390942232,early_scout,preferred_final_label,0.02452969662002147,0.02452969662002147,0.02452969662002147,0.012264848310010734,0.012264848310010734,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.4941915017812438,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,5.934459843557032,0.8013246446996778,early_scout,preferred_final_label,0.0339652599268041,0.0339652599268041,0.0339652599268041,0.01698262996340205,0.01698262996340205,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5434144457061723,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.5957266472115164,0.7083078816513988,early_scout,monster_extreme_early,0.014267590912399708,0.014267590912399708,0.014267590912399708,0.007133795456199854,0.007133795456199854,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6528559603011315,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.786464929613913,0.7950106926319287,early_scout,preferred_final_label,-0.06245287810752498,-0.06245287810752498,-0.06245287810752498,-0.03122643905376249,-0.03122643905376249,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.5331646751721113,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.844694701056807,0.7792183637849315,early_scout,preferred_final_label,-0.08,-0.22734118391918257,-0.08,-0.04,-0.11367059195959128,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.4165657928739016,0.146875,neutral,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.193310720669666,0.7535715238670231,early_scout,preferred_final_label,0.16530474128516892,0.16530474128516892,0.16530474128516892,0.08265237064258446,0.08265237064258446,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-04-30,0.30744242170430497,0.29270833333333335,neutral,1,concentrated_alpha
