rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.10329092576607123,5.804432940465147,core_compounder,core_compounder,,0.021173241700162215,0.002187003736678539,18,0.0,neutral,0
2019-06-28,V,VISA INC CLASS A,Financials,0.08860652993035947,4.8737329531632145,core_compounder,core_compounder,,0.022015477267754102,0.0019507150454564025,18,0.0,neutral,0
2019-06-28,ADBE,ADOBE INC,Information Technology,0.0614866397873041,4.380739156290364,core_compounder,core_compounder,,-0.0013353160166403866,-8.210409491738522e-05,18,0.0,neutral,0
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.07,5.307488921314111,core_compounder,core_compounder,,0.015825106635757757,0.001107757464503043,18,0.0,neutral,0
2019-06-28,HEI,HEICO CORP,Industrials,0.04828624815502942,2.074569914287676,core_compounder,core_compounder,,0.01929925034033575,0.000931888391139488,18,0.0,neutral,0
2019-06-28,ORCL,ORACLE CORP,Information Technology,0.06833588752389161,6.355997038531475,core_compounder,core_compounder,,-0.010885455601983618,-0.0007438672696634684,18,0.0,neutral,0
2019-06-28,PAYC,PAYCOM SOFTWARE INC,Industrials,0.05185891472847628,2.6574182987026047,core_compounder,core_compounder,,0.043361467296338274,0.0022486786350224192,18,0.0,neutral,0
2019-06-28,MELI,MercadoLibre,Internet,0.042844833297491856,2.2143642533078522,core_compounder,core_compounder,,-0.0042410962135509545,-0.00018170906026821458,18,0.0,neutral,0
2019-06-28,SHOP,Shopify,Software,0.0510449247952395,4.156355767337217,core_compounder,core_compounder,,0.08233960842368204,0.004203019119656318,18,0.0,neutral,0
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.05746862942402267,3.327540907253657,core_compounder,core_compounder,,-0.000603736551590961,-3.469591215311828e-05,18,0.0,neutral,0
2019-06-28,DHR,DANAHER CORP,Health Care,0.04938520074931712,3.944139960488467,core_compounder,core_compounder,,-0.022215928560986198,-0.0010971380918167913,18,0.0,neutral,0
2019-06-28,MKTX,MARKETAXESS HOLDINGS INC,Financials,0.05320869957493679,3.5740646427538993,core_compounder,core_compounder,,0.05251760912009695,0.002794393686065199,18,0.0,neutral,0
2019-06-28,NOW,SERVICENOW INC,Information Technology,0.05569960540242522,3.415019225180725,core_compounder,core_compounder,,-0.016348045848606496,-0.0009105797028681375,18,0.0,neutral,0
2019-06-28,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.04,2.306425243814241,core_compounder,core_compounder,,-0.04469187578761491,-0.0017876750315045965,18,0.0,neutral,0
2019-06-28,AVGO,BROADCOM INC,Information Technology,0.04,3.359166646000793,core_compounder,core_compounder,,-0.04160025214266383,-0.0016640100857065532,18,0.0,neutral,0
2019-06-28,RGEN,REPLIGEN CORP,Health Care,0.04,1.9330132951916823,core_compounder,core_compounder,,0.09410141158683882,0.003764056463473553,18,0.0,neutral,0
2019-06-28,WING,WINGSTOP INC,Consumer Discretionary,0.038482960865434804,2.020801151351152,core_compounder,core_compounder,,-0.024308495038041333,-0.0009354628632465608,18,0.0,neutral,0
2019-06-28,WRB,WR BERKLEY CORP,Financials,0.04,2.3522097799100345,core_compounder,core_compounder,,0.04172913258366573,0.0016691653033466293,18,0.0,neutral,0
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.07190947122422829,5.60943574569781,core_compounder,core_compounder,,0.057485864426461974,0.004133778113774556,18,0.0,neutral,0
2019-07-31,ORCL,ORACLE CORP,Information Technology,0.07190947122422829,5.145112300718135,core_compounder,core_compounder,,-0.07744245010723294,-0.005568845637519802,18,0.0,neutral,0
2019-07-31,T,AT&T INC,Communication,0.03542777545394879,4.057162300323976,core_compounder,core_compounder,,0.017401508358016127,0.0006164967306678085,18,0.0,neutral,0
2019-07-31,XYZ,BLOCK INC CLASS A,Financials,0.047241832545625875,3.458989053238392,core_compounder,core_compounder,,-0.08,-0.0037793466036500703,18,0.0,neutral,0
2019-07-31,MA,MASTERCARD INC CLASS A,Financials,0.07190947122422829,5.517908077495827,core_compounder,core_compounder,,0.022122416987709892,0.0015908113077881035,18,0.0,neutral,0
2019-07-31,V,VISA INC CLASS A,Financials,0.12,5.741190459857397,core_compounder,core_compounder,,0.008875768200645728,0.0010650921840774873,18,0.0,neutral,0
2019-07-31,SBUX,STARBUCKS CORP,Consumer Discretionary,0.04339295733564215,5.7336973566856075,core_compounder,core_compounder,,0.018794187542640506,0.0008155353781958566,18,0.0,neutral,0
