as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-05-15,concentrated,equity,NVDA,0.2422569331068466,0.2418361600254186,0.0241836160025418,-0.00042077308142798864,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,equity,ADI,0.2329052883368501,0.23361415002711,0.023361415002711,0.0007088616902599099,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,equity,EXPE,0.2090672190047001,0.2088810371884173,0.0208881037188417,-0.00018618181628279884,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,equity,JHG,0.2073922645293024,0.2070468076679743,0.0207046807667974,-0.00034545686132811393,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,equity,MRVL,0.0526302327726041,0.0525701222200711,0.0052570122220071,-6.011055253300063e-05,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,equity,CIEN,0.0337436518177601,0.0355041154179514,0.0035504115417951,0.0017604636001912963,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,equity,MU,0.0196007910407509,0.0205476074530569,0.0020547607453056,0.0009468164123060015,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,concentrated,cash,CASH,0.0024036193911853,0.0,0.2499999999999999,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,target_cash_above_macro_floor_without_confirmation,0.03,none,0.0
2026-05-15,main,equity,GOOG,0.1391205678717875,0.1399999999999999,0.091,0.0008794321282123985,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,APP,0.103731441719431,0.1048172993293705,0.0681312445640908,0.0010858576099395112,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,CAT,0.1034569723883276,0.1035634376142495,0.0673162344492622,0.00010646522592190621,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,GEV,0.0859915432807802,0.0885808084126337,0.0575775254682119,0.0025892651318535076,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,AMZN,0.0774773148868361,0.0780442171020089,0.0507287411163058,0.0005669022151728043,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,NVT,0.0517609438646994,0.0518345047608683,0.0336924280945644,7.356089616890327e-05,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,PLTR,0.0514391593345074,0.0518345047608683,0.0336924280945644,0.00039534542636090325,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,VRT,0.051201784756695,0.0518345047608683,0.0336924280945644,0.0006327200041733039,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,FIX,0.0429785828673853,0.0510448726484261,0.033179167221477,0.008066289781040806,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,MLI,0.0400204605363682,0.0399999999999999,0.026,-2.046053636830386e-05,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,PR,0.0400026884256982,0.0399999999999999,0.026,-2.688425698303687e-06,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,ON,0.0390321471596722,0.0390113281904503,0.0253573633237927,-2.081896922190296e-05,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,FTI,0.0365886255679122,0.0365884249686721,0.0237824762296368,-2.005992401007961e-07,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,NXPI,0.032692140585145,0.0337310877067305,0.0219252070093748,0.001038947121585497,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,PWR,0.0298922798639754,0.0322927410247994,0.0209902816661196,0.0024004611608239995,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,UMC,0.0282673367443622,0.0282356520919697,0.0183531738597803,-3.1684652392501705e-05,HOLD,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,equity,CBOE,0.028186067989042,0.0285866166280834,0.0185813008082542,0.00040054863904140023,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-05-15,main,cash,CASH,0.0181599421573743,0.0,0.2499999999999999,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,target_cash_above_macro_floor_without_confirmation,0.03,none,0.0
