as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,4920.921707122561,0.009327045279202846,0.2499999999999999,131899.2660541457,0.24067295472079706,126978.34434702314,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,82.0,393.32000732421875,32252.240600585938,0.061130439852762564,0.091,48011.33284370905,0.029869560147237434,15759.092243123116,HOLD,0.0,0.0,0,,hold_target,nan,0.1399999999999999,existing target holding,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,APP,48.0,501.0,24048.0,0.045580238464193,0.0681312445640908,35945.84461343633,0.022551006099897797,11897.844613436333,HOLD,0.0,0.0,0,,review_trim_or_replace,nan,0.6138312993293704,"negative_6m_absolute_momentum,under_benchmark_6m,high_weight_low_relative_strength,broken_momentum_penalty",main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,CAT,27.0,888.3099975585938,23984.36993408203,0.045459634938825676,0.0673162344492622,35515.84766954595,0.021856599510436524,11531.477735463915,HOLD,0.0,0.0,0,,review_rotation,nan,2.8234524376142494,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,GEV,19.0,1049.22998046875,19935.36962890625,0.03778521713062947,0.0575775254682119,30377.73340188414,0.01979230833758243,10442.36377297789,HOLD,0.0,0.0,0,,review_rotation,nan,2.083963808412633,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,AMZN,68.0,264.1400146484375,17961.52099609375,0.0340440123994329,0.0507287411163058,26764.334884366006,0.016684728716872897,8802.813888272256,HOLD,0.0,0.0,0,,review_trim_or_replace,nan,0.1951102171020089,high_weight_low_relative_strength,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,NVT,71.0,169.00999450683594,11999.709609985352,0.02274407957103296,0.0336924280945644,17776.0261490205,0.01094834852353144,5776.31653903515,HOLD,0.0,0.0,0,,review_rotation,nan,2.332088504760868,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,PLTR,89.0,133.99000549316406,11925.110488891602,0.02260268545390587,0.0336924280945644,17776.0261490205,0.011089742640658533,5850.9156601289,HOLD,0.0,0.0,0,,review_trim_or_replace,nan,0.9188015047608684,"weak_3m_absolute_momentum,negative_6m_absolute_momentum,under_benchmark_3m,under_benchmark_6m,high_weight_low_relative_strength,broken_momentum_penalty",main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,32.0,370.94000244140625,11870.080078125,0.022498381593064044,0.0336924280945644,17776.0261490205,0.011194046501500358,5905.946070895501,HOLD,0.0,0.0,0,,review_rotation,nan,3.492238504760868,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,FIX,5.0,1992.7399902343755,9963.699951171877,0.018885055711912936,0.033179167221477,17505.231219202346,0.014294111509564063,7541.531268030469,HOLD,0.0,0.0,0,,review_rotation,nan,1.076920872648426,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,MLI,68.0,136.44000244140622,9277.920166015623,0.01758523842393285,0.026,13717.523669631159,0.008414761576067149,4439.603503615535,HOLD,0.0,0.0,0,,review_rotation,nan,3.509942,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,PR,445.0,20.84000015258789,9273.800067901611,0.01757742924834517,0.026,13717.523669631159,0.00842257075165483,4443.723601729547,HOLD,0.0,0.0,0,,review_rotation,nan,0.6241899999999999,challenger CHRD outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,ON,80.0,113.11000061035153,9048.800048828123,0.017150967400215697,0.0253573633237927,13378.470445906283,0.008206395923577001,4329.67039707816,HOLD,0.0,0.0,0,,review_rotation,nan,3.3948443281904503,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,NVDA,318.0,225.32000732421875,71651.76232910156,0.1358077350856674,0.0241836160025418,12759.204805082232,-0.1116241190831256,-58892.55752401933,HOLD,0.0,0.0,0,,hold_target,nan,0.2418361600254186,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,FTI,119.0,71.27999877929688,8482.319854736328,0.016077268866784795,0.0237824762296368,12547.564638557045,0.007705207362852004,4065.244783820717,HOLD,0.0,0.0,0,,review_rotation,nan,0.4322444249686721,challenger CHRD outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,ADI,165.0,417.489990234375,68885.84838867188,0.13056526099317653,0.023361415002711,12325.413971375563,-0.10720384599046553,-56560.43441729631,HOLD,0.0,0.0,0,,stage_position,confirm,1.0580153603880873,monster lifecycle stage=confirm,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,26.0,291.5,7579.0,0.014365129213245122,0.0219252070093748,11567.674850486994,0.00756007779612968,3988.674850486994,HOLD,0.0,0.0,0,,review_rotation,nan,3.3304620877067306,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,PWR,9.0,769.989990234375,6929.909912109375,0.013134853057606454,0.0209902816661196,11074.410984123868,0.007855428608513145,4144.501072014493,HOLD,0.0,0.0,0,,review_rotation,nan,2.035725741024799,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,EXPE,284.0,217.72999572753903,61835.31878662109,0.11720178708431396,0.0208881037188417,11020.50219911237,-0.09631368336547226,-50814.816587508714,HOLD,0.0,0.0,0,,hold_target,nan,0.2088810371884173,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,JHG,1186.0,51.72000122070313,61339.92144775391,0.11626281798750374,0.0207046807667974,10923.72878810386,-0.09555813722070633,-50416.192659650056,HOLD,0.0,0.0,0,,hold_target,nan,0.2070468076679743,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,CBOE,18.0,363.0199890136719,6534.359802246094,0.012385132983916082,0.0185813008082542,9803.439755760139,0.006196167824338119,3269.079953514045,HOLD,0.0,0.0,0,,hold_target,nan,0.0285866166280834,existing target holding,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,381.0,17.200000762939453,6553.200290679932,0.012420842978742937,0.0183531738597803,9683.08064747662,0.005932330881037362,3129.880356796688,HOLD,0.0,0.0,0,,review_rotation,nan,0.6626726520919697,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,MRVL,88.0,176.88999938964844,15566.319946289062,0.029504182267206393,0.0052570122220071,2773.584214881642,-0.024247170045199294,-12792.735731407422,HOLD,0.0,0.0,0,,hold_target,nan,0.0525701222200711,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,CIEN,18.0,554.4600219726562,9980.280395507812,0.01891648205117916,0.0035504115417951,1873.186706211767,-0.01536607050938406,-8107.093689296045,HOLD,0.0,0.0,0,,hold_target,nan,0.0355041154179514,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-15,simulated_broker_replay,simulation_ready_preview_only,equity,MU,8.0,724.6599731445312,5797.27978515625,0.010988081963201406,0.0020547607453056,1084.0857368907125,-0.008933321217895807,-4713.194048265537,HOLD,0.0,0.0,0,,hold_target,nan,0.0205476074530569,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
