rebalance_date,ticker,weight,period_forward_return,weighted_forward_return,main_v2_score,main_v2_replacement_score,main_v2_replacement_catalyst_score,main_v2_replacement_decay_score,score,sector,regime_state,main_v2_style_regime,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_primary,theme_event_risk_sensitivity_max,theme_structural_growth_primary,theme_structural_growth_max,market_style_regime_label,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,style_row_compounder_fit,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_defensive_rotation_action
2019-04-30,NOW,0.15,-0.0507028931635488,-0.007605433974532319,2.1036617376018287,1.0003688426468775,0.05414558794473903,0.05508379911998095,4.571432459095147,Information Technology,bull,balanced,structural_growth,long_duration,0.15,0.35,1.0,1.0,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2146377103454677,0.0389207744271654,0.247682262308331,-1.4886772876843035,0.0,0.0,0.6736304762677983,0.619755983769541,0.1083333333333333,0.0,promote_monster_early
2019-04-30,CPRT,0.12294776964888654,0.0538130359332365,0.006616192746026815,2.063359601407063,0.9840556986434985,0.06328472285659069,0.08487974341805749,1.219538448170694,Industrials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2920240957081194,0.0766225373632037,0.7630670757593271,0.5658649561203832,0.0,0.0,1.279642944544543,0.515749128104941,0.121875,0.0,neutral
2019-04-30,SBUX,0.11595629415373619,-0.0221355803371032,-0.002566759864832798,2.2176350371188462,0.6042713784371819,0.00011262512779991666,0.08470237169929029,4.44991398045607,Consumer Discretionary,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2202990011304026,0.0313205858664206,0.8274548272984807,-2.866682463674629,0.0,0.0,-0.5873947464100063,0.5137874293110525,0.1333333333333333,0.0,neutral
2019-04-30,SHOP,0.09318466626141235,0.1256331321500048,0.011707081490774112,1.8319624247304205,0.8680058062543476,0.12781001150403193,0.10159472688817331,1.0164414848818932,Software,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2190180717810895,0.0224151281398196,0.021452741711919,0.142772983115555,0.0,0.0,0.2438336304691049,0.5448679320060826,0.1083333333333333,0.0,neutral
2019-04-30,PAYC,0.07518156794583931,0.0169292604984521,0.0012727683484371902,1.7749407230263268,0.6941355923531812,0.024869293394382135,0.20556719912319285,0.829038872269295,Industrials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2190180717810895,0.0031759392730188,0.3569485118302059,1.2932249686165684,0.0,0.0,-0.1737518074606137,0.598209940053159,0.4583333333333333,0.0,block_fragile_entry
2019-04-30,ADBE,0.07501158732482015,-0.067766327218911,-0.0050832597718636794,1.521709321796267,1.0780542095847894,0.28877085536971947,0.0455427219386232,4.43987132658416,Information Technology,bull,balanced,structural_growth,long_duration,0.15,0.15,1.0,1.0,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2920240957081194,0.0167185136248696,0.3755309638556597,-2.7436203131406502,0.0,0.0,0.0740571992691661,0.5370747236087422,0.0135416666666666,0.0,neutral
2019-04-30,MCO,0.061306521766692525,-0.0552855272927388,-0.0033893633823553647,1.185878256120899,0.9899862715132167,0.289107037710391,0.0455427219386232,1.6479487869211051,Financials,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2920240957081194,0.2065131586655336,0.042775596177118,-0.3932016207244843,0.0,0.0,0.9132058085191668,0.4688821100168004,0.0135416666666666,0.0,neutral
2019-04-30,CDNS,0.06113901122072027,-0.0883620380174052,-0.005402367633831848,1.7255163826368802,1.0306526926655923,0.29547502451133406,0.06092714313804727,1.283146138940744,Information Technology,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2448006453038463,0.0144225571804196,0.2299751678375028,-0.3255597269315601,0.0,0.0,0.6111564245649408,0.5897724314839634,0.1083333333333333,0.0,promote_monster_early
2019-04-30,ALGN,0.056739471779910025,-0.1456680915583611,-0.00826513057020898,1.7088836865562818,0.7972700773299719,0.3427365107325441,0.07948659937501418,0.3653263730744334,Health Care,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.211713446016024,0.0208285122640533,0.3519092231893592,0.5299106625000946,0.0,0.0,2.349074761730652,0.3741247488062759,0.0135416666666666,0.0,neutral
2019-04-30,UI,0.025486682872038584,-0.2859315749628782,-0.007287447374181404,1.5647100508739695,0.602881045288048,0.08950995111931352,0.2954859104788566,0.3597027002168115,Information Technology,bull,balanced,unknown,neutral,0.35,0.35,0.35,0.35,balanced,0.2920240957081194,0.2126517789587118,0.4043547331718928,0.0776749549770137,0.2526008427875233,0.0022155409248214,-0.0079902635658115,1.179418630357211,0.0,0.0,-1.778596738879124,0.5573680041831373,0.4583333333333333,0.0,block_fragile_entry
