date,signal_date,ticker,target_weight,actual_weight,shares,price
2019-05-01,2019-04-30,NOW,0.5,0.49877939688207135,920.0,54.08000183105469
2019-05-01,2019-04-30,FDS,0.4999999999999999,0.5008507760256397,197.0,253.60519409179688
2019-06-03,2019-05-31,MA,0.25,0.24895596710955198,103.0,232.91537475585938
2019-06-03,2019-05-31,PEG,0.2499999999999999,0.25027091544195595,514.0,46.92022705078125
2019-07-01,2019-06-28,MA,0.425,0.4249118064798839,163.0,256.47998046875
2019-07-01,2019-06-28,VEEV,0.4249999999999999,0.4253395363046637,256.0,163.47000122070312
2019-08-01,2019-07-31,V,0.425,0.4244069194762145,248.0,170.4923858642578
2019-08-01,2019-07-31,ORLY,0.4249999999999999,0.42586486658239947,1698.0,24.98666763305664
2019-09-03,2019-08-30,V,0.425,0.424777324733645,250.0,170.76693725585938
2019-09-03,2019-08-30,BKNG,0.4249999999999999,0.42484184040342454,560.0,76.24681854248047
2019-09-23,2019-09-20,BKNG,0.4249999999999999,0.4253358667093076,544.0,78.90240478515625
2019-09-23,2019-09-20,V,0.2125,0.2130654678610646,129.0,166.67884826660156
2019-10-01,2019-09-30,BKNG,0.425,0.424820834550104,547.0,77.67021942138672
2019-10-01,2019-09-30,AEP,0.4249999999999999,0.4253785239265896,579.0,73.47389221191406
2019-11-01,2019-10-31,V,0.425,0.4246116902820286,249.0,172.4155731201172
2019-11-01,2019-10-31,BKNG,0.4249999999999999,0.4261471063346223,540.0,79.79022216796875
2019-11-08,2019-11-07,V,0.425,0.42593223452850193,243.0,170.5477752685547
2019-12-02,2019-11-29,MA,0.5,0.49748841553803136,176.0,276.08917236328125
2019-12-02,2019-11-29,CPRT,0.4999999999999999,0.5011541308227755,2226.0,21.989999771118164
2020-01-02,2019-12-31,MA,0.425,0.42717482198352486,151.0,292.39605712890625
2020-01-02,2019-12-31,LRCX,0.4249999999999999,0.42529144174742384,1586.0,27.715726852416992
2020-02-03,2020-01-31,MA,0.425,0.42697761585636274,147.0,313.1777038574219
2020-02-03,2020-01-31,CPRT,0.4249999999999999,0.42537198063444853,1820.0,25.200000762939453
2020-02-24,2020-02-21,MA,0.425,0.42725310395595467,142.0,313.3223571777344
2020-02-24,2020-02-21,CPRT,0.2124999999999999,0.21269457755232055,955.0,23.1924991607666
2020-02-25,2020-02-24,MA,0.425,0.4230782345450333,145.0,292.30364990234375
2020-03-02,2020-02-28,MA,0.25,0.25302721695411307,86.0,296.01904296875
2020-03-02,2020-02-28,LRCX,0.2499999999999999,0.250232121682496,901.0,27.9427490234375
2020-04-01,2020-03-31,MA,0.125,0.1257935955076821,50.0,220.61981201171875
2020-04-01,2020-03-31,VEEV,0.1249999999999999,0.12429081074179432,71.0,153.50999450683594
2020-05-01,2020-04-30,AMZN,0.25,0.24999822866914925,201.0,114.302001953125
2020-05-01,2020-04-30,SE,0.2499999999999999,0.2497601107968112,419.0,54.779998779296875
2020-06-01,2020-05-29,NVDA,0.425,0.4254906308266809,5101.0,8.771856307983398
2020-06-01,2020-05-29,SE,0.4249999999999999,0.4250484693977197,542.0,82.47000122070312
2020-07-01,2020-06-30,NOW,0.5,0.5010383332881893,755.0,83.35800170898438
2020-07-01,2020-06-30,MELI,0.4999999999999999,0.4978671590238794,64.0,977.1400146484375
2020-08-03,2020-07-31,NVDA,0.5,0.49973287037371694,6433.0,10.972253799438477
2020-08-03,2020-07-31,NOW,0.4999999999999999,0.5002501628821784,803.0,87.99199676513672
2020-09-01,2020-08-31,META,0.425,0.42475480509211383,243.0,293.13958740234375
2020-09-01,2020-08-31,SE,0.4249999999999999,0.4254756100743109,441.0,161.8000030517578
2020-09-08,2020-09-04,META,0.425,0.425285103651184,239.0,269.0487060546875
2020-10-01,2020-09-30,BIO,0.425,0.4245872639651708,122.0,520.8099975585938
2020-10-01,2020-09-30,CPRT,0.4249999999999999,0.4257678043623771,2377.0,26.80500030517578
2020-11-02,2020-10-30,GOOG,0.425,0.4253347414927352,852.0,80.63945770263672
2020-11-02,2020-10-30,CPRT,0.4249999999999999,0.42543121180334625,2424.0,28.350000381469727
