ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,100876.31915283203,0.9847712871951295,0.08878579741618697
SNDK,96823.2958984375,0.9452050048329143,0.08521854888243964
STM,89193.00131225587,0.8707168089469409,0.0785027825356505
MRVL,80356.17553710938,0.78445025633685,0.07072509368197993
RVMD,50464.138023376465,0.4926392494871077,0.04441576351073882
CIEN,47248.46036529541,0.4612472731229087,0.041585500595677574
RKLB,29725.610092163086,0.2901863148750522,0.026162849892617843
AXON,25084.579833984375,0.24487981103311574,0.022078069879176196
ON,24694.60046005249,0.2410727679800815,0.02173483144639843
LITE,23657.799560546875,0.23095134637245587,0.020822296221109714
ONTO,23593.530395507812,0.23032394016935495,0.0207657300307968
SQM,19333.677619934082,0.18873855386369576,0.017016441508662484
MU,18282.91207885742,0.1784808071188067,0.016091615372603736
TPL,18014.804595947266,0.17586349759294992,0.01585564188682101
MRNA,16037.879287719727,0.1565644262467567,0.01411566077532448
UI,13607.616348266602,0.1328397980762741,0.011976676771720552
GOOG,13064.300025939941,0.12753585440956342,0.011498479576064367
DVA,12971.510116577148,0.1266300239902013,0.011416810992554002
SN,12929.41000366211,0.12621903573513232,0.011379756784709542
CRS,12727.383983612057,0.12424682436300462,0.01120194457427602
XOM,12083.5048828125,0.11796117024499726,0.010635237542494902
MTSI,11512.799072265627,0.11238984587093374,0.010132933623150984
ACLS,11393.100357055664,0.11122132724492866,0.010027581386185355
PWR,10678.045303344727,0.10424084171996159,0.009398229188629308
TLN,9635.700088500977,0.09406529559036685,0.008480814161395426
SFM,9552.580047607422,0.09325386402397072,0.008407656465179138
RH,9483.599914550781,0.09258046857307048,0.008346943939476948
GOOGL,9375.164627075195,0.09152190538875242,0.00825150515317481
JBL,9171.417289733885,0.08953289023295359,0.008072177933771948
NTRA,9096.77946472168,0.08880426345882084,0.008006485818250975
CRUS,8929.42024230957,0.08717047509042236,0.00785918541968766
ALB,8835.765518188477,0.08625620220656639,0.0077767556737104475
HUBS,8615.069946289062,0.08410173558602704,0.007582511548807117
HIMX,8545.53816318512,0.08342295483626055,0.00752131349102212
ROKU,8531.729980468748,0.08328815707617551,0.007509160286745464
EXP,8310.21420288086,0.0811256834722491,0.007314194261829246
CPRT,7745.039539337158,0.07560835506869405,0.006816758554385078
DKS,7426.0142364501935,0.07249397737519558,0.006535969999146
KBR,7199.988838195801,0.07028748010956333,0.006337034853723775
NEM,6941.732078552246,0.06776633497107236,0.00610973143369777
CW,6516.277557373047,0.06361297767192406,0.005735269724106766
EHC,6391.291694641113,0.062392845038642265,0.005625264030187736
GE,6177.893218994141,0.06030961387682753,0.0054374424087523816
BKR,5947.595998764038,0.05806141437958119,0.005234747440175241
JD,5901.3642196655255,0.057610092116888535,0.005194056766608815
KGC,5880.8008098602295,0.05740934871434227,0.005175957982350114
MOS,5818.336666107178,0.056799563427132896,0.005120980472666878
MSTR,5490.529052734373,0.053599451368281696,0.004832462209938568
HLI,5279.858207702637,0.05154284778699842,0.004647041299207811
HII,5242.092559814453,0.05117417329535426,0.004613802049492411
EBAY,5214.792465209961,0.05090766526324136,0.004589774005157002
NVDA,5183.512370109558,0.05060230380899419,0.004562242982910484
CHRW,4937.060981750488,0.04819640465462785,0.0043453300025048935
VKTX,4778.839019775387,0.04665181573162505,0.004206071718888995
UAL,4642.889709472658,0.04532465611255453,0.004086416600375785
RGLD,4533.9173583984375,0.04426085002469107,0.0039905051201820745
ATI,4391.290977478027,0.04286850773953909,0.003864973210721558
KMI,4330.43714427948,0.042274442569903994,0.0038114130079728937
WING,4330.368698120115,0.04227377438719246,0.003811352765421517
SWKS,4297.412940979004,0.04195205484336996,0.003782346917450451
SE,4157.7204875946045,0.04058835404335977,0.0036593972899172855
CHRD,4108.668724060059,0.04010950262688488,0.003616224620883964
KLAC,3992.993320465088,0.03898026023331131,0.0035144134818984236
LULU,3760.4093627929688,0.036709737227503564,0.0033097058525801302
AN,3628.140060424804,0.035418502453639956,0.0031932896749968845
COO,3547.697525024414,0.03463320913805552,0.0031224885721049087
CEG,3445.34320068359,0.03363400932012411,0.003032401915673413
MA,3362.7293395996094,0.03282751916462414,0.0029596897311332674
NFG,3323.272911071778,0.03244233899314497,0.002924962349132633
CRM,3150.0925903320294,0.03075172410152341,0.0027725385394338042
KNSL,2978.761245727539,0.02907915922029083,0.002621742097009585
BLD,2855.540283203125,0.027876255834306377,0.0025132897713498314
TSCO,2823.0664596557617,0.027559241005816904,0.0024847080948669988
OC,2770.2703285217285,0.02704383645445719,0.0024382398390603724
P,2704.1891632080115,0.026398741205425034,0.002380078825595157
DPZ,2650.8331298828125,0.025877870796407864,0.0023331177746217834
