as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-23,AMAT,88.0,585.8800048828125,51557.4404296875,0.043093628507918036,343.41114186254043,21337.259945783942,8096.287598962455
2026-06-23,AVT,403.0,89.5999984741211,36108.7993850708,0.030181079076050863,62.72539138793945,10830.466655731201,443.10094873428346
2026-06-23,CIEN,138.0,459.8500061035156,63459.300842285156,0.053041646619349486,285.8870374842581,24006.889669457538,18880.463351477516
2026-06-23,LITE,58.0,827.9199829101562,48019.35900878906,0.04013636831206141,347.2618449684952,27878.17200061634,37449.31266075298
2026-06-23,LRCX,122.0,371.3299865722656,45302.258361816406,0.03786531441715468,175.59093246190372,23880.164601464152,14168.623514452096
2026-06-23,MRVL,401.0,279.0400085449219,111895.04342651367,0.09352604382825377,164.9499969482422,45750.094650268555,0.0
2026-06-23,MU,124.0,1051.77001953125,130419.482421875,0.10900945971800045,379.36789297500627,83377.86369297422,26440.336133294928
2026-06-23,ON,450.0,117.05999755859375,52676.99890136719,0.04402939716651258,103.02999877929688,6313.499450683594,-5831.909580211639
2026-06-23,ONTO,186.0,315.8800048828125,58753.680908203125,0.049108514259620865,245.24247561218917,13138.580444335938,1394.0665598297114
2026-06-23,PR,2318.0,19.18000030517578,44459.24070739746,0.03716068887092163,20.47437355166576,-3000.3571853637695,0.0
2026-06-23,RVMD,341.0,169.50999450683594,57802.908126831055,0.04831382296590226,78.6891136788103,30969.92036235674,10825.873925382057
2026-06-23,SEB,5.0,4888.0,24440.0,0.020427862049704558,4949.126861572266,-305.6343078613281,2802.5937878417967
2026-06-23,SNDK,86.0,1963.5999755859375,168869.59790039062,0.14114749796637718,643.6300048828125,113517.41748046875,13510.062377929688
2026-06-23,STM,970.0,72.43000030517578,70257.10029602051,0.058723500526160564,55.68721008300781,16240.50651550293,-4271.01865480423
2026-06-23,TER,75.0,420.1199951171875,31508.999633789062,0.026336395165435122,126.37144695009503,22031.141112531936,36798.64388622829
2026-06-23,TPL,64.0,369.8999938964844,23673.599609375,0.01978727606547677,507.1273826527818,-8782.552880403036,8333.813973542688
2026-06-23,UI,52.0,563.030029296875,29277.5615234375,0.02447127610280357,1018.4410400390625,-23681.37255859375,-978.781542892456
2026-06-23,WDC,212.0,670.75,142199.0,0.11885521913281254,155.1008234389964,109317.62543093276,47679.733574804544
