date,equity_usd,portfolio_return,spy_return,qqq_minus_spy,semis_minus_qqq,cash_weight
2019-07-02,100240.2395786047,0.004724127953216195,0.0026042113229463038,0.0013586650639911824,-0.01570269062306462,0.0731871284925727
2019-07-03,100796.81304776669,0.0055523956397325325,0.007995188223690608,-0.0004689011532081899,-0.01118828998041621,0.0727830084338977
2019-07-05,100812.04545247556,0.00015111990397609354,-0.0011380875400963664,-0.0008994370299184595,-0.005313544451733598,0.0727720111345629
2019-07-08,100568.9770206213,-0.0024111050496327113,-0.005494774302032268,-0.0015190067566144272,0.0005116073529302101,0.0729478961753915
2019-07-09,100867.19349324705,0.002965292891113025,0.0012465712742242285,0.0037609799880351513,0.001991654188715053,0.0727322238291162
2019-07-10,100928.27233922482,0.0006055372798872138,0.004778203576061069,0.005187247868871481,-3.580437031924788e-05,0.0726882084091162
2019-07-11,100658.60501897337,-0.0026718709634212523,0.0023440662265208356,-0.0030711720135595533,0.003497966330567981,0.0728829422261791
2019-07-12,101090.81415212154,0.004293812069685599,0.004477063996403574,0.0012917104040701677,0.012592889780075778,0.0725713345539581
2019-07-15,101539.18172681332,0.004435294922217947,0.0003324338395389592,0.0028708914209207848,0.004849171676231778,0.0722508805901508
2019-07-16,102576.33365476131,0.01021430260033429,-0.003225121263750297,-0.0019253042122332475,-0.0051820781010495365,0.071520350092227
2019-07-17,102010.34898793696,-0.005517692499414917,-0.006804962261238612,0.0018863483962989758,0.008515646887358286,0.0719171669046359
2019-07-18,101803.8319286108,-0.0020244716479754787,0.003660953207820894,-0.0025162180876816542,0.016863791107657677,0.0720630565194259
2019-07-19,101284.09235036372,-0.005105304666837562,-0.005554929066410641,-0.001772814991210514,0.007413736900200751,0.0724328482777707
2019-07-22,101963.22641599178,0.006705239192733137,0.002456083880371329,0.0055018522553662574,0.012049000667856191,0.0719504036115417
2019-07-23,100911.5182327032,-0.010314583210595973,0.0071503949730638006,-0.0006061674491553148,0.004567732289202375,0.0727002766646324
2019-07-24,102164.69170033932,0.012418537443330102,0.004699628013239199,0.002318362057639689,0.01962425993086092,0.0718085198718536
2019-07-25,102231.3257983923,0.0006522223768699043,-0.004777102380847942,-0.004702747916465189,-0.008604634559514213,0.0717617152753485
2019-07-26,102922.02915799618,0.006756278999707099,0.0066999234883542425,0.0035948944000516736,-0.01235964350960761,0.0712801268512072
2019-07-29,101484.19893682004,-0.013970092048699478,-0.0018211038539535096,-0.0016096472663387207,0.006823930746102658,0.0722900251568512
2019-07-30,101721.19181096554,0.0023352687081170664,-0.0024547683095174078,-0.001861362100493702,-0.00013779004094116587,0.0721216018369022
2019-07-31,100777.24847066402,-0.009279711764051068,-0.010940450759429399,-0.00288998012689734,-0.016078488814552094,0.0727971382975513
2019-08-01,100751.63473605158,-0.00025416187682381075,-0.008707761232837008,0.003736798107171424,-0.015184347950870314,0.0909995690673241
2019-08-02,100184.77731036188,-0.005626285143409793,-0.007529768626097777,-0.007195570400695517,0.0011281188817412469,0.0915144554886471
2019-08-05,97209.39483736994,-0.02969894781294491,-0.030072907343024702,-0.0052619627354741905,-0.007786022880234,0.0943155274153046
2019-08-06,100735.02020739556,0.03626836043907011,0.014022981579414617,-2.4016330676168707e-05,0.0018843654177802538,0.091014577898859
2019-08-07,101168.24873446468,0.004300674444470021,0.0005908518378239247,0.0048109711017301215,5.2117617425073703e-05,0.0906248300084074
2019-08-08,103421.83055209162,0.02227558394869411,0.019619697797709224,0.002144275758194425,0.0038215070865441625,0.0886500973234196
2019-08-09,102694.79909991266,-0.007029767780147411,-0.006811086848839798,-0.0025906485391226086,-0.007876058944244924,0.0892776988140282
2019-08-12,101181.05408953669,-0.014740230504791563,-0.012173375854573232,0.000698140166177641,-0.0003656484701729523,0.0906133606366259
2019-08-13,102417.9324197674,0.012224406450007663,0.015551434590566515,0.006363305140526965,0.006770895929116394,0.0895190434643023
2019-08-14,99349.88437747004,-0.029956160701650747,-0.029567584560636795,-0.00031707168513284145,-0.0023250650601878142,0.092283502907511
2019-08-15,100026.809781065,0.0068135499888761775,0.002641604992904778,-0.003790747290284613,5.497238146112693e-05,0.0916589798662628
2019-08-16,102623.6469774151,0.0259614117658451,0.01475522485144487,0.0012953596957521185,0.008413157371058633,0.0893395977812683
2019-08-19,103047.27976321222,0.004128023104561285,0.012047896708242245,0.003856544803586992,0.0005794330225614708,0.0889723179969107
2019-08-20,102337.10100649836,-0.006891775875556894,-0.007662868473843343,-8.499184022248141e-05,0.0020502347591485615,0.0895897504779518
2019-08-21,103893.12099169732,0.015204847214698392,0.008135553723678468,0.0007426676217074935,0.0013482171730891945,0.0882479538230624
