date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99760.14920253278,99760.14920253278,0.0382901413658179,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,INIT,0.0,0.0,99760.14920253278,99760.14920253278,0.0,0.0
2019-06-04,102759.1663858366,102759.1663858366,0.0371726469763048,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,102759.1663858366,102759.1663858366,0.0,0.0
2019-06-05,105864.971370883,105861.3666543834,0.0360820974697837,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,105864.971370883,105861.3666543834,0.0,0.0
2019-06-06,106614.72419566632,106609.37655187777,0.0358283552713569,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,106614.72419566632,106609.37655187777,0.0,0.0
2019-06-07,109738.33685130595,109724.85751946125,0.0348085302296488,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,109738.33685130595,109724.85751946125,0.0,0.0
2019-06-10,110834.58793277264,110817.0200667822,0.0344642433998763,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,0.0,0.0
2019-06-11,109127.19461650372,109116.66178873999,0.0350034675505383,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,-0.01540487809910518,-0.015343836867455218
2019-06-12,109920.27677363872,109906.96650718788,0.0347509151883444,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,-0.008249330612285943,-0.008212218295040707
2019-06-13,110291.76191920758,110277.04473016632,0.0346338670193538,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,-0.004897622878286989,-0.004872675120576875
2019-06-14,108826.41830462932,108817.44582178128,0.0351002107314376,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,-0.01811861861534947,-0.018043927221611966
2019-06-17,108825.1581689787,108816.1899556542,0.0351006171726285,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,-0.018129988131618036,-0.0180552600126066
2019-06-18,109261.50750941754,109251.0610806498,0.0349604385177536,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,110834.58793277264,110817.0200667822,-0.014193046166321888,-0.01413103316790787
2019-06-19,112185.48522014142,112164.67151450402,0.0340492373692053,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112185.48522014142,112164.67151450402,0.0,0.0
2019-06-20,112523.1717187834,112500.81306080932,0.0339470542581802,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,0.0,0.0
2019-06-21,112188.8996698332,112168.10992185642,0.034048201086575,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.0029706952252075425,-0.0029573398618290003
2019-06-24,110579.97214908124,110566.54478597819,0.0345435990026319,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.01726932808611714,-0.01719337151621847
2019-06-25,107000.30477160931,107001.2016175043,0.0356992461263867,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.049082041172610835,-0.04888508174898576
2019-06-26,106321.9747125578,106324.68843378627,0.0359270059267334,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.05511040003141365,-0.05489848881078496
2019-06-27,108162.48927707196,108160.7383909796,0.0353156648036741,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.03875363958465028,-0.03857816269722247
2019-06-28,108363.0501710844,108360.67764542098,0.0352503017367017,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.036971243203985815,-0.03680093772433901
2019-07-01,108599.01137954713,108595.89021140283,0.034604143301527,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.034874242160925606,-0.03471017447043501
2019-07-02,109160.33065254212,109155.05022868079,0.0344262034542903,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.02988576499288209,-0.02973989912695174
2019-07-03,110018.26911003112,110009.51413766415,0.0341577429147117,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.022261215805509882,-0.022144719272371494
2019-07-05,110276.68864471436,110266.80753665618,0.03407769854506,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.01996462630544593,-0.019857683365769097
2019-07-08,110197.23461753846,110187.7071013329,0.0341022691288472,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.02067073888619042,-0.02056079326489968
2019-07-09,110955.23174888612,110942.3525100633,0.033869297490064,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.013934374102214764,-0.01385288255564554
2019-07-10,111342.6309817505,111327.93431030595,0.0337514545780579,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.01049153449018747,-0.01042551354601673
2019-07-11,111033.0173628998,111019.81569176295,0.0338455699163742,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.013243088806701775,-0.013164325916878994
2019-07-12,111289.55031616212,111275.1381630246,0.0337675526723398,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.010963265465928518,-0.010894809241264847
2019-07-15,111662.0681174469,111645.86432586584,0.0336549001423595,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.007652678005633851,-0.007599489387524305
2019-07-16,111897.63694412232,111880.2691854714,0.0335840492686956,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.005559164082438173,-0.005515905693965872
2019-07-17,110984.11287528992,110971.33474326461,0.0338604837649579,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.013677705844800325,-0.013595264566825693
2019-07-18,111373.94347221377,111359.33332677805,0.0337419654456213,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.010213258558350757,-0.010146413194491943
2019-07-19,110074.21690971377,110065.89427322682,0.0341403814415907,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.0217640044415921,-0.021643566133752068
2019-07-22,110504.93226081847,110494.72665458986,0.0340073123913807,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.017936211956492754,-0.01783175029264117
2019-07-23,110467.0371459198,110457.00303588183,0.0340189784145109,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.018272988056204698,-0.01816706892440645
2019-07-24,112175.84387809754,112158.09961072274,0.0335007575808018,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.0030867228090041277,-0.0030463197621632965
2019-07-25,112419.9855445099,112400.99303158566,0.0334280042287867,0.0382901413658179,GREEN,0.03,0.0,0.0382901413658179,HOLD_CASH,0.0,0.0,112523.1717187834,112500.81306080932,-0.000917021558291875,-0.0008872827360785207
