ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
ORLY,SELL,weekly_relative_trim,weekly_relative_trim,2019-06-21,2019-06-24,25.03266716003418,0.5,main,0.0054780844892448055,-0.030131963538845508,0.07597314936089039,-0.06551749447792299,False,55.0,1376.7966938018799,3.4419917345047,30740.677523388837,55.0
AMT,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,173.7926025390625,0.5,main,0.00311598168917282,-0.03898500895771828,0.09229584858412054,-0.08164442537298511,False,11.0,1911.7186279296875,4.7792965698242185,1953.6356565570588,11.0
PEG,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,47.54307556152344,0.5,main,0.011237367331780046,-0.02551951613155956,0.09229584858412054,-0.07420927339183048,False,1.0,47.54307556152344,0.1188576889038086,2001.0598744296785,1.0
CSX,SELL,weekly_relative_exit,weekly_relative_exit,2019-07-19,2019-07-22,21.58818817138672,1.0,main,-0.056494822233579045,-0.1161533416836501,0.0875748828534113,-0.1324687682277127,False,2.0,43.17637634277344,0.10794094085693359,2044.128309831595,0.0
FDS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-19,2019-07-22,262.4612731933594,0.5,main,-0.008558605046792622,-0.07363009015940436,0.0875748828534113,-0.08839252304906464,False,12.0,3149.5352783203125,7.873838195800781,5185.789749956107,12.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-26,2019-07-29,52.21573257446289,0.5,main,0.03580581173811459,-0.033580608129877065,0.10528785053059497,-0.06286329733844942,False,27.0,1409.824779510498,3.5245619487762454,6592.089967517829,27.0
NOW,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-02,2019-08-05,51.36199951171875,0.5,main,-0.006931885255457404,-0.12057161024170038,0.0709226302897028,-0.07269854361383621,False,134.0,6882.5079345703125,17.206269836425783,7064.386559348087,134.0
UNH,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-02,2019-08-05,218.63397216796875,0.5,main,0.0055179443663586625,-0.06225369589648011,0.0709226302897028,-0.061073213016005656,False,12.0,2623.607666015625,6.559019165039063,9681.435206198672,12.0
CBRE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,50.459999084472656,1.0,main,-0.08513760347978783,-0.08513760347978783,-0.0371046732962228,-0.04988385430012765,False,73.0,3683.579933166504,9.20894983291626,13355.806189532259,0.0
ORCL,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,47.69785690307617,1.0,main,-0.09443580864730072,-0.12665394695013255,-0.03977500779940124,-0.0569249928838349,False,165.0,7870.146389007568,19.67536597251892,21206.277212567307,0.0
UNP,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-23,2019-08-26,136.96249389648438,1.0,main,-0.08588081576428519,-0.08588081576428519,-0.03388270398897364,-0.05382173778484767,False,25.0,3424.0623474121094,8.560155868530273,24621.779404110886,0.0
UNH,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-27,2019-08-28,202.83372497558594,1.0,main,-0.10353873546325942,-0.16395998470117223,0.049878965335763414,-0.14612894044406166,False,12.0,2434.0046997070312,6.085011749267578,27049.69909206865,0.0
AMGN,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,157.9875946044922,0.5,main,-0.04890041490559116,-0.05901913927192204,0.03559857828786006,-0.08159435032554041,False,23.0,3633.7146759033203,9.0842866897583,3804.642233109461,24.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,55.536495208740234,0.5,main,-0.05343914540967809,-0.05515623272160819,0.03559857828786006,-0.08597706250692516,False,14.0,777.5109329223633,1.9437773323059082,4580.209388699518,15.0
KO,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,44.251190185546875,0.5,main,0.0343809772893271,-0.01996191145770798,0.10192087894380553,-0.06129287768756653,False,141.0,6239.417816162109,15.598544540405273,10804.028660321223,142.0
NOW,SELL,weekly_relative_exit,weekly_relative_exit,2019-09-13,2019-09-16,52.22999954223633,1.0,main,-0.058852668544637776,-0.16655094455427089,0.10192087894380553,-0.14590298683018443,False,133.0,6946.589939117432,17.36647484779358,17733.25212459086,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-10-22,2019-10-23,44.00199890136719,1.0,main,-0.08711473281716298,-0.16737165214200456,0.019676616400163383,-0.10473060527203171,False,203.0,8932.405776977539,22.33101444244385,8955.903578155028,0.0
DHR,SELL,weekly_relative_trim,weekly_relative_trim,2019-10-25,2019-10-28,117.26295471191406,0.5,main,-0.042629593078744366,-0.042629593078744366,0.028509121520443825,-0.06916682906421279,False,9.0,1055.3665924072266,2.6384164810180666,10008.631754081236,9.0
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45077514648438,0.5,main,-0.05231395981418163,-0.09542988477022318,0.06750570039220927,-0.11224264204150691,False,79.0,5881.611236572266,14.704028091430665,6232.863895800113,80.0
DUK,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,67.10169219970703,0.5,main,-0.041398748991476775,-0.07430295145793475,0.06750570039220927,-0.10201767479431145,False,34.0,2281.457534790039,5.703643836975098,8508.617786753177,35.0
O,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,53.79986572265625,0.5,main,-0.05870700834516662,-0.05870700834516662,0.009146088141907205,-0.06723813061794504,False,20.0,1075.997314453125,2.6899932861328124,9581.92510792017,21.0
PG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,101.27275848388672,0.5,main,-0.009028489677555096,-0.041940292847919114,0.06750570039220927,-0.07169440879017808,False,24.0,2430.5462036132812,6.076365509033203,12006.394946024418,25.0
SUI,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,126.84053802490234,0.5,main,-0.05475984534308409,-0.05475984534308409,0.009146088141907205,-0.06332674152526152,False,9.0,1141.564842224121,2.853912105560303,13145.10587614298,10.0
BKNG,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,72.17292785644531,1.0,main,-0.06762979160771065,-0.11004890746638518,0.07735337144108145,-0.1345734527705249,False,80.0,5773.834228515625,14.434585571289062,18904.505519087317,0.0
DUK,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-22,2019-11-25,67.82567596435547,1.0,main,-0.06132526429276208,-0.09354548466214407,0.07448555003914681,-0.12639612913078346,False,35.0,2373.8986587524414,5.934746646881104,21272.469431192876,0.0
HD,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-06,2019-12-09,186.0384063720703,0.5,main,0.08316703872671916,-0.09713015775332279,0.15767437008395957,-0.06435948940619363,False,1.0,186.0384063720703,0.4650960159301758,1419.544786465162,1.0
O,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-12-12,2019-12-13,51.09613800048828,1.0,main,-0.09528439133202837,-0.09528439133202837,0.03589880976000748,-0.1266370806260776,False,2.0,102.19227600097656,0.2554806900024414,1521.481581776136,0.0
LPX,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,25.935388565063477,0.5,main,-0.04149351874214413,-0.04650383181068918,0.036519459484464,-0.07526436432308725,False,2.0,51.87077713012695,0.1296769428253174,1573.2226819634375,3.0
SUI,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-12-17,2019-12-18,121.75772857666016,1.0,main,-0.08184621140703141,-0.09734390506902191,0.04386893000294423,-0.12043192185978857,False,25.0,3043.943214416504,7.60985803604126,4609.556038343901,0.0
ORCL,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-20,2019-12-23,48.93094253540039,0.5,main,0.0007259568992994403,-0.05783087960365052,0.09912315806374505,-0.08952336273014727,False,96.0,4697.3704833984375,11.743426208496095,9295.183095533841,97.0
COST,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,269.07598876953125,0.5,main,-0.007776134419086866,-0.03636850390281021,0.05980083962003335,-0.06376384270779434,False,8.0,2152.60791015625,5.381519775390625,11442.4094859147,8.0
DIS,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,140.46218872070312,0.5,main,-0.026535470911195902,-0.026535470911195902,0.04109654387894124,-0.06496228922070213,False,22.0,3090.1681518554688,7.725420379638672,14524.852217390531,22.0
JKHY,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,134.7542266845703,0.5,main,-0.02545852484132194,-0.029715650081122535,0.04109654387894124,-0.06392785482918883,False,14.0,1886.5591735839844,4.716397933959961,16406.694993040557,15.0
VEEV,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,140.91000366210938,0.5,main,-0.025564656609580294,-0.04753845980569149,0.04109654387894124,-0.06402979712155576,False,18.0,2536.3800659179688,6.340950164794922,18936.73410879373,19.0
DIS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-01-27,2020-01-28,135.18641662597656,1.0,main,-0.08790566414348189,-0.09232368597095353,0.043160055632871286,-0.12564296252394114,False,42.0,5677.829498291016,14.194573745727538,5691.741624858375,0.0
TSLA,SELL,daily_trailing_stop_exit,daily_trailing_stop_exit,2020-02-05,2020-02-06,49.930667877197266,1.0,main,0.7075721488000573,-0.1717583947927872,0.02459451572293947,0.6665833386734639,True,91.0,4543.690776824951,11.359226942062378,4651.441563937655,0.0
DIS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-02-25,2020-02-26,120.52178192138672,1.0,main,-0.09290981241786589,-0.1142817616181987,-0.035388109506188536,-0.0596319654345443,False,30.0,3615.6534576416016,9.039133644104004,8258.055887935152,0.0
