rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-05-31,NOW,0.2457118753794338,0.0647999999999999,scout,1,0.0762976558685986,0.0762976558685986,0.0762976558685986,0.018747240110528026,0.8908051863000531,Information Technology,promote_monster_early
2019-05-31,SHOP,0.23356446711343729,0.0518488575478743,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.029225372831229397,0.8786526252931258,Software,neutral
2019-05-31,AMT,0.240723657507129,0.0534381225909185,scout,1,-0.014245337291561633,0.0,-0.0142453372915616,-0.0034291896952474074,0.8324650864347118,Real Estate,neutral
2019-06-28,NOW,0.33,0.1090349047815468,confirm,2,0.05870229244371128,0.0762976558685986,-0.0163480458486064,-0.005394855130040112,0.7605621884565763,Information Technology,neutral
2019-06-28,SHOP,0.19028434424886662,0.0525455552258171,confirm,2,0.2177702198395275,0.2177702198395275,0.082339608423682,0.015667938394608782,0.7128467330340327,Software,neutral
2019-06-28,AMT,0.09628162388387354,0.0410896621268489,scout,2,0.010326521326299076,0.010326521326299076,0.0249269514489007,0.002400007363974634,0.24673796917157206,Real Estate,neutral
2019-06-28,HD,0.12781134395575328,0.1606196535606465,scout,1,0.021172746680067522,0.021172746680067522,0.0211727466800675,0.0027061172084141406,0.9198216922556307,Consumer Discretionary,neutral
2019-06-28,FDS,0.12781134395575328,0.0851443764995928,scout,1,-0.044692076846097106,0.0,-0.0446920768460971,-0.005712154405873473,0.5962731284309951,Financials,neutral
2019-06-28,DHR,0.12781134395575328,0.0680674726990317,scout,1,-0.0222161711710972,0.0,-0.0222161711710972,-0.002839478694928994,0.5351267670458162,Health Care,neutral
2019-07-31,NOW,0.22555768981483337,0.1302261915043131,confirm,3,0.007977085026833475,0.0762976558685986,-0.0479126264096332,-0.010807061325918039,0.01180431009396904,Information Technology,neutral
2019-07-31,SHOP,0.13155906634229697,0.0759558948386335,confirm,3,0.40002924860907396,0.40002924860907396,0.1496661897295894,0.019689944183833855,0.46458490437219824,Software,neutral
2019-07-31,HD,0.19775237012278057,0.1141727335617864,confirm,2,0.07987581568919899,0.07987581568919899,0.0574859338931448,0.011367979676090866,0.8673186577475981,Consumer Discretionary,neutral
2019-07-31,FDS,0.14037783468191917,,scout,2,-0.05991613015704389,0.0,-0.0159362787034,-0.0022371002972708743,-0.3207721970072051,Financials,neutral
2019-07-31,DHR,0.14037783468191917,,scout,2,-0.008470041305162157,0.0,0.0140584549065398,0.0019734954587534593,0.2263469257932775,Health Care,neutral
2019-07-31,CTAS,0.04482941310765868,0.04,scout,1,0.0058603434112989294,0.0058603434112989294,0.0058603434112989,0.00026271575573786406,1.1266037859658888,Industrials,neutral
2019-07-31,MDT,0.060961172533527355,0.0543939064177601,scout,1,0.052817505281788746,0.052817505281788746,0.0528175052817887,0.003219817052273613,0.9453120902616095,Health Care,neutral
2019-07-31,SPGI,0.05858461871506462,0.0522733755843491,scout,1,0.029116319722401807,0.029116319722401807,0.0291163197224018,0.0017057684893228254,0.8402932696454062,Financials,neutral
2019-08-30,NOW,0.18258722992308218,0.1000655478300508,confirm,4,-0.025496227308193564,0.0762976558685986,-0.0332084060563102,-0.006063430871982586,0.1514614359296766,Information Technology,neutral
2019-08-30,SHOP,0.20516976525349687,0.0796462291013243,winner,4,0.2880269087203482,0.40002924860907396,-0.08,-0.01641358122027975,0.9693961543624109,Software,neutral
