rebalance_date,ticker,action,reason,stage,score
2019-05-31,NOW,enter,baseline_lifecycle_scout,scout,0.8908051863000531
2019-05-31,SHOP,enter,baseline_lifecycle_scout,scout,0.8786526252931258
2019-05-31,AMT,enter,baseline_lifecycle_scout,scout,0.8324650864347118
2019-06-28,NOW,hold,hold,confirm,0.7605621884565763
2019-06-28,SHOP,hold,hold,confirm,0.7128467330340327
2019-06-28,AMT,hold,watch_stale,scout,0.24673796917157206
2019-06-28,HD,enter,baseline_lifecycle_scout,scout,0.9198216922556307
2019-06-28,FDS,enter,baseline_lifecycle_scout,scout,0.5962731284309951
2019-06-28,DHR,enter,baseline_lifecycle_scout,scout,0.5351267670458162
2019-07-31,NOW,hold,watch_stale,confirm,0.01180431009396904
2019-07-31,SHOP,hold,hold,confirm,0.46458490437219824
2019-07-31,AMT,exit,stale_leader_review_exit,scout,
2019-07-31,HD,hold,hold,confirm,0.8673186577475981
2019-07-31,FDS,hold,watch_stale,scout,-0.3207721970072051
2019-07-31,DHR,hold,watch_stale,scout,0.2263469257932775
2019-07-31,CTAS,enter,baseline_lifecycle_scout,scout,1.1266037859658888
2019-07-31,MDT,enter,baseline_lifecycle_scout,scout,0.9453120902616095
2019-07-31,SPGI,enter,baseline_lifecycle_scout,scout,0.8402932696454062
2019-08-30,NOW,hold,watch_stale,confirm,0.1514614359296766
2019-08-30,SHOP,hold,hold,winner,0.9693961543624109
2019-08-30,HD,hold,watch_stale,confirm,0.28324900596999686
2019-08-30,FDS,exit,stale_leader_review_exit,scout,
2019-08-30,DHR,exit,stale_leader_review_exit,scout,
2019-08-30,CTAS,hold,hold,confirm,1.0736156443166418
2019-08-30,MDT,hold,hold,confirm,0.9210939066250359
2019-08-30,SPGI,hold,hold,confirm,0.8393877696241734
2019-08-30,AMGN,enter,baseline_lifecycle_scout,scout,0.7431170184754996
2019-08-30,ELS,enter,baseline_lifecycle_scout,scout,0.6286150004649457
2019-08-30,AMT,enter,baseline_lifecycle_scout,scout,0.5997591866532017
2019-09-30,NOW,exit,stale_leader_review_exit,confirm,
2019-09-30,SHOP,hold,watch_stale,winner,-0.4542962777408025
2019-09-30,HD,exit,stale_leader_review_exit,confirm,
2019-09-30,CTAS,hold,hold,winner,0.9439543605862689
2019-09-30,MDT,hold,hold,winner,0.9365169879529611
2019-09-30,SPGI,hold,watch_stale,confirm,0.023217573616301335
2019-09-30,AMGN,exit,stale_leader_review_exit,scout,
2019-09-30,ELS,hold,hold,scout,0.5770312578697024
2019-09-30,AMT,hold,hold,scout,0.49687923268239564
2019-09-30,MLM,enter,baseline_lifecycle_scout,scout,0.8725011135789201
2019-09-30,NEE,enter,baseline_lifecycle_scout,scout,0.7774161826903958
2019-09-30,DUK,enter,baseline_lifecycle_scout,scout,0.6878228836869332
2019-10-31,SHOP,exit,stale_leader_review_exit,winner,
2019-10-31,CTAS,hold,hold,winner,0.623242773034663
2019-10-31,MDT,hold,hold,winner,0.8268059006983772
2019-10-31,SPGI,exit,stale_leader_review_exit,confirm,
2019-10-31,ELS,hold,hold,scout,0.6232836782641807
2019-10-31,AMT,hold,watch_stale,scout,-0.1849644620469991
2019-10-31,MLM,hold,watch_stale,scout,-0.08281139808457522
2019-10-31,NEE,hold,hold,confirm,0.7498114981886844
2019-10-31,DUK,hold,watch_stale,scout,0.21713746000734818
2019-10-31,AAPL,enter,baseline_lifecycle_scout,scout,1.3229059981270628
2019-10-31,BKNG,enter,baseline_lifecycle_scout,scout,0.9586744608680754
2019-10-31,WU,enter,baseline_lifecycle_scout,scout,0.6836986053809687
2019-11-29,CTAS,hold,watch_stale,winner,-0.22175345275957697
2019-11-29,MDT,hold,hold,winner,0.6298737830224864
2019-11-29,ELS,hold,watch_stale,scout,0.30516126039443797
2019-11-29,AMT,exit,stale_leader_review_exit,scout,
2019-11-29,MLM,exit,stale_leader_review_exit,scout,
2019-11-29,NEE,hold,watch_stale,confirm,0.19704850732922427
