rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,raw_period_forward_return,risk_adjusted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,weight_cap,cash_target,rebalance_action,due_sleeves,active_rebalance_interval_months,sleeve_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action
2019-05-31,UNH,0.09338901058268,4.764814224856336,core_compounder,core_compounder,,0.022978956318429944,0.0021459819948007955,14,"{""rs_acceleration_score"": 0.10329430869928666, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 1.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,UNITEDHEALTH GROUP INC,Health Care,0.022978956318429944,0.022978956318429944,0.0021459819948007955,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,KO,0.047098030163033044,3.968376103812714,core_compounder,core_compounder,,0.046962318766724076,0.002211832705801143,14,"{""rs_acceleration_score"": 0.2675761006910237, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.4208659675427499, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.9974778728439977, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,COCA-COLA,Consumer Staples,0.046962318766724076,0.046962318766724076,0.002211832705801143,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,AZO,0.03092902080924605,3.1028241636876457,core_compounder,core_compounder,,0.07971805170969382,0.0024656012802016726,14,"{""rs_acceleration_score"": -1.2779489341225065, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0891140158487575, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.499824675707204, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,AUTOZONE INC,Consumer Discretionary,0.07971805170969382,0.07971805170969382,0.0024656012802016726,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,NOW,0.06479999999999998,4.638285671840882,core_compounder,core_compounder,,0.0762976558685986,0.004944088100285188,14,"{""rs_acceleration_score"": -1.0965245647594557, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.05, ""theme_phase_multiplier_max"": 1.05, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.2136742727238088, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,SERVICENOW INC,Information Technology,0.0762976558685986,0.0762976558685986,0.004944088100285188,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,CMS,0.028799999999999996,2.2724582946158742,core_compounder,core_compounder,,0.028480084139951956,0.0008202264232306162,14,"{""rs_acceleration_score"": -0.4536490130654575, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.8330200651000135, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,CMS ENERGY CORP,Utilities,0.028480084139951956,0.028480084139951956,0.0008202264232306162,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,CBOE,0.028799999999999996,2.090971369553579,core_compounder,core_compounder,,-0.03297929259614174,-0.000949803626768882,14,"{""rs_acceleration_score"": 0.8855656661528113, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.8440102560318292, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,CBOE GLOBAL MARKETS INC,Financials,-0.03297929259614174,-0.03297929259614174,-0.000949803626768882,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,HD,0.09065586527895586,5.4437805700230015,core_compounder,core_compounder,,0.1142408876721357,0.010356606522153464,14,"{""rs_acceleration_score"": 0.3688210499739393, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 1.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,HOME DEPOT INC,Consumer Discretionary,0.1142408876721357,0.1142408876721357,0.010356606522153464,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,DHR,0.06041135240857796,4.245564151941998,core_compounder,core_compounder,,0.09087732024025708,0.005490021818981365,14,"{""rs_acceleration_score"": -0.79148867141724, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.5138159412383707, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,DANAHER CORP,Health Care,0.09087732024025708,0.09087732024025708,0.005490021818981365,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,AMT,0.053438122590918596,3.346141965638599,core_compounder,core_compounder,,-0.014245337291561633,-0.0007612440805354548,14,"{""rs_acceleration_score"": -0.5426323955880825, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.23605441861455545, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,AMERICAN TOWER REIT CORP,Real Estate,-0.014245337291561633,-0.014245337291561633,-0.0007612440805354548,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
2019-05-31,SHOP,0.05184885754787437,2.8324940204831766,core_compounder,core_compounder,,0.12512764973378965,0.00648772568634758,14,"{""rs_acceleration_score"": -1.0857190787640687, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 0.18616666666666665, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bear,-1,2026-05-20-sec-evidence-overlay-merge,Shopify,Software,0.12512764973378965,0.12512764973378965,0.00648772568634758,hold,hold,-0.08,True,0.27075,0.28,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-06-28,,,,
